Name,TeamAbbreviation,GamesPlayed,Minutes,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtsMade,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked,Usage,season,season_type
DeMarcus Cousins,NOP,72,2466,4857,26.972222222222218,7.166666666666668,14.847222222222221,0.4826941066417213,1.8194444444444444,5.041666666666667,0.3608815426997245,0.362116991643454,7.1805555555555545,5.722222222222222,8.61111111111111,4.875,0.5833333333333334,0.3992248062015504,0.43736730360934173,0.8931297709923665,0.2534916201117318,0.4934745256500351,0.4975558659217877,0.5596541786743516,1.25,1.4305555555555556,0.09635173058933584,0.027777777777777776,0.005509641873278237,36.51261277849383,2016-17,regular season
Goran Dragic,MIA,73,2460,4869,20.315068493150687,5.712328767123287,11.438356164383562,0.4994011976047904,1.6027397260273972,3.958904109589041,0.4048442906574394,0.4048442906574394,4.082191780821918,2.3287671232876708,9.095890410958903,3.1643835616438367,1.643835616438356,0.2038369304556355,0.2078239608801956,0.6581196581196581,0.2571174377224199,0.4890830810329475,0.527135231316726,0.5712634822804314,0.2191780821917808,0.8904109589041096,0.07784431137724551,0.0273972602739726,0.006920415224913495,26.665466330572556,2016-17,regular season
Courtney Lee,NYK,77,2459,4884,10.844155844155843,2.7662337662337664,5.649350649350651,0.4896551724137931,1.4025974025974026,3.493506493506493,0.4014869888475837,0.4014869888475837,1.103896103896104,2.883116883116883,2.6493506493506493,3.74025974025974,0.4675324675324675,0.5211267605633803,0.5311004784688995,0.8888888888888888,0.3821022727272727,0.4995610085227273,0.5326704545454546,0.5559254327563249,0.1038961038961039,0.2857142857142857,0.05057471264367816,0.0,0.0,14.566929133858268,2016-17,regular season
Serge Ibaka,TOR,79,2422,4796,14.848101265822786,4.39240506329114,8.417721518987344,0.5218045112781955,1.5696202531645569,4.012658227848101,0.3911671924290221,0.3911671924290221,1.3544303797468351,5.848101265822785,2.9367088607594938,4.632911392405063,0.0759493670886076,0.6657060518731989,0.7475728155339806,0.9838709677419356,0.3228105906313646,0.4846470977596741,0.5427698574338086,0.5655737704918032,0.9620253164556962,0.3670886075949367,0.04360902255639098,0.012658227848101266,0.003154574132492113,21.16490447041365,2016-17,regular season
Elfrid Payton,ORL,82,2412,4861,12.75609756097561,4.7560975609756095,9.341463414634148,0.5091383812010444,0.4878048780487805,1.7804878048780488,0.273972602739726,0.2777777777777778,1.7804878048780488,1.2682926829268293,8.24390243902439,1.3170731707317074,0.14634146341463414,0.13333333333333333,0.14092140921409213,0.9,0.1600877192982456,0.5096767032967032,0.4934210526315789,0.5214356929212363,0.5121951219512195,1.1829268292682926,0.12663185378590078,0.03658536585365853,0.02054794520547945,21.441539578794483,2016-17,regular season
Andre Drummond,DET,81,2410,4707,13.641975308641975,5.938271604938271,11.160493827160494,0.5320796460176991,0.02469135802469136,0.08641975308641975,0.2857142857142857,0.3333333333333333,1.6913580246913582,7.185185185185184,4.691358024691358,0.0,0.07407407407407407,0.604989604989605,0.7597911227154047,0.0,0.0076838638858397375,0.5460165380374863,0.531284302963776,0.5168381665107578,2.4197530864197527,0.7160493827160493,0.06415929203539822,0.0,0.0,22.562776957163962,2016-17,regular season
Marcus Smart,BOS,79,2399,4850,10.569620253164556,2.2151898734177213,5.278481012658228,0.4196642685851319,1.1898734177215189,4.2025316455696204,0.28313253012048195,0.2919254658385093,2.5696202531645564,1.8481012658227849,2.5822784810126582,3.2278481012658227,0.34177215189873417,0.4171428571428572,0.4591194968553459,0.9042553191489362,0.4432576769025367,0.4995641304347826,0.4218958611481976,0.48433874709976793,0.4050632911392405,0.5822784810126582,0.11031175059952038,0.0379746835443038,0.009036144578313251,18.700679023674066,2016-17,regular season
Jordan Clarkson,LAL,82,2397,4927,14.69512195121951,4.390243902439025,8.71951219512195,0.5034965034965035,1.4268292682926829,4.341463414634147,0.32865168539325845,0.3295774647887324,1.6341463414634143,2.2195121951219514,6.560975609756098,3.3292682926829267,0.951219512195122,0.25277777777777777,0.2585227272727273,0.7777777777777778,0.3323996265172736,0.4952190253045923,0.5,0.5248257839721254,0.1951219512195122,0.6585365853658537,0.07552447552447553,0.04878048780487805,0.011235955056179777,23.205997857907892,2016-17,regular season
Steven Adams,OKC,80,2390,4878,11.325,4.675,8.175,0.5718654434250765,0.0,0.0125,0.0,0.0,1.975,6.25,3.1,0.0,0.0,0.6684491978609626,0.7861635220125787,0.0,0.0015267175572519086,0.5643230886850152,0.5709923664122137,0.5867875647668394,1.4,0.55,0.0672782874617737,0.0,0.0,16.069546891464697,2016-17,regular season
Andre Roberson,OKC,79,2376,4828,6.6075949367088604,2.151898734177215,3.5316455696202533,0.6093189964157706,0.569620253164557,2.3291139240506333,0.24456521739130435,0.2459016393442623,0.5949367088607594,3.2911392405063293,1.0126582278481011,1.6708860759493671,0.0379746835443038,0.7647058823529411,0.8783783783783784,0.9777777777777776,0.3974082073434125,0.6055951298701299,0.5129589632829373,0.5067961165048543,0.5569620253164557,0.4556962025316456,0.12903225806451613,0.0,0.0,10.105338332440637,2016-17,regular season
Markieff Morris,WAS,76,2374,4809,13.98684210526316,4.407894736842105,9.118421052631579,0.4834054834054834,0.9342105263157896,2.5789473684210527,0.3622448979591837,0.3622448979591837,2.3684210526315788,5.2631578947368425,3.5526315789473686,2.7236842105263164,0.07894736842105263,0.5970149253731343,0.6514657980456026,0.9718309859154929,0.2204724409448819,0.5120978627671541,0.4966254218222722,0.5379554655870445,0.7368421052631579,0.6052631578947368,0.06637806637806637,0.0,0.0,20.58714918759232,2016-17,regular season
