Name,TeamAbbreviation,GamesPlayed,Minutes,Rebounds,DefRebounds,FTDefRebounds,DefFTReboundPct,Def2ptRebounds,Def2ptReboundPct,Def3ptRebounds,Def3ptReboundPct,DefFGReboundPct,OffRebounds,FTOffRebounds,OffFTReboundPct,Off2ptRebounds,Off2ptReboundPct,Off3ptRebounds,Off3ptReboundPct,OffFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,season,season_type
Kevin Durant,OKC,81,3122,7.382716049382715,6.666666666666668,0.7283950617283951,0.2783018867924528,4.049382716049383,0.15961070559610704,1.8888888888888888,0.1612223393045311,0.16011984021304926,0.7160493827160493,0.02469135802469136,0.01324503311258278,0.4814814814814815,0.02134646962233169,0.20987654320987653,0.018847006651884702,0.020520337119824112,0.1260923845193508,0.17918088737201365,0.18263473053892212,0.15471167369901548,0.18067226890756305,0.035775127768313465,0.020477815699658702,0.009174311926605505,0.01649175412293853,0.02553191489361702,2013-14,regular season
Monta Ellis,DAL,82,3023,3.597560975609756,3.1341463414634148,0.23170731707317074,0.09844559585492227,1.6341463414634143,0.07427937915742794,1.2682926829268293,0.11818181818181818,0.08867362146050671,0.4634146341463415,0.0,0.0,0.3780487804878049,0.016838674633351442,0.08536585365853659,0.008567931456548347,0.014296463506395787,0.05140961857379768,0.07872696817420435,0.09271523178807947,0.11869918699186993,0.1169811320754717,0.03052064631956912,0.01757188498402556,0.004559270516717325,0.0076335877862595426,0.012345679012345678,2013-14,regular season
DeMar DeRozan,TOR,79,3017,4.341772151898734,3.6962025316455698,0.3291139240506329,0.1368421052631579,2.4683544303797467,0.09928716904276984,0.8987341772151899,0.09517426273458444,0.0981549815498155,0.6455696202531646,0.02531645569620253,0.011299435028248588,0.4810126582278481,0.019884877027734168,0.13924050632911392,0.013317191283292978,0.017902813299232736,0.08160237388724036,0.09574468085106384,0.12183544303797468,0.0926916221033868,0.10270270270270272,0.026119402985074626,0.02694136291600634,0.009408602150537636,0.010067114093959731,0.021739130434782608,2013-14,regular season
Carmelo Anthony,NYK,77,2982,8.07792207792208,6.194805194805196,0.5194805194805194,0.2380952380952381,3.831168831168831,0.17281780902167546,1.8441558441558439,0.1658878504672897,0.1705033164260632,1.8831168831168832,0.14285714285714285,0.07913669064748201,1.3116883116883118,0.0567734682405846,0.42857142857142855,0.03499469777306469,0.04922850844966936,0.10016155088852988,0.1841085271317829,0.24125874125874125,0.16770186335403728,0.16037735849056606,0.08695652173913042,0.053984575835475584,0.03818615751789976,0.03763440860215054,0.02512562814070352,2013-14,regular season
John Wall,WAS,82,2980,4.060975609756096,3.597560975609756,0.03658536585365853,0.020134228187919462,2.4878048780487805,0.10891617725573946,1.0731707317073171,0.10744810744810744,0.10846953937592868,0.4634146341463415,0.0,0.0,0.3902439024390244,0.016359918200409,0.07317073170731707,0.007712082262210797,0.013899049012435992,0.10304054054054054,0.0916955017301038,0.12802275960170698,0.09886547811993517,0.13366336633663367,0.02631578947368421,0.015414258188824663,0.011049723756906077,0.007722007722007722,0.007692307692307694,2013-14,regular season
Nicolas Batum,POR,82,2956,7.451219512195122,6.036585365853658,0.5243902439024389,0.3028169014084507,3.987804878048781,0.14769647696476965,1.5243902439024388,0.18796992481203006,0.1569989579715179,1.4146341463414631,0.06097560975609756,0.034013605442176874,0.902439024390244,0.0387434554973822,0.451219512195122,0.039699570815450634,0.0390570021111893,0.1018867924528302,0.1586608442503639,0.1871584699453552,0.18809980806142035,0.1875,0.027777777777777776,0.04247787610619469,0.04421326397919376,0.043541364296081284,0.02880658436213992,2013-14,regular season
Damian Lillard,POR,82,2937,3.5121951219512195,3.0853658536585367,0.03658536585365853,0.02083333333333333,2.2804878048780486,0.08427219468228933,0.7682926829268293,0.09647779479326186,0.08704735376044569,0.4268292682926829,0.024390243902439025,0.015151515151515154,0.23170731707317074,0.010036978341257264,0.17073170731707318,0.0145985401459854,0.011570827489481066,0.07170294494238158,0.07142857142857142,0.1097560975609756,0.08858267716535433,0.12413793103448276,0.0049261083743842365,0.011214953271028037,0.01335113484646195,0.015406162464985997,0.012244897959183671,2013-14,regular season
LeBron James,MIA,77,2902,6.922077922077923,5.87012987012987,0.6103896103896104,0.27167630057803466,3.3506493506493507,0.15532811559301626,1.9090909090909087,0.17604790419161676,0.1622596153846154,1.051948051948052,0.03896103896103896,0.015873015873015872,0.7402597402597403,0.043478260869565216,0.2727272727272727,0.024822695035460998,0.03616133518776078,0.09165302782324057,0.15337423312883436,0.2263814616755793,0.175,0.17872340425531916,0.07916666666666666,0.041916167664670656,0.01006036217303823,0.02372262773722628,0.026845637583892617,2013-14,regular season
Paul George,IND,80,2898,6.775,5.975,0.7875,0.4012738853503185,3.7875,0.14326241134751774,1.4,0.15796897038081806,0.14695467422096314,0.8,0.025,0.0145985401459854,0.5125,0.02151101783840504,0.2625,0.03206106870229008,0.02420929324482624,0.101644245142003,0.12985074626865672,0.19072164948453607,0.16964285714285715,0.11409395973154365,0.025878003696857672,0.02209131075110457,0.01749271137026239,0.03333333333333333,0.027586206896551724,2013-14,regular season
DeAndre Jordan,LAC,82,2871,13.585365853658535,9.548780487804876,0.7926829268292683,0.3987730061349693,6.219512195121951,0.2555110220440881,2.5365853658536586,0.25552825552825553,0.2555160142348755,4.036585365853658,0.13414634146341464,0.04602510460251046,2.5365853658536586,0.12455089820359283,1.3658536585365857,0.13381123058542413,0.12764260071798966,0.2364217252396166,0.2640449438202247,0.2644376899696049,0.2588996763754045,0.24489795918367346,0.09494949494949496,0.16210045662100456,0.12211668928086837,0.13513513513513514,0.1306122448979592,2013-14,regular season
