Name,GamesPlayed,Rebounds,DefRebounds,FTDefRebounds,DefFTReboundPct,Def2ptRebounds,Def2ptReboundPct,Def3ptRebounds,Def3ptReboundPct,DefFGReboundPct,OffRebounds,FTOffRebounds,OffFTReboundPct,Off2ptRebounds,Off2ptReboundPct,Off3ptRebounds,Off3ptReboundPct,OffFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,season,season_type
IND,82,45.487804878048784,34.04878048780488,3.0609756097560976,0.8807017543859649,23.59756097560976,0.6830215319449346,7.390243902439026,0.7283653846153846,0.6933151432469304,11.439024390243905,0.2073170731707317,0.07264957264957267,8.28048780487805,0.26848556741795176,2.9512195121951224,0.20525869380831213,0.2483818770226537,0.5611353711790393,0.6543909348441926,0.791907514450867,0.7426710097719871,0.6880733944954128,0.3584018801410106,0.275811209439528,0.187,0.20253164556962025,0.21645021645021645,2009-10,regular season
WAS,82,45.85365853658536,32.03658536585366,2.3536585365853657,0.8391304347826087,21.865853658536587,0.6869731800766283,7.817073170731707,0.7226606538895152,0.6960251644266514,13.817073170731707,0.3414634146341464,0.1217391304347826,11.170731707317074,0.3211781206171108,2.304878048780488,0.2599724896836313,0.3087454596255937,0.6166439290586629,0.6653796653796654,0.7490909090909091,0.7269938650306749,0.7106382978723405,0.4294478527607362,0.3286264441591784,0.246422893481717,0.2641165755919854,0.24719101123595505,2009-10,regular season
DET,82,44.6829268292683,29.402439024390244,2.768292682926829,0.9079999999999999,18.65853658536585,0.6864064602960969,7.975609756097561,0.7250554323725056,0.6975407218141169,15.280487804878051,0.4878048780487805,0.14492753623188406,11.951219512195122,0.3507516105941303,2.8414634146341466,0.3082010582010582,0.34169014084507043,0.5838751625487646,0.6805054151624549,0.7770419426048565,0.7340590979782271,0.7027027027027027,0.4458239277652371,0.3464052287581699,0.2799650043744532,0.2926829268292683,0.3371212121212121,2009-10,regular season
CHA,82,45.621951219512205,32.487804878048784,2.231707317073171,0.8840579710144928,20.817073170731707,0.6953156822810591,9.439024390243905,0.7378455672068637,0.7080479452054794,13.134146341463413,0.4024390243902439,0.13043478260869565,9.902439024390244,0.31943351691581434,2.8292682926829267,0.2846625766871166,0.3109919571045576,0.6002155172413793,0.6924428822495606,0.7891440501043842,0.7369863013698629,0.7398119122257053,0.3952424519670632,0.3301707779886148,0.22342733188720174,0.2755632582322357,0.3067226890756303,2009-10,regular season
ATL,82,45.64634146341464,31.78048780487805,2.524390243902439,0.8961038961038961,21.60975609756097,0.6763358778625954,7.646341463414633,0.7307692307692307,0.6897642323174238,13.865853658536587,0.2804878048780488,0.1036036036036036,10.48780487804878,0.3239171374764595,3.097560975609756,0.29161882893226176,0.3159387407827567,0.5980707395498392,0.6725146198830411,0.7517447657028913,0.749613601236476,0.6729857819905213,0.4382022471910113,0.3232588699080158,0.2406221408966148,0.2901960784313726,0.293628808864266,2009-10,regular season
BOS,82,42.865853658536594,32.15853658536585,2.9268292682926833,0.8695652173913043,21.621951219512194,0.6901518100428182,7.609756097560974,0.7367178276269185,0.7016978922716628,10.707317073170731,0.4268292682926829,0.13059701492537312,7.487804878048781,0.268591426071741,2.7926829268292686,0.26022727272727275,0.2662665824384081,0.578698224852071,0.6857562408223201,0.7833173537871524,0.7568438003220612,0.6814159292035398,0.3503030303030303,0.22239031770045387,0.2225,0.2807807807807808,0.19626168224299065,2009-10,regular season
CLE,82,46.365853658536594,34.792682926829265,2.6463414634146343,0.9079497907949792,23.085365853658534,0.7071348524467688,9.060975609756095,0.7946524064171123,0.7297895902547066,11.573170731707316,0.6463414634146342,0.17845117845117844,8.207317073170731,0.2964757709251101,2.7195121951219514,0.24318429661941116,0.2811421399435205,0.5921052631578947,0.7286135693215339,0.7773000859845228,0.7961876832844574,0.7905138339920948,0.3968042609853529,0.2583479789103691,0.24,0.23960066555740436,0.25,2009-10,regular season
NOH,82,43.69512195121951,31.536585365853657,2.4390243902439024,0.8583690987124464,20.756097560975608,0.6893479141352774,8.341463414634148,0.7418655097613883,0.7036272485992333,12.158536585365852,0.25609756097560976,0.11931818181818182,9.121951219512193,0.2853872567722243,2.7804878048780486,0.2389937106918239,0.273006993006993,0.5961070559610706,0.7041139240506329,0.7556650246305419,0.7405797101449275,0.7456896551724138,0.3781609195402299,0.2797202797202797,0.21138996138996136,0.23797139141742524,0.2432432432432433,2009-10,regular season
CHI,82,49.121951219512205,35.304878048780495,2.548780487804878,0.8672199170124482,23.07317073170732,0.6999630040695524,9.682926829268293,0.7664092664092664,0.7183738967638406,13.817073170731707,0.3780487804878049,0.12809917355371903,11.402439024390244,0.31187458305537025,2.0365853658536586,0.2492537313432836,0.3004362050163577,0.6145307769929365,0.6952224052718287,0.779185520361991,0.7782101167315175,0.7320754716981132,0.4421699078812692,0.2868852459016393,0.2324592487597449,0.248936170212766,0.25,2009-10,regular season
DAL,82,45.17073170731707,33.41463414634146,2.426829268292683,0.8577586206896551,22.5,0.6920480120030007,8.487804878048781,0.7475832438238453,0.7064220183486238,11.75609756097561,0.12195121951219512,0.06493506493506493,9.024390243902438,0.2787193973634652,2.609756097560976,0.2451317296678121,0.2704081632653061,0.5831234256926953,0.6926020408163265,0.7711397058823529,0.760342368045649,0.7086956521739131,0.3836317135549872,0.2739018087855297,0.2074613284804368,0.22289156626506024,0.3157894736842105,2009-10,regular season
