Name,GamesPlayed,Rebounds,DefRebounds,FTDefRebounds,DefFTReboundPct,Def2ptRebounds,Def2ptReboundPct,Def3ptRebounds,Def3ptReboundPct,DefFGReboundPct,OffRebounds,FTOffRebounds,OffFTReboundPct,Off2ptRebounds,Off2ptReboundPct,Off3ptRebounds,Off3ptReboundPct,OffFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,season,season_type
BOS,82,49.23170731707317,37.24390243902439,2.3170731707317067,0.9004739336492891,18.01219512195122,0.684747334260547,16.914634146341463,0.7966685812751292,0.7347357619291944,11.98780487804878,0.25609756097560976,0.14,7.280487804878049,0.27845149253731344,4.451219512195122,0.20857142857142855,0.2470467385721623,0.6098439375750301,0.681107099879663,0.8174442190669371,0.8084795321637427,0.7533512064343163,0.36193029490616624,0.2840764331210191,0.16965742251223492,0.19823788546255505,0.24484536082474226,2018-19,regular season
IND,82,48.0,36.012195121951216,2.2804878048780486,0.8990384615384616,17.780487804878053,0.6771946121690664,15.951219512195122,0.7951367781155015,0.7282780410742496,11.98780487804878,0.23170731707317074,0.0871559633027523,8.609756097560973,0.29246064623032314,3.1463414634146343,0.2067307692307692,0.2632441288913162,0.6105499438832772,0.6580976863753213,0.8305785123966942,0.8046875,0.7616438356164383,0.406688241639698,0.2742382271468144,0.17124183006535948,0.19854469854469856,0.2342657342657343,2018-19,regular season
MIL,82,53.74390243902439,42.195121951219505,2.426829268292683,0.8844444444444445,21.402439024390247,0.7249070631970258,18.365853658536587,0.8184782608695652,0.7653133067355081,11.548780487804878,0.35365853658536583,0.1380952380952381,6.7682926829268295,0.2980665950590763,4.426829268292684,0.1841704718417047,0.2394990868771197,0.631336405529954,0.7230255839822024,0.8516819571865444,0.8285714285714286,0.7783783783783784,0.3380129589632829,0.3121951219512195,0.1557632398753894,0.18130132659507264,0.1958762886597938,2018-19,regular season
GSW,82,50.4390243902439,38.89024390243903,2.3536585365853657,0.8391304347826087,20.01219512195122,0.7021822849807445,16.524390243902438,0.7823325635103926,0.7362988449250429,11.548780487804878,0.3048780487804878,0.1497005988023952,6.853658536585367,0.2822702159718734,4.390243902439025,0.21226415094339626,0.2500678058041768,0.6226415094339622,0.708765315739868,0.799625468164794,0.8005930318754633,0.7180156657963447,0.3686635944700461,0.2872340425531915,0.19501466275659826,0.2020573108008817,0.2537313432835821,2018-19,regular season
TOR,82,49.426829268292686,37.65853658536585,2.1951219512195124,0.8695652173913043,19.914634146341463,0.6966723549488054,15.548780487804878,0.7855822550831792,0.7330476430552054,11.768292682926829,0.24390243902439024,0.11235955056179776,7.109756097560974,0.2828723920426977,4.414634146341464,0.21496437054631828,0.2523364485981308,0.6404736275565124,0.6837899543378996,0.8144712430426716,0.8073089700996677,0.7231503579952268,0.3473557692307692,0.28535353535353536,0.15560640732265446,0.19951338199513385,0.2572062084257206,2018-19,regular season
PHI,82,52.0,39.02439024390244,2.524390243902439,0.9078947368421052,20.951219512195124,0.7046759639048399,15.548780487804878,0.8225806451612904,0.7505015045135406,12.975609756097562,0.3048780487804878,0.10245901639344264,8.463414634146341,0.3120503597122302,4.2073170731707314,0.2253429131286741,0.2766977363515313,0.6095534787123572,0.6960451977401129,0.8728813559322034,0.8342585249801745,0.7716262975778547,0.38393977415307395,0.32626619552414604,0.19204152249134948,0.2199838839645447,0.2482758620689655,2018-19,regular season
DEN,82,51.30487804878049,36.85365853658536,2.4390243902439024,0.9009009009009008,17.902439024390247,0.7057692307692308,16.51219512195122,0.8035608308605341,0.749535192563081,14.451219512195122,0.32926829268292684,0.1330049261083744,9.329268292682928,0.3406055209260908,4.7926829268292686,0.2447073474470735,0.30062305295950154,0.6519774011299435,0.7068273092369478,0.8102678571428571,0.8108766233766234,0.7836644591611479,0.3925667828106853,0.3385909568874869,0.2419354838709677,0.2256568778979907,0.32371794871794873,2018-19,regular season
ATL,82,50.65853658536585,36.57317073170731,2.9512195121951224,0.9029850746268656,17.01219512195122,0.6719653179190751,16.609756097560975,0.7814113597246127,0.7219167321288296,14.085365853658535,0.3902439024390244,0.1391304347826087,8.853658536585368,0.33956969130028064,4.841463414634147,0.20818038804404826,0.2776266996291718,0.617877094972067,0.6646433990895296,0.7739463601532567,0.7832699619771863,0.7757009345794392,0.3867298578199052,0.3420707732634338,0.178125,0.20310296191819466,0.2229038854805726,2018-19,regular season
MIN,82,49.95121951219512,35.804878048780495,2.292682926829268,0.8995215311004785,18.121951219512194,0.6757617098681219,15.390243902439025,0.7611580217129071,0.7124708322530464,14.146341463414636,0.3414634146341464,0.1346153846153846,9.609756097560977,0.3140693503387804,4.1951219512195115,0.23369565217391305,0.284350665661894,0.6046255506607929,0.687041564792176,0.7928118393234672,0.7710651828298887,0.73,0.4,0.31803628601921025,0.1994219653179191,0.22699386503067484,0.256797583081571,2018-19,regular season
ORL,82,49.67073170731707,37.439024390243894,1.7073170731707317,0.8588957055214724,19.92682926829268,0.7230088495575221,15.80487804878049,0.8313021167415009,0.7672165488347735,12.231707317073171,0.1951219512195122,0.0935672514619883,8.146341463414632,0.2931110136024572,3.890243902439024,0.1949877750611247,0.25210727969348656,0.6520681265206812,0.7197740112994351,0.833634719710669,0.8458466453674122,0.7719869706840391,0.3997326203208556,0.2923462986198244,0.18528610354223432,0.17925247902364608,0.2584615384615385,2018-19,regular season
