Name,GamesPlayed,Rebounds,DefRebounds,FTDefRebounds,DefFTReboundPct,Def2ptRebounds,Def2ptReboundPct,Def3ptRebounds,Def3ptReboundPct,DefFGReboundPct,OffRebounds,FTOffRebounds,OffFTReboundPct,Off2ptRebounds,Off2ptReboundPct,Off3ptRebounds,Off3ptReboundPct,OffFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,season,season_type
CLE,82,48.0609756097561,36.40243902439025,2.1219512195121952,0.9157894736842104,20.79268292682927,0.704836709384043,13.48780487804878,0.7648686030428768,0.7272962483829237,11.658536585365852,0.18292682926829268,0.061983471074380174,7.085365853658537,0.299022130725682,4.390243902439025,0.21660649819494585,0.2610263522884882,0.6074766355140186,0.7151819322459222,0.8028720626631853,0.7731481481481481,0.7404371584699454,0.39807162534435264,0.2766295707472178,0.20068027210884354,0.1979609175870858,0.2618556701030928,2016-17,regular season
NOP,82,47.90243902439025,37.41463414634146,2.2804878048780486,0.9077669902912622,20.79268292682927,0.7089397089397089,14.341463414634148,0.7752142386288727,0.7345741968383478,10.48780487804878,0.3048780487804878,0.11061946902654868,7.5,0.2494929006085193,2.6829268292682933,0.16023306627822287,0.21756122980719125,0.6386083052749719,0.699867197875166,0.8002628120893561,0.7713080168776372,0.7891566265060241,0.3560693641618497,0.2415094339622641,0.14285714285714285,0.15543071161048688,0.17704918032786884,2016-17,regular season
CHI,82,50.75609756097561,36.121951219512205,1.9634146341463412,0.8944444444444445,21.07317073170732,0.707037643207856,13.085365853658535,0.7948148148148149,0.7382709541381128,14.634146341463413,0.2195121951219512,0.0989010989010989,11.073170731707316,0.33296662999633303,3.3414634146341466,0.23722943722943726,0.3044822256568779,0.6302349336057201,0.7121621621621622,0.8055172413793104,0.7937853107344632,0.7986111111111112,0.44258639910813824,0.29988193624557263,0.2614445574771109,0.2357142857142857,0.2412698412698413,2016-17,regular season
DAL,82,41.96341463414634,32.634146341463406,2.3292682926829267,0.90521327014218,18.365853658536587,0.7070422535211267,11.939024390243905,0.7959349593495935,0.7395833333333334,9.329268292682928,0.13414634146341464,0.07746478873239436,5.524390243902439,0.20972222222222225,3.670731707317073,0.1963470319634703,0.20417005144868672,0.6040688575899843,0.6959553695955369,0.8023255813953488,0.7929901423877328,0.8044164037854891,0.3204225352112676,0.19781931464174451,0.15157894736842106,0.1901639344262295,0.22044728434504796,2016-17,regular season
DEN,82,50.85365853658536,36.59756097560975,2.1341463414634148,0.925925925925926,21.71951219512195,0.7356464270962412,12.74390243902439,0.806949806949807,0.7604951560818084,14.25609756097561,0.3414634146341464,0.13145539906103287,9.719512195121949,0.3484914735461303,4.1951219512195115,0.24022346368715086,0.3068029040064533,0.6450511945392492,0.7426470588235294,0.8225058004640371,0.8187250996015937,0.7663230240549829,0.4336882865440465,0.3253731343283582,0.2243150684931507,0.22842197035745426,0.28771929824561404,2016-17,regular season
ATL,82,49.28048780487804,36.365853658536594,1.7926829268292683,0.8121546961325967,19.829268292682926,0.6936860068259386,14.74390243902439,0.7805035506778567,0.7282301566914976,12.914634146341465,0.5975609756097561,0.17073170731707318,8.634146341463415,0.3008924776880578,3.682926829268293,0.22353811991117686,0.2726781857451404,0.5821596244131455,0.7001414427157001,0.8089171974522293,0.7892918825561313,0.7544757033248082,0.3530020703933747,0.2908805031446541,0.24234354194407454,0.2078922040423484,0.2756410256410257,2016-17,regular season
GSW,82,49.085365853658544,37.487804878048784,2.1951219512195124,0.8653846153846154,21.402439024390247,0.6852791878172588,13.890243902439025,0.771680216802168,0.7168689621005697,11.597560975609756,0.23170731707317074,0.0945273631840796,7.170731707317072,0.2919563058589871,4.1951219512195115,0.2275132275132275,0.264322178105502,0.5989528795811518,0.6961583236321304,0.7831325301204819,0.7755972696245734,0.7565789473684209,0.3727034120734909,0.3133333333333333,0.17791411042944785,0.2181208053691275,0.2625,2016-17,regular season
HOU,82,48.963414634146346,35.890243902439025,2.158536585365854,0.903061224489796,19.52439024390244,0.6906816220880069,14.207317073170733,0.7746010638297872,0.7237048665620094,13.073170731707316,0.24390243902439024,0.08264462809917356,6.780487804878049,0.3272513243084167,6.048780487804878,0.23938223938223935,0.2789710952002121,0.5817245817245817,0.6971214017521903,0.7978436657681941,0.7806788511749347,0.7549295774647887,0.3524130190796857,0.3629489603024575,0.17921146953405018,0.23898611949305976,0.24096385542168675,2016-17,regular season
LAC,82,47.35365853658536,36.39024390243903,2.5609756097560976,0.9210526315789472,21.243902439024392,0.7225217751970137,12.585365853658535,0.765011119347665,0.7377659574468085,10.96341463414634,0.2195121951219512,0.06792452830188679,7.365853658536586,0.2804085422469824,3.3780487804878048,0.20640834575260805,0.25200228832951943,0.6083445491251682,0.7340153452685422,0.8081264108352144,0.7674641148325358,0.7565789473684209,0.3778371161548731,0.2846003898635477,0.1961883408071749,0.2093896713615024,0.19494584837545129,2016-17,regular season
LAL,82,47.512195121951216,34.10975609756097,2.658536585365854,0.8971193415637858,18.5,0.6886064457557876,12.951219512195122,0.7797356828193832,0.723422159887798,13.402439024390244,0.25609756097560976,0.09292035398230088,9.768292682926827,0.31485849056603776,3.3780487804878048,0.21080669710806696,0.279419388284085,0.5632040050062578,0.7234042553191491,0.792225201072386,0.7994269340974212,0.7142857142857143,0.3982960596379127,0.32362459546925565,0.1873156342182891,0.20512820512820512,0.23,2016-17,regular season
MIA,82,48.21951219512196,35.08536585365854,2.2195121951219514,0.883495145631068,21.621951219512194,0.6994082840236686,11.24390243902439,0.7887082976903336,0.7275917926565875,13.134146341463413,0.2073170731707317,0.07142857142857142,8.975609756097562,0.30692243536280234,3.9512195121951224,0.23893805309734514,0.2823654768247203,0.6348717948717949,0.6912669126691267,0.7925033467202142,0.8086070215175538,0.7272727272727273,0.3883040935672515,0.3127229488703924,0.20085470085470086,0.23609653725078697,0.2456575682382134,2016-17,regular season
MIL,82,44.487804878048784,33.58536585365854,2.426829268292683,0.9086757990867579,17.975609756097562,0.6830398517145505,13.182926829268293,0.7591292134831461,0.7132886655499721,10.902439024390244,0.24390243902439024,0.0925925925925926,7.975609756097561,0.2877254729432468,2.6829268292682933,0.18659881255301106,0.25318655851680183,0.6137339055793991,0.7106109324758842,0.7615894039735099,0.771513353115727,0.7288135593220338,0.3657262277951933,0.2883597883597884,0.15357142857142858,0.184652278177458,0.19130434782608696,2016-17,regular season
