Name,GamesPlayed,Rebounds,DefRebounds,FTDefRebounds,DefFTReboundPct,Def2ptRebounds,Def2ptReboundPct,Def3ptRebounds,Def3ptReboundPct,DefFGReboundPct,OffRebounds,FTOffRebounds,OffFTReboundPct,Off2ptRebounds,Off2ptReboundPct,Off3ptRebounds,Off3ptReboundPct,OffFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,season,season_type
ATL,82,46.59756097560975,34.74390243902439,2.048780487804878,0.8527918781725888,18.451219512195124,0.6969138645785352,14.24390243902439,0.7629000653167864,0.724203133441383,11.853658536585364,0.3048780487804878,0.14534883720930233,8.048780487804878,0.2959641255605381,3.5,0.18350383631713554,0.2496046389035319,0.6172680412371134,0.6897506925207756,0.7964338781575037,0.7697536108751062,0.7401129943502824,0.3411214953271028,0.3209366391184573,0.20833333333333331,0.16778523489932887,0.2338709677419355,2017-18,regular season
CHI,82,49.036585365853654,36.79268292682927,1.9634146341463412,0.8895027624309392,18.743902439024392,0.7490253411306043,16.085365853658537,0.8106945298094653,0.7762979070399565,12.24390243902439,0.3048780487804878,0.13227513227513227,8.109756097560973,0.2727645611156686,3.829268292682927,0.19873417721518988,0.24365355898456945,0.6848249027237354,0.7582417582417582,0.8167701863354038,0.8098256735340729,0.8136986301369863,0.3689776733254994,0.26235294117647057,0.17367706919945725,0.1992156862745098,0.19672131147540986,2017-18,regular season
MIL,82,43.71951219512196,33.5,2.3902439024390243,0.9116279069767442,18.51219512195122,0.6825539568345323,12.597560975609756,0.7755255255255256,0.7173790776152981,10.219512195121949,0.32926829268292684,0.13106796116504854,7.097560975609755,0.26287262872628725,2.7926829268292686,0.18217979315831345,0.23365024488619995,0.6028921023359288,0.6960110041265475,0.7859531772575251,0.7755298651252408,0.7755102040816326,0.33696969696969703,0.27221438645980256,0.16323529411764706,0.1810436634717785,0.1855345911949685,2017-18,regular season
ORL,82,46.26829268292683,35.02439024390244,2.2195121951219514,0.8921568627450981,19.634146341463413,0.6865671641791045,13.170731707317074,0.7809110629067245,0.7215665236051502,11.24390243902439,0.3170731707317073,0.12264150943396225,7.402439024390245,0.2674008810572687,3.524390243902439,0.19266666666666668,0.2376657824933687,0.6289926289926291,0.6721311475409836,0.7740029542097489,0.7892293407613742,0.7516339869281046,0.32827586206896553,0.2867965367965368,0.16747181964573268,0.1833195706028076,0.2318339100346021,2017-18,regular season
IND,82,46.426829268292686,34.53658536585366,2.2195121951219514,0.875,17.390243902439025,0.6875602700096431,14.926829268292684,0.7841127482383088,0.7290233837689133,11.890243902439025,0.0975609756097561,0.047619047619047616,8.439024390243903,0.2838392124692371,3.3536585365853657,0.2261513157894737,0.2646414887794198,0.6008010680907877,0.6590257879656161,0.8229665071770335,0.7977617905675459,0.7290322580645161,0.3723404255319149,0.271513353115727,0.2113289760348584,0.22048066875653086,0.2471042471042471,2017-18,regular season
PHI,82,51.926829268292686,38.91463414634146,2.8902439024390243,0.8810408921933085,21.329268292682926,0.7173913043478259,14.69512195121951,0.7880967952910399,0.7446433072851021,13.01219512195122,0.5487804878048781,0.1867219917012448,7.951219512195122,0.3001841620626151,4.512195121951219,0.2461743180306055,0.2780952380952381,0.6360052562417872,0.7114164904862579,0.8098495212038304,0.7939983779399837,0.7635135135135135,0.34685314685314683,0.32356257046223225,0.20526315789473684,0.24347826086956526,0.2605042016806723,2017-18,regular season
PHX,82,49.19512195121951,36.134146341463406,2.4878048780487805,0.8571428571428571,20.036585365853654,0.7063628546861564,13.609756097560975,0.7804195804195804,0.7345580404685836,13.060975609756095,0.3902439024390244,0.11895910780669144,9.048780487804876,0.3050986842105263,3.6219512195121952,0.20204081632653065,0.2662737057919016,0.6451259583789705,0.7023004059539919,0.7937685459940653,0.7842105263157895,0.7655172413793103,0.39293139293139295,0.3089430894308943,0.16091954022988506,0.1953125,0.22641509433962265,2017-18,regular season
UTA,82,47.487804878048784,36.34146341463415,2.158536585365854,0.8939393939393939,21.243902439024392,0.7365750528541226,12.939024390243905,0.8193050193050193,0.7658469945355191,11.146341463414632,0.23170731707317074,0.09743589743589744,7.512195121951219,0.2931937172774869,3.402439024390244,0.18787878787878787,0.24958170663692136,0.6578249336870027,0.7264770240700219,0.8350071736011477,0.8263358778625954,0.7894736842105263,0.37890625,0.3086900129701686,0.15480427046263345,0.1698984302862419,0.23631840796019896,2017-18,regular season
MIN,82,46.21951219512196,33.670731707317074,2.0,0.8497409326424871,17.402439024390244,0.687710843373494,14.268292682926829,0.7926829268292683,0.7313432835820896,12.548780487804878,0.2073170731707317,0.08994708994708994,9.53658536585366,0.3150684931506849,2.804878048780488,0.2049910873440285,0.2807991120976693,0.6149732620320856,0.7045769764216366,0.7574257425742574,0.8008968609865471,0.7673130193905817,0.4002828854314003,0.3374358974358974,0.2125,0.20649651972157773,0.2,2017-18,regular season
BKN,82,48.95121951219512,37.0,2.463414634146341,0.8632478632478633,22.47560975609756,0.7026305756767061,12.060975609756095,0.8086672117743254,0.7363494539781591,11.951219512195122,0.3902439024390244,0.13389121338912133,7.219512195121951,0.2868217054263566,4.341463414634147,0.1943231441048035,0.2433264887063655,0.6092089728453365,0.6907216494845361,0.815136476426799,0.8152284263959391,0.7815126050420168,0.3296969696969697,0.2962085308056872,0.17721518987341772,0.1873259052924791,0.2196969696969697,2017-18,regular season
