Name,GamesPlayed,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtsMade,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked,season,season_type
BOS,66,6001,91.84848484848484,29.96969696969697,62.09090909090909,0.4826744753538311,5.5,14.969696969696967,0.3674089068825911,0.3696537678207739,15.409090909090908,37.18181818181818,22.75757575757576,15.0,1.5,0.6203235591506572,0.6512738853503185,0.9090909090909092,0.1942587495084546,0.5042690171361041,0.4959693275658671,0.5293398533007335,2.8484848484848486,4.4393939393939394,0.07149829184968277,0.16666666666666666,0.011133603238866396,2011-12,regular season
CLE,66,6067,93.03030303030305,27.59090909090909,61.92424242424242,0.44555908979691705,6.666666666666668,19.28787878787879,0.3456402199528673,0.34810126582278483,17.848484848484848,28.484848484848484,26.696969696969692,16.727272727272727,3.272727272727273,0.5161998901702362,0.5683192261185006,0.8363636363636363,0.2375,0.5266608919222139,0.4628731343283582,0.5013882083945779,5.0606060606060606,6.03030303030303,0.09738194274528994,0.16666666666666666,0.00864100549882168,2011-12,regular season
MIL,66,6208,99.03030303030305,31.303030303030305,66.46969696969697,0.4709368589012993,6.606060606060606,19.166666666666668,0.34466403162055337,0.34772182254196643,16.606060606060606,36.18181818181818,26.424242424242426,16.181818181818183,3.636363636363636,0.5779283639883833,0.6320804658549497,0.8165137614678899,0.2238145789101203,0.520678118336887,0.4812455767869781,0.5179080824088748,5.363636363636363,4.257575757575758,0.0640528835194894,0.24242424242424246,0.01264822134387352,2011-12,regular season
IND,66,6051,97.72727272727272,29.72727272727273,65.31818181818181,0.4551148225469729,5.9393939393939394,16.12121212121212,0.3684210526315789,0.3720266412940057,20.454545454545453,27.060606060606066,32.39393939393939,15.227272727272727,2.590909090909091,0.4551478083588175,0.5022497187851519,0.8545918367346939,0.19795348837209306,0.4970804441127076,0.4744186046511628,0.5211700064641241,5.575757575757576,5.924242424242424,0.09069821387149153,0.10606060606060606,0.006578947368421052,2011-12,regular season
PHI,66,5943,93.63636363636364,32.15151515151515,68.98484848484848,0.4660663298923787,5.287878787878788,14.590909090909092,0.3624091381100727,0.3673684210526316,13.469696969696967,35.57575757575758,28.72727272727273,12.681818181818182,3.1818181818181817,0.5532516493873704,0.5998978027593255,0.7994269340974212,0.17458303118201596,0.4885421076559375,0.4796047860768673,0.5096486887679367,5.0,4.651515151515151,0.06742806940478806,0.13636363636363635,0.009345794392523364,2011-12,regular season
PHX,66,6094,98.37878787878788,31.07575757575757,62.87878787878788,0.4942168674698795,6.727272727272728,19.62121212121212,0.3428571428571429,0.3460639127045986,16.045454545454547,34.121212121212125,28.03030303030303,16.363636363636363,3.8181818181818175,0.5490004875670405,0.5910761154855643,0.8108108108108109,0.23783287419651056,0.5065188248296187,0.498989898989899,0.5318643512450852,4.424242424242424,4.227272727272728,0.0672289156626506,0.13636363636363635,0.0069498069498069494,2011-12,regular season
WAS,66,6120,93.63636363636364,31.363636363636363,66.66666666666667,0.4704545454545455,5.212121212121212,16.28787878787879,0.32,0.3232799245994345,15.272727272727273,29.303030303030305,33.42424242424242,13.409090909090908,2.227272727272727,0.4671497584541063,0.5025987525987526,0.8575581395348837,0.1963470319634703,0.511821213512025,0.4723287671232877,0.5063083729313452,4.424242424242424,4.46969696969697,0.06704545454545455,0.07575757575757576,0.004651162790697674,2011-12,regular season
DET,66,5938,90.86363636363636,29.90909090909091,65.39393939393939,0.4573679332715477,4.803030303030303,13.87878787878788,0.3460698689956332,0.3530066815144766,16.636363636363637,29.181818181818183,30.63636363636364,12.227272727272727,2.1818181818181817,0.4878419452887538,0.5416197975253093,0.8485804416403786,0.17507645259938834,0.5190615620802149,0.4681766055045872,0.50658895083629,5.9393939393939394,5.196969696969697,0.07947173308619092,0.07575757575757576,0.005458515283842794,2011-12,regular season
ATL,66,6044,96.5909090909091,29.34848484848485,60.87878787878788,0.482080637132902,7.454545454545454,20.151515151515152,0.3699248120300752,0.37177541729893776,15.530303030303033,31.24242424242424,27.45454545454545,20.454545454545453,1.9090909090909087,0.532266391326794,0.5680440771349863,0.9146341463414634,0.2486910994764398,0.5167180743243243,0.50018698578908,0.5315157578789395,3.696969696969697,4.651515151515151,0.07640617222498755,0.09090909090909093,0.004511278195488722,2011-12,regular season
NOH,66,5864,89.65151515151516,30.924242424242426,65.54545454545455,0.4717984281091077,3.924242424242424,11.772727272727273,0.3333333333333333,0.3376792698826597,16.03030303030303,34.90909090909091,26.939393939393934,9.818181818181818,1.9545454545454544,0.5644292013718766,0.6114649681528662,0.8339768339768341,0.1522633744855967,0.4796829273084479,0.4760924946110131,0.5147903253871585,4.757575757575758,5.636363636363638,0.08599167822468794,0.12121212121212123,0.010296010296010296,2011-12,regular season
CHI,66,5912,96.34848484848484,31.03030303030303,65.83333333333333,0.4713463751438435,6.348484848484849,16.924242424242426,0.37511190689346463,0.3805631244323343,15.242424242424242,36.03030303030303,26.03030303030303,15.363636363636365,3.6818181818181817,0.58056640625,0.6472509526401742,0.8066825775656324,0.20450384474551447,0.5036733216847527,0.4900219699743684,0.5193564194707612,6.393939393939394,5.151515151515151,0.07825086306098965,0.045454545454545456,0.0026857654431512983,2011-12,regular season
DAL,66,6123,95.78787878787878,28.803030303030305,59.81818181818182,0.4815096251266464,7.53030303030303,22.181818181818183,0.3394808743169399,0.3427586206896552,15.590909090909092,29.33333333333333,28.272727272727273,18.727272727272727,3.863636363636364,0.5092056812204103,0.55,0.8289738430583501,0.270509977827051,0.5066495827151335,0.4890059127864006,0.5223066754791804,4.2727272727272725,3.878787878787879,0.06484295845997974,0.13636363636363635,0.006147540983606557,2011-12,regular season
DEN,66,6281,104.15151515151516,32.378787878787875,62.01515151515152,0.5221109210847789,6.590909090909091,19.863636363636363,0.3318077803203661,0.3364341085271318,19.62121212121212,35.78787878787879,28.96969696969697,18.181818181818183,1.5909090909090908,0.5526438933083763,0.5964646464646465,0.9195402298850576,0.2425980754996299,0.5447078296447833,0.5161917098445595,0.5511545862732521,4.757575757575758,6.46969696969697,0.10432445638895677,0.18181818181818185,0.009153318077803205,2011-12,regular season
GSW,66,6141,97.77272727272728,29.772727272727273,62.0,0.4802052785923754,7.9393939393939394,20.46969696969697,0.38786084381939306,0.390881913303438,14.409090909090908,30.72727272727273,28.818181818181817,20.727272727272727,3.0909090909090913,0.516030534351145,0.555921052631579,0.8702290076335878,0.24820870843284956,0.5047378156682027,0.5054198052544553,0.5363198138297872,4.2727272727272725,4.863636363636363,0.07844574780058651,0.10606060606060606,0.0051813471502590676,2011-12,regular season
HOU,66,6157,98.0909090909091,30.46969696969697,63.83333333333334,0.4773320674103964,7.242424242424242,20.151515151515152,0.3593984962406015,0.3615733736762481,15.424242424242426,30.72727272727273,30.21212121212121,17.727272727272727,4.0,0.504226752859274,0.5556164383561644,0.8158995815899581,0.23994226952913586,0.5021326216754116,0.4921522641169042,0.5251460090850097,5.636363636363638,5.0151515151515165,0.07856634227391407,0.13636363636363635,0.006766917293233083,2011-12,regular season
LAC,66,5919,97.56060606060606,29.16666666666667,59.46969696969697,0.4904458598726114,7.787878787878787,21.83333333333333,0.3566967383761277,0.35969209237228833,15.863636363636365,29.15151515151515,29.181818181818183,19.227272727272727,4.136363636363637,0.4997402597402598,0.5475241889584519,0.8229571984435797,0.2685426761088334,0.4971430602319491,0.5024226612001491,0.5277003769873791,5.090909090909091,4.121212121212121,0.06929936305732484,0.3636363636363637,0.016655100624566273,2011-12,regular season
