Name,GamesPlayed,Assists,AssistPoints,2ptAssists,3ptAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,Corner3Assists,Arc3Assists,season,season_type
BOS,81,22.753086419753085,51.12345679012346,17.135802469135804,5.617283950617285,7.814814814814816,2.2222222222222223,7.098765432098767,2.3580246913580245,3.2592592592592586,2012-13,regular season
HOU,82,23.195121951219512,55.28048780487804,14.30487804878049,8.890243902439027,10.731707317073173,1.6097560975609757,1.9634146341463412,3.3292682926829267,5.560975609756096,2012-13,regular season
LAC,82,23.87804878048781,54.463414634146346,17.170731707317074,6.7073170731707314,10.98780487804878,2.341463414634146,3.8414634146341466,2.731707317073171,3.975609756097561,2012-13,regular season
LAL,82,22.170731707317074,51.82926829268293,14.682926829268293,7.487804878048781,9.25609756097561,2.109756097560976,3.317073170731707,2.341463414634146,5.146341463414634,2012-13,regular season
MIA,82,23.04878048780488,53.67073170731707,15.475609756097562,7.573170731707318,9.560975609756095,1.6341463414634143,4.280487804878049,3.634146341463415,3.9390243902439024,2012-13,regular season
MIL,82,22.87804878048781,51.74390243902439,16.890243902439025,5.987804878048781,9.597560975609756,2.4878048780487805,4.8048780487804885,1.7804878048780488,4.2073170731707314,2012-13,regular season
MIN,82,22.39024390243902,49.15853658536585,18.01219512195122,4.378048780487805,10.024390243902438,2.0609756097560976,5.926829268292682,1.4390243902439024,2.9390243902439024,2012-13,regular season
DET,82,21.243902439024392,48.28048780487804,15.451219512195122,5.7926829268292686,9.951219512195124,2.073170731707317,3.4268292682926833,1.7560975609756098,4.036585365853658,2012-13,regular season
CHA,82,19.353658536585368,43.5,14.560975609756095,4.7926829268292686,8.060975609756097,1.9756097560975612,4.524390243902438,1.329268292682927,3.463414634146341,2012-13,regular season
PHI,82,22.768292682926827,50.9390243902439,17.365853658536587,5.402439024390245,8.097560975609756,3.3414634146341466,5.926829268292682,1.9634146341463412,3.4390243902439024,2012-13,regular season
PHX,82,22.621951219512194,50.109756097560975,17.756097560975608,4.865853658536587,8.792682926829269,2.3536585365853657,6.609756097560974,1.7195121951219512,3.1463414634146343,2012-13,regular season
POR,82,21.756097560975608,50.207317073170735,15.060975609756095,6.695121951219512,8.341463414634148,1.902439024390244,4.817073170731708,2.1341463414634148,4.560975609756096,2012-13,regular season
SAC,82,20.829268292682926,47.65853658536585,14.829268292682926,6.0,8.573170731707316,2.5853658536585367,3.670731707317073,2.0365853658536586,3.963414634146341,2012-13,regular season
SAS,82,25.09756097560976,57.512195121951216,17.780487804878053,7.317073170731707,10.573170731707316,2.8902439024390243,4.317073170731708,3.0365853658536586,4.280487804878049,2012-13,regular season
OKC,82,21.37804878048781,48.963414634146346,15.170731707317074,6.2073170731707314,8.646341463414632,2.0853658536585367,4.439024390243904,2.0975609756097557,4.109756097560975,2012-13,regular season
TOR,82,21.52439024390244,48.6829268292683,15.890243902439025,5.634146341463414,8.329268292682928,2.9878048780487805,4.573170731707316,1.4756097560975612,4.158536585365853,2012-13,regular season
UTA,82,22.670731707317074,50.865853658536594,17.146341463414632,5.524390243902439,8.634146341463415,3.1219512195121952,5.390243902439026,1.4024390243902438,4.121951219512195,2012-13,regular season
MEM,82,20.914634146341463,45.95121951219512,16.79268292682927,4.121951219512195,7.975609756097561,3.2804878048780486,5.536585365853658,1.5609756097560976,2.5609756097560976,2012-13,regular season
WAS,82,21.646341463414632,49.28048780487804,15.658536585365852,5.987804878048781,7.219512195121951,3.097560975609756,5.341463414634147,2.768292682926829,3.2195121951219514,2012-13,regular season
BKN,82,20.341463414634145,47.35365853658536,13.670731707317074,6.670731707317072,7.621951219512195,2.548780487804878,3.5,2.9512195121951224,3.719512195121952,2012-13,regular season
NYK,82,19.256097560975608,47.5609756097561,10.207317073170731,9.048780487804876,6.487804878048781,0.7560975609756098,2.963414634146341,2.573170731707317,6.475609756097561,2012-13,regular season
ORL,82,22.81707317073171,50.69512195121951,17.756097560975608,5.060975609756096,8.975609756097562,3.1951219512195124,5.585365853658537,1.5731707317073171,3.4878048780487805,2012-13,regular season
IND,81,20.30864197530864,46.41975308641975,14.50617283950617,5.802469135802469,7.567901234567901,2.962962962962963,3.975308641975309,1.8148148148148149,3.9876543209876543,2012-13,regular season
CLE,82,20.65853658536585,46.79268292682927,15.182926829268293,5.475609756097561,7.560975609756098,3.0365853658536586,4.585365853658536,1.3902439024390243,4.085365853658536,2012-13,regular season
NOH,82,20.98780487804878,47.573170731707314,15.390243902439025,5.597560975609755,8.134146341463415,2.5853658536585367,4.670731707317073,1.2317073170731707,4.365853658536587,2012-13,regular season
CHI,82,23.0,50.5609756097561,18.439024390243897,4.560975609756096,9.658536585365852,2.573170731707317,6.2073170731707314,1.2439024390243902,3.317073170731707,2012-13,regular season
DAL,82,23.243902439024392,52.84146341463415,16.890243902439025,6.353658536585367,7.402439024390245,3.8536585365853657,5.634146341463414,1.6219512195121952,4.7317073170731705,2012-13,regular season
DEN,82,24.414634146341466,54.30487804878049,18.939024390243897,5.475609756097561,14.365853658536587,2.658536585365854,1.9146341463414636,2.1463414634146343,3.3292682926829267,2012-13,regular season
GSW,82,22.5,51.17073170731707,16.329268292682926,6.170731707317072,8.463414634146341,2.4878048780487805,5.378048780487805,2.024390243902439,4.146341463414634,2012-13,regular season
ATL,82,24.47560975609756,56.47560975609756,16.951219512195124,7.524390243902439,9.475609756097562,2.073170731707317,5.402439024390245,2.609756097560976,4.914634146341464,2012-13,regular season
