Name,GamesPlayed,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtsMade,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked,season,season_type
ATL,82,7704,102.54878048780488,28.085365853658534,55.45121951219512,0.506487794149989,9.975609756097562,26.243902439024392,0.3801115241635688,0.3808193668528864,16.451219512195124,33.170731707317074,23.0,27.47560975609756,2.451219512195122,0.5905340859748155,0.625,0.9180929095354524,0.32124197641439023,0.5217115729665072,0.5269443200477684,0.5604505465209277,3.097560975609756,4.6951219512195115,0.08467121178799207,0.23170731707317074,0.008828996282527882,2014-15,regular season
CLE,82,7617,103.1341463414634,27.59756097560976,54.707317073170735,0.5044583147570219,10.073170731707316,27.47560975609756,0.3666222814025744,0.3679750223015165,17.719512195121947,28.07317073170732,27.121951219512194,24.256097560975608,5.963414634146342,0.5086168802474591,0.5452392231170061,0.8026634382566586,0.33432259979225404,0.5273831795177136,0.5196616708710491,0.5538310412573674,3.7073170731707314,4.341463414634147,0.07935800267498885,0.14634146341463414,0.005326231691078561,2014-15,regular season
NOP,82,7527,99.35365853658536,30.756097560975608,63.5609756097561,0.4838833461243285,7.146341463414633,19.304878048780488,0.3701831964624132,0.37492002559181065,16.402439024390244,31.536585365853657,29.97560975609756,18.76829268292683,2.6707317073170733,0.5126883425852498,0.5592560553633218,0.8754266211604096,0.2329654157468727,0.5075171715679031,0.5005150846210449,0.53472039905487,5.121951219512195,5.585365853658537,0.08787413660782807,0.2073170731707317,0.010739102969046116,2014-15,regular season
CHI,82,7678,100.79268292682929,28.731707317073173,60.634146341463406,0.4738535800482703,7.865853658536586,22.256097560975608,0.35342465753424657,0.3578185865331107,19.73170731707317,30.195121951219512,27.268292682926827,19.865853658536587,3.731707317073171,0.5254668930390493,0.5856196783349101,0.8418604651162791,0.2685008091805208,0.5048347177061779,0.4889657201706635,0.532675947409126,5.902439024390245,5.036585365853658,0.08306516492357201,0.36585365853658536,0.01643835616438356,2014-15,regular season
DAL,82,7896,105.21951219512195,30.768292682926827,60.414634146341456,0.5092854259184497,8.926829268292684,25.39024390243902,0.3515850144092219,0.3529695799130855,16.902439024390244,29.68292682926829,31.853658536585368,23.01219512195122,3.768292682926829,0.4823622671422909,0.5174319727891157,0.8592896174863388,0.29590676520750425,0.5172227680478428,0.5146389994314952,0.5465602432535158,4.170731707317073,3.7560975609756095,0.0621719822365765,0.07317073170731707,0.002881844380403458,2014-15,regular season
DEN,82,7942,101.46341463414636,29.743902439024392,62.512195121951216,0.4758095981271947,8.048780487804878,24.78048780487805,0.3248031496062992,0.3281872509960159,17.829268292682926,30.09756097560976,29.39024390243902,20.26829268292683,3.8780487804878048,0.5059450594505945,0.5566080288678394,0.8393939393939394,0.2838781782620844,0.5126847832187457,0.4790444258172674,0.5145330859616574,5.414634146341463,5.817073170731707,0.09305501365587204,0.32926829268292684,0.01328740157480315,2014-15,regular season
GSW,82,8069,109.96341463414636,30.81707317073171,60.0,0.5136178861788618,10.768292682926829,27.036585365853657,0.39828597203428057,0.403380539058931,16.024390243902438,37.121951219512205,24.51219512195122,26.560975609756103,5.743902439024391,0.6022952117134943,0.6560344827586206,0.8221970554926388,0.31063472047078605,0.5198584494160686,0.5396525150623511,0.5688958990536278,5.048780487804878,3.3902439024390243,0.05650406504065041,0.18292682926829268,0.006765899864682003,2014-15,regular season
HOU,82,7949,103.93902439024392,25.59756097560976,50.634146341463406,0.5055394990366089,11.378048780487804,32.68292682926829,0.34813432835820896,0.3506395786305493,18.60975609756097,25.439024390243897,25.756097560975608,28.42682926829268,5.7073170731707314,0.49690328727965705,0.5398550724637681,0.8327974276527331,0.392271662763466,0.5406833945628214,0.5120755269320844,0.5443223911099757,4.073170731707316,5.2073170731707314,0.10284200385356457,0.12195121951219512,0.00373134328358209,2014-15,regular season
LAC,82,7760,106.71951219512195,29.28048780487805,56.4390243902439,0.5187986171132238,10.085365853658537,26.853658536585368,0.3755676657584015,0.3779707495429616,17.902439024390247,32.951219512195124,25.609756097560968,24.87804878048781,5.378048780487805,0.5626822157434402,0.6047448522829006,0.8222490931076178,0.32240117130307466,0.5093367543344108,0.5331625183016105,0.5608177390412715,4.073170731707316,2.8780487804878048,0.05099394987035436,0.1097560975609756,0.004087193460490463,2014-15,regular season
LAL,82,7800,98.45121951219512,30.756097560975608,66.7560975609756,0.4607234198027037,6.487804878048781,18.853658536585368,0.34411384217335056,0.3459037711313394,17.475609756097562,32.390243902439025,29.121951219512194,14.158536585365852,5.3048780487804885,0.5265662172878668,0.5766391663048198,0.7274436090225563,0.22022792022792026,0.490716935483871,0.472934472934473,0.5100454890068233,5.341463414634147,4.670731707317073,0.06996711728169529,0.15853658536585366,0.008408796895213453,2014-15,regular season
MIA,82,7441,94.6829268292683,28.402439024390244,56.963414634146346,0.49860843502462,6.780487804878049,20.23170731707317,0.3351416515973478,0.3384239462431277,17.536585365853654,27.36585365853659,29.439024390243897,18.439024390243897,1.902439024390244,0.4817518248175183,0.5242990654205607,0.9064748201438848,0.26208530805687197,0.5094333016175071,0.4996840442338073,0.5357438586806514,4.609756097560974,4.243902439024391,0.07450224791265253,0.13414634146341464,0.006630500301386378,2014-15,regular season
