Name,GamesPlayed,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtsMade,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked,season,season_type
ATL,82,7985,102.84146341463415,28.695121951219512,56.0609756097561,0.5118555579725909,9.939024390243905,28.36585365853659,0.3503869303525365,0.3517957594115101,15.634146341463413,33.41463414634146,23.97560975609756,26.707317073170728,3.109756097560976,0.5822354441138972,0.6113342257920571,0.8957055214723927,0.33598151090567674,0.5332020797101449,0.5164668496316626,0.5485948477751756,2.731707317073171,4.890243902439026,0.08723080269741136,0.12195121951219512,0.004299226139294928,2015-16,regular season
CHA,82,7878,103.40243902439023,26.37804878048781,55.02439024390244,0.4793882978723405,10.646341463414632,29.39024390243902,0.3622406639004149,0.3634847853272197,18.70731707317073,25.439024390243897,27.31707317073171,26.89024390243902,5.048780487804878,0.4822006472491909,0.5181321410829608,0.8419243986254296,0.3481652701531349,0.5103119661213261,0.5016613695463739,0.5421355498721228,3.6585365853658534,5.280487804878049,0.09596631205673757,0.18292682926829268,0.006224066390041493,2015-16,regular season
MEM,82,7688,99.10975609756098,30.670731707317074,65.09756097560975,0.4711502435369052,6.146341463414633,18.548780487804876,0.33136094674556216,0.33489304812834225,19.329268292682926,30.804878048780488,30.536585365853657,15.878048780487804,2.5609756097560976,0.5021868787276342,0.5541904344010531,0.8611111111111112,0.2217524420469456,0.5000482208229609,0.4768916751713078,0.5196956132497762,5.7560975609756095,5.621951219512195,0.08636193330835519,0.0975609756097561,0.005259697567389875,2015-16,regular season
WAS,82,8078,104.07317073170731,30.84146341463415,61.585365853658544,0.5007920792079208,8.646341463414632,24.18292682926829,0.35753908219868885,0.3597560975609756,16.451219512195124,33.80487804878049,27.87804878048781,22.646341463414632,3.2926829268292686,0.5480427046263345,0.575103734439834,0.8730606488011283,0.28195649082894925,0.5151235294117648,0.5108061993459405,0.5412913865279716,2.902439024390244,4.182926829268292,0.06792079207920793,0.15853658536585366,0.006555723651033787,2015-16,regular season
DET,82,7853,101.97560975609757,28.914634146341466,60.23170731707317,0.4800566916379834,9.024390243902438,26.195121951219512,0.3445065176908753,0.34973970657832465,17.073170731707318,24.39024390243902,33.439024390243894,21.731707317073173,5.341463414634147,0.4217629692113032,0.4574565416285453,0.8027027027027027,0.3030901650910117,0.5196033456456883,0.4911810356991675,0.5194434091191452,4.512195121951219,4.280487804878049,0.0710670176149018,0.18292682926829268,0.006983240223463687,2015-16,regular season
BOS,82,8114,105.71951219512195,30.47560975609756,63.121951219512205,0.482805255023184,8.74390243902439,26.121951219512194,0.3347338935574229,0.33646616541353386,18.536585365853654,33.292682926829265,27.65853658536585,22.536585365853657,3.695121951219512,0.5462184873949579,0.5950305143853531,0.8591352859135286,0.29270292429625583,0.5194036585365853,0.4884531292702925,0.5279537149817296,5.0,5.2560975609756095,0.08326893353941267,0.23170731707317074,0.008870214752567693,2015-16,regular season
HOU,82,8043,106.56097560975608,27.02439024390244,52.609756097560975,0.5136764024107556,10.707317073170731,30.89024390243902,0.3466245558626135,0.35049900199600803,20.390243902439025,27.439024390243897,26.609756097560968,25.463414634146343,6.6585365853658525,0.5076714801444043,0.5555555555555556,0.7927107061503417,0.3699430407477727,0.5337305935066843,0.5159924054330364,0.548938308832768,4.658536585365853,4.780487804878049,0.09086694483078347,0.14634146341463414,0.00473746545598105,2015-16,regular season
LAC,82,7908,104.5,28.585365853658534,55.71951219512196,0.5130225432260889,9.719512195121949,26.707317073170728,0.3639269406392694,0.3664825046040516,18.170731707317074,30.09756097560976,27.07317073170732,23.37804878048781,5.780487804878049,0.5264505119453925,0.5546067415730337,0.8017565872020075,0.32401242787394585,0.501966791044776,0.5236721408492381,0.5509193776520509,2.902439024390244,3.024390243902439,0.0542788356314292,0.13414634146341464,0.00502283105022831,2015-16,regular season
LAL,82,7853,97.34146341463415,27.32926829268293,60.24390243902439,0.4536437246963563,7.792682926829267,24.585365853658534,0.3169642857142857,0.31993972877950777,19.304878048780488,24.609756097560968,30.04878048780488,17.158536585365855,6.219512195121951,0.4502454261490406,0.4816229116945107,0.7339593114241002,0.2898217366302473,0.5018932692307693,0.4599626221966647,0.5065363624825485,3.5609756097560976,5.317073170731708,0.08825910931174089,0.2682926829268293,0.010912698412698412,2015-16,regular season
MIA,82,7688,100.04878048780488,32.34146341463415,63.621951219512205,0.5083381253594019,6.073170731707318,18.048780487804876,0.3364864864864865,0.3404109589041096,17.146341463414632,30.414634146341466,34.26829268292683,16.902439024390244,1.3170731707317074,0.470211161387632,0.5127467105263158,0.927710843373494,0.22099447513812154,0.501436815659217,0.5075406898611319,0.5427361735908971,5.365853658536587,4.0,0.0628713820203182,0.1097560975609756,0.006081081081081081,2015-16,regular season
