"","season_name","season_type","player_name","team_name","gamesplayed","atrimassists","shortmidrangeassists","longmidrangeassists","corner3assists","arc3assists","fg2pct","fg3pct","nonheavefg3pct","ftsmade","ptsassisted2s","ptsunassisted2s","ptsassisted3s","ptsunassisted3s","assisted2spct","assisted3spct","fg3apct","shotqualityavg","tspct","ptsputbacks","fg2ablocked","fg2apctblocked","fg3ablocked","fg3apctblocked","usage","defftreboundpct","def2ptreboundpct","def3ptreboundpct","offftreboundpct","off2ptreboundpct","off3ptreboundpct","defatrimreboundpct","defshortmidrangereboundpct","deflongmidrangereboundpct","defarc3reboundpct","defcorner3reboundpct","offatrimreboundpct","offshortmidrangereboundpct","offlongmidrangereboundpct","offarc3reboundpct","offcorner3reboundpct","position","height","weight","cluster"
"1821","2018-19","regular season","LaMarcus Aldridge","SAS",81,0.555555555555556,0.395061728395062,0.567901234567901,0.185185185185185,0.691358024691358,0.527799530148786,0.238095238095238,0.238095238095238,4.30864197530864,9.77777777777778,6.8641975308642,0.333333333333333,0.037037037037037,0.587537091988131,0.9,0.0318423047763457,0.46618286580743,0.573373173970784,1.75308641975309,0.54320987654321,0.0344557556773688,0.0123456790123457,0.0238095238095238,27.3227689741451,0.261904761904762,0.179692718770875,0.175712971481141,0.0505050505050505,0.106529209621993,0.081190798376184,0.165029469548134,0.186688311688312,0.188172043010753,0.186726659167604,0.126262626262626,0.180203045685279,0.103107344632768,0.0652173913043478,0.0727580372250423,0.114864864864865,"C-F",2.16408,260,1
"1822","2018-19","regular season","Steven Adams","OKC",80,0.625,0.1375,0.175,0.225,0.3875,0.596034696406444,0,0,1.825,7.725,4.3,0,0,0.642411642411642,0,0.00247218788627936,0.547281412639405,0.586243386243386,2.175,0.625,0.0619578686493185,0,0,16.2276080084299,0.0191082802547771,0.166553365057784,0.110200364298725,0.118942731277533,0.140146878824969,0.118421052631579,0.19640179910045,0.169387755102041,0.0987261146496815,0.105072463768116,0.125925925925926,0.180281690140845,0.121546961325967,0.0918635170603674,0.102905569007264,0.159235668789809,"C",2.1336,255,1
"1823","2018-19","regular season","Klay Thompson","GSW",78,1.23076923076923,0.205128205128205,0.32051282051282,0.333333333333333,0.294871794871795,0.515566625155666,0.402337228714524,0.403010033444816,1.65384615384615,7.92307692307692,2.69230769230769,8.5,0.769230769230769,0.746376811594203,0.91701244813278,0.427246790299572,0.49910249821556,0.567951318458418,0.256410256410256,0.448717948717949,0.0435865504358655,0.0641025641025641,0.00834724540901502,25.9325916230366,0.049645390070922,0.0738636363636364,0.118150684931507,0.01,0.0176380368098159,0.0118289353958144,0.0655105973025048,0.0594900849858357,0.114206128133705,0.11925601750547,0.114173228346457,0.0347394540942928,0.0134228187919463,0.0066079295154185,0.0103211009174312,0.0176211453744493,"F-G",2.04216,215,4
"1824","2018-19","regular season","Andre Drummond","DET",79,0.506329113924051,0.20253164556962,0.0759493670886076,0.151898734177215,0.481012658227848,0.548323471400395,0.131578947368421,0.161290322580645,3.07594936708861,8.0253164556962,6.05063291139241,0.151898734177215,0.0379746835443038,0.570143884892086,0.8,0.0361216730038023,0.529430765550239,0.55241935483871,3.89873417721519,1.12658227848101,0.0877712031558185,0.0126582278481013,0.0263157894736842,23.1587561374795,0.5,0.306564245810056,0.306910569105691,0.0555555555555556,0.209019327129563,0.105536332179931,0.254826254826255,0.364421416234888,0.286567164179104,0.316391359593393,0.269035532994924,0.226973684210526,0.188034188034188,0.215686274509804,0.0981308411214953,0.126666666666667,"C",2.16408,279,1
"1825","2018-19","regular season","Aaron Gordon","ORL",78,1.51282051282051,0.435897435897436,0.487179487179487,0.32051282051282,0.948717948717949,0.49928469241774,0.348703170028818,0.352769679300292,2.37179487179487,4.51282051282051,4.43589743589744,3.92307692307692,0.730769230769231,0.504297994269341,0.84297520661157,0.331739961759082,0.5179136756238,0.540798611111111,1.02564102564103,0.602564102564103,0.067238912732475,0.0641025641025641,0.0144092219020173,21.8781218781219,0.288659793814433,0.140052356020942,0.199214916584887,0.016260162601626,0.0602739726027397,0.0355515041020966,0.131481481481481,0.121311475409836,0.182539682539683,0.206024096385542,0.169312169312169,0.0972762645914397,0.0515873015873016,0.0271493212669683,0.0328798185941043,0.0465116279069767,"F",2.10312,220,2
"1826","2018-19","regular season","Russell Westbrook","OKC",73,4.9041095890411,1.34246575342466,0.465753424657534,1.34246575342466,2.68493150684932,0.481167608286252,0.289537712895377,0.289537712895377,4.05479452054794,2.38356164383562,11.6164383561644,3,1.89041095890411,0.170254403131115,0.613445378151261,0.279022403258656,0.533917891156463,0.499106078665078,0.575342465753425,0.89041095890411,0.0612052730696798,0.0410958904109589,0.0072992700729927,30.6416948111759,0.668965517241379,0.216621253405995,0.260589318600368,0.00485436893203883,0.0375,0.041522491349481,0.146050670640835,0.252566735112936,0.312903225806452,0.261294261294261,0.258426966292135,0.046242774566474,0.0388888888888889,0.0190217391304348,0.0323353293413174,0.0654205607476635,"G",1.92024,200,2
"1827","2018-19","regular season","Blake Griffin","DET",75,1.66666666666667,0.493333333333333,0.493333333333333,0.586666666666667,2.12,0.525030525030525,0.362068965517241,0.363461538461539,5.52,3.89333333333333,7.57333333333333,4.24,3.32,0.33953488372093,0.560846560846561,0.389261744966443,0.503285463378176,0.580390920554855,0.613333333333333,0.933333333333333,0.0854700854700855,0.0266666666666667,0.00383141762452107,30.3165182987141,0.316546762589928,0.179169701383831,0.175879396984925,0.0482758620689655,0.0438533429187635,0.0265560165975104,0.167032967032967,0.184587813620072,0.186111111111111,0.189937106918239,0.12,0.0699300699300699,0.0315614617940199,0.00921658986175115,0.0273224043715847,0.0241379310344828,"F",2.1336,251,2
"1828","2018-19","regular season","Buddy Hield","SAC",82,1.20731707317073,0.268292682926829,0.134146341463415,0.25609756097561,0.634146341463415,0.486600846262341,0.427035330261137,0.428351309707242,2.08536585365854,4.24390243902439,4.17073170731707,8.5609756097561,1.60975609756098,0.504347826086956,0.841726618705036,0.478676470588235,0.517606811487482,0.581674673987646,0.48780487804878,0.573170731707317,0.0662905500705219,0.0853658536585366,0.010752688172043,24.8147564244049,0.027027027027027,0.0985714285714286,0.13758389261745,0.00606060606060606,0.0423280423280423,0.0330661322645291,0.0813559322033898,0.091796875,0.144295302013423,0.145555555555556,0.113013698630137,0.0512820512820513,0.0349761526232114,0.0401785714285714,0.0355781448538755,0.023696682464455,"G",1.95072,214,2
"1829","2018-19","regular season","Jerami Grant","OKC",80,0.2625,0.0875,0.0625,0.1875,0.3875,0.554716981132075,0.392491467576792,0.395189003436426,1.9625,5.775,1.575,4.275,0.0375,0.785714285714286,0.991304347826087,0.356014580801944,0.558290194884287,0.59432933478735,0.525,0.7875,0.118867924528302,0,0,15.2190741600867,0.15,0.107607950651131,0.132899628252788,0.0239234449760766,0.0351201478743068,0.031021897810219,0.0980091883614089,0.0985915492957746,0.142394822006472,0.125461254612546,0.155893536121673,0.0393811533052039,0.0425925925925926,0.0161290322580645,0.0304182509505703,0.0325732899022801,"F",2.07264,210,3
"1830","2018-19","regular season","Justin Holiday","MEM",82,0.841463414634146,0.182926829268293,0.109756097560976,0.219512195121951,0.426829268292683,0.442307692307692,0.348387096774194,0.349892008639309,1.15853658536585,2.5609756097561,0.804878048780488,5.52439024390244,0.402439024390244,0.760869565217391,0.932098765432099,0.598455598455598,0.535960529715762,0.516265060240964,0.0975609756097561,0.292682926829268,0.0769230769230769,0.0975609756097561,0.0172043010752688,15.6659295798605,0.152173913043478,0.0929899856938484,0.117867165575304,0.0175438596491228,0.0224570673712021,0.00977517106549365,0.0860585197934595,0.0843621399176955,0.117824773413897,0.124848484848485,0.0942622950819672,0.0254545454545454,0.0184254606365159,0.0245231607629428,0.0102960102960103,0.00813008130081301,"G",2.01168,185,4
"1831","2018-19","regular season","Collin Sexton","CLE",82,1.0609756097561,0.51219512195122,0.25609756097561,0.207317073170732,0.926829268292683,0.43956043956044,0.402027027027027,0.403389830508475,2.60975609756098,3.09756097560976,6.65853658536585,2.78048780487805,1.57317073170732,0.3175,0.638655462184874,0.245439469320066,0.498656970954357,0.516968325791855,0.317073170731707,1.19512195121951,0.107692307692308,0.0365853658536585,0.0101351351351351,25.3445378151261,0,0.0597014925373134,0.0984703632887189,0,0.0251842751842752,0.016580310880829,0.0546558704453441,0.0567685589519651,0.0716510903426791,0.0943396226415094,0.111553784860558,0.0344234079173838,0.0261437908496732,0.0114942528735632,0.0146666666666667,0.0232558139534884,"G",1.93955830985916,197.077464788732,2
"1832","2018-19","regular season","Donovan Mitchell","UTA",77,1.55844155844156,0.298701298701299,0.233766233766234,0.883116883116883,1.20779220779221,0.467853610286845,0.36223506743738,0.363813229571984,4.14285714285714,2.90909090909091,9.37662337662338,4.24675324675325,3.07792207792208,0.236786469344609,0.579787234042553,0.33921568627451,0.487947304404997,0.533547257876313,0.38961038961039,1.19480519480519,0.0909990108803165,0.051948051948052,0.00770712909441233,31.5590602924265,0.0666666666666667,0.0878255602665051,0.110633727175081,0.0117647058823529,0.0342987804878049,0.0104803493449782,0.09375,0.0716374269005848,0.107416879795396,0.105191256830601,0.130653266331658,0.0354609929078014,0.0444015444015444,0.00869565217391304,0.00621890547263681,0.0205278592375367,"G",1.92024,211,2
"1833","2018-19","regular season","Rudy Gobert","UTA",81,0.679012345679012,0.222222222222222,0.209876543209877,0.222222222222222,0.654320987654321,0.668539325842697,0,0,4.09876543209877,8.64197530864197,3.11111111111111,0,0,0.735294117647059,0,0,0.562779494382022,0.677215189873418,2.69135802469136,0.691358024691358,0.0786516853932584,0,0,17.8606965174129,0.4375,0.241651487553127,0.304824561403509,0.0224719101123595,0.158546017014695,0.0881834215167548,0.189530685920578,0.257834757834758,0.286445012787724,0.308988764044944,0.29,0.191413237924866,0.153225806451613,0.092436974789916,0.0889724310776942,0.0863095238095238,"C",2.16408,245,1
"1834","2018-19","regular season","Bojan Bogdanovic","IND",81,0.876543209876543,0.172839506172839,0.209876543209877,0.296296296296296,0.432098765432099,0.538345864661654,0.424870466321243,0.424870466321243,3.03703703703704,5.67901234567901,3.16049382716049,5.59259259259259,0.481481481481482,0.642458100558659,0.920731707317073,0.367269267364415,0.526975642245481,0.603319502074689,0.172839506172839,1.02469135802469,0.124812030075188,0.0617283950617284,0.0129533678756477,22.3934257832563,0.276119402985075,0.0817341862117981,0.138576779026217,0,0.013734466971877,0.0143540669856459,0.054726368159204,0.078,0.141447368421053,0.139194139194139,0.136546184738956,0.0275862068965517,0.00854700854700855,0.00207900207900208,0.0123647604327666,0.0211640211640212,"F-G",2.07264,216,3
"1835","2018-19","regular season","Joe Ingles","UTA",82,3.20731707317073,0.707317073170732,0.280487804878049,0.548780487804878,0.975609756097561,0.532915360501567,0.391304347826087,0.39375,1.0609756097561,1.60975609756098,2.53658536585366,5.70731707317073,1.20731707317073,0.388235294117647,0.825396825396825,0.602244389027431,0.523650250626566,0.579254079254079,0.0731707317073171,0.341463414634146,0.0877742946708464,0.0365853658536585,0.0062111801242236,17.5300802139037,0.0428571428571429,0.113427345187002,0.114790286975717,0.0220994475138122,0.0151636073423783,0.0106288751107174,0.0927487352445194,0.101796407185629,0.167567567567568,0.11376404494382,0.118556701030928,0.0157618213660245,0.0166320166320166,0.00995024875621891,0.0113493064312736,0.00892857142857143,"F-G",2.07264,226,2
"1836","2018-19","regular season","Evan Fournier","ORL",81,1.14814814814815,0.617283950617284,0.506172839506173,0.419753086419753,0.950617283950617,0.508885298869144,0.34,0.341517857142857,1.69135802469136,3.95061728395062,3.82716049382716,4.85185185185185,0.814814814814815,0.507936507936508,0.856209150326797,0.420954162768943,0.501383489681051,0.535839160839161,0.197530864197531,0.567901234567901,0.074313408723748,0.0123456790123457,0.00222222222222222,22.1343873517786,0.0337078651685393,0.0916724982505248,0.0859140859140859,0,0.0195530726256983,0.00944287063267233,0.0980769230769231,0.088339222614841,0.0874635568513119,0.087173100871731,0.0808080808080808,0.0194174757281553,0.0194931773879142,0.0198019801980198,0.008274231678487,0.0140845070422535,"F-G",2.04216,205,2
"1837","2018-19","regular season","Pascal Siakam","TOR",80,0.9625,0.3375,0.2,0.725,0.875,0.601915184678523,0.369158878504673,0.372641509433962,2.9625,5.425,5.575,2.8875,0.075,0.493181818181818,0.974683544303797,0.226455026455026,0.528309066808059,0.631529850746269,0.75,0.525,0.0574555403556771,0,0,20.9179320934994,0.263157894736842,0.134268537074148,0.177493138151876,0.036697247706422,0.0503485670023238,0.0528846153846154,0.10738255033557,0.131147540983607,0.184659090909091,0.18359853121175,0.159420289855072,0.0721649484536082,0.04296875,0.0272108843537415,0.0552631578947368,0.0464285714285714,"F",2.10312,230,3
"1838","2018-19","regular season","De'Aaron Fox","SAC",81,3.24691358024691,0.827160493827161,0.493827160493827,0.518518518518518,2.19753086419753,0.481609195402299,0.370689655172414,0.370689655172414,3.74074074074074,1.77777777777778,8.5679012345679,1.66666666666667,1.51851851851852,0.171837708830549,0.523255813953488,0.210526315789474,0.494905490018149,0.545206547155105,0.172839506172839,0.987654320987654,0.0919540229885058,0,0,24.2531320269836,0.0212765957446809,0.0827285921625544,0.121212121212121,0.00561797752808989,0.0200945626477541,0.00850159404888417,0.0786713286713287,0.0741444866920152,0.107142857142857,0.124183006535948,0.111111111111111,0.0194174757281553,0.0244274809160305,0.0143198090692124,0.0094722598105548,0.00495049504950495,"G",1.92024,170,2
"1839","2018-19","regular season","Karl-Anthony Towns","MIN",77,1.79220779220779,0.25974025974026,0.285714285714286,0.285714285714286,0.74025974025974,0.562043795620438,0.4,0.4,4.88311688311688,8.18181818181818,5.81818181818182,5.14285714285714,0.38961038961039,0.584415584415584,0.929577464788732,0.270167427701674,0.500580274181264,0.61801446416831,2.12987012987013,1,0.0802919708029197,0,0,28.5714285714286,0.440944881889764,0.261631827376939,0.236590038314176,0.0495867768595041,0.105429292929293,0.0932642487046632,0.210950080515298,0.302120141342756,0.290540540540541,0.243933588761175,0.21455938697318,0.132379248658318,0.113924050632911,0.0534351145038168,0.088,0.111627906976744,"C-F",2.1336,244,1
"1840","2018-19","regular season","Andrew Wiggins","MIN",73,0.726027397260274,0.342465753424658,0.273972602739726,0.424657534246575,0.753424657534247,0.441347270615563,0.339080459770115,0.342028985507246,2.83561643835616,4.68493150684932,5.72602739726027,3.94520547945206,0.904109589041096,0.45,0.813559322033898,0.287841191066998,0.495982059800665,0.492175856929955,0.547945205479452,1.15068493150685,0.0975609756097561,0.0547945205479452,0.0114942528735632,24.5806344461053,0.0816326530612245,0.0843621399176955,0.126295947219604,0.00689655172413793,0.0355610055180871,0.0272727272727273,0.0898692810457516,0.0659340659340659,0.106666666666667,0.126103404791929,0.126865671641791,0.0473684210526316,0.0336538461538462,0.022883295194508,0.0274566473988439,0.0265957446808511,"F-G",2.07264,199,2
"1841","2018-19","regular season","Josh Richardson","MIA",73,1.61643835616438,0.602739726027397,0.232876712328767,0.520547945205479,1.10958904109589,0.457597173144876,0.356521739130435,0.358078602620087,2.72602739726027,3.0958904109589,4,5.91780821917808,0.821917808219178,0.436293436293436,0.878048780487805,0.448343079922027,0.504281787109375,0.525652173913044,0.191780821917808,0.753424657534247,0.0971731448763251,0.10958904109589,0.0173913043478261,20.9408967391304,0.0714285714285714,0.0756062767475036,0.0862385321100917,0.0117647058823529,0.0227272727272727,0.0181297709923664,0.0773381294964029,0.076320939334638,0.0716417910447761,0.0774032459425718,0.110726643598616,0.0216606498194946,0.0212765957446809,0.0278745644599303,0.0166240409207161,0.0225563909774436,"G",2.01168,200,2
"1842","2018-19","regular season","Harrison Barnes","SAC",77,0.571428571428571,0.103896103896104,0.0779220779220779,0.12987012987013,0.61038961038961,0.438566552901024,0.394557823129252,0.397260273972603,2.97402597402597,3.37662337662338,3.2987012987013,5.88311688311688,0.896103896103896,0.505836575875486,0.867816091954023,0.429406037000974,0.503221749755621,0.542452830188679,0.311688311688312,0.636363636363636,0.083617747440273,0,0,20.7439678284182,0.1796875,0.110878661087866,0.108156028368794,0.0119047619047619,0.0313542361574383,0.00798403193612774,0.0930232558139535,0.118673647469459,0.12463768115942,0.100230414746544,0.134615384615385,0.036563071297989,0.0324074074074074,0.0197368421052632,0.0074719800747198,0.0100502512562814,"F",2.07264,210,4
"1843","2018-19","regular season","Nikola Vucevic","ORL",80,1.5625,0.3375,0.3125,0.55,1.075,0.549421193232413,0.363636363636364,0.365217391304348,2.2375,10.325,5.1,3.15,0,0.66936790923825,1,0.170605612998523,0.47559955654102,0.572164948453608,2.025,0.75,0.0534283170080143,0,0,28.1184668989547,0.494505494505495,0.294758339006127,0.265705458290422,0.0128205128205128,0.111898016997167,0.0634765625,0.274131274131274,0.337792642140468,0.252124645892351,0.27390180878553,0.233502538071066,0.139805825242718,0.118811881188119,0.0663265306122449,0.0625782227784731,0.0666666666666667,"C",2.1336,260,1
"1844","2018-19","regular season","Nikola Jokic","DEN",80,3.3125,1.2375,0.5375,0.6375,1.525,0.569444444444444,0.307407407407407,0.31203007518797,3.6125,6.4,6.925,2.85,0.2625,0.480300187617261,0.91566265060241,0.223880597014925,0.485999708818636,0.589705882352941,1.975,0.825,0.0705128205128205,0.0125,0.0037037037037037,27.5820587729851,0.426470588235294,0.269706336939722,0.211591536338546,0.0294117647058824,0.121019108280255,0.054,0.300556586270872,0.253164556962025,0.238434163701068,0.214196762141968,0.204225352112676,0.14954954954955,0.11265164644714,0.0818505338078292,0.0467762326169406,0.0813397129186603,"C-F",2.1336,250,1
"1845","2018-19","regular season","Trae Young","ATL",81,4.14814814814815,0.432098765432099,0.234567901234568,1.28395061728395,1.96296296296296,0.476744186046512,0.323651452282158,0.325,4.23456790123457,1.92592592592593,7.18518518518518,2.44444444444444,3.33333333333333,0.211382113821138,0.423076923076923,0.38375796178344,0.513820576461169,0.536357340720222,0.246913580246914,1.1358024691358,0.118863049095607,0.0740740740740741,0.012448132780083,28.4153896315618,0.0666666666666667,0.0803088803088803,0.110711071107111,0.00735294117647059,0.0315384615384615,0.0180327868852459,0.0707964601769911,0.0833333333333333,0.0935483870967742,0.108695652173913,0.11660777385159,0.0300632911392405,0.0325379609544469,0.0338164251207729,0.0176405733186329,0.0191693290734824,"G",1.93955830985916,197.077464788732,2
"1846","2018-19","regular season","Thaddeus Young","IND",81,1.1358024691358,0.234567901234568,0.283950617283951,0.296296296296296,0.567901234567901,0.564028776978417,0.349315068493151,0.354166666666667,1.07407407407407,5.35802469135802,4.32098765432099,1.77777777777778,0.111111111111111,0.553571428571429,0.941176470588235,0.173602853745541,0.529805899880811,0.569521690767519,1.67901234567901,0.617283950617284,0.0719424460431655,0.0123456790123457,0.00684931506849315,18.335127377108,0.220338983050847,0.1144806671721,0.148219441770934,0.00793650793650794,0.0798679867986799,0.0893997445721584,0.108303249097473,0.0974025974025974,0.151815181518152,0.151851851851852,0.135371179039301,0.110732538330494,0.0754310344827586,0.0452586206896552,0.0823529411764706,0.111702127659574,"F",2.07264,221,3
"1847","2018-19","regular season","Jayson Tatum","BOS",79,0.772151898734177,0.164556962025316,0.227848101265823,0.253164556962025,0.708860759493671,0.482758620689655,0.372990353697749,0.372990353697749,2.46835443037975,4.40506329113924,4.45569620253164,3.75949367088608,0.645569620253165,0.497142857142857,0.853448275862069,0.30019305019305,0.511486341698842,0.543744531933508,0.379746835443038,0.582278481012658,0.063448275862069,0.0379746835443038,0.00964630225080386,22.2674212946586,0.274809160305344,0.138138138138138,0.173953488372093,0,0.0334323922734027,0.0232342007434944,0.100591715976331,0.148648648648649,0.182410423452769,0.175,0.170212765957447,0.0368763557483731,0.0371900826446281,0.0249376558603491,0.0179640718562874,0.04149377593361,"F",2.07264,205,3
