pct,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtsMade,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked,Assists,AssistPoints,2ptAssists,3ptAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,Corner3Assists,Arc3Assists,Rebounds,DefRebounds,FTDefRebounds,DefFTReboundPct,Def2ptRebounds,Def2ptReboundPct,Def3ptRebounds,Def3ptReboundPct,DefFGReboundPct,OffRebounds,FTOffRebounds,OffFTReboundPct,Off2ptRebounds,Off2ptReboundPct,Off3ptRebounds,Off3ptReboundPct,OffFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct
0.744,7487,102.121951219512,30.4756097560976,58.6463414634146,0.519650655021834,7.34146341463415,19.2926829268293,0.380530973451327,0.384418901660281,19.1463414634146,33.5609756097561,27.390243902439,16.7926829268293,5.23170731707317,0.55062024809924,0.597741094700261,0.762458471760797,0.247535596933187,0.518915295226131,0.532311062431544,0.565352416959222,4.80487804878049,3.91463414634146,0.066749844042421,0.048780487804878,0.002528445006321,22.3780487804878,50.3536585365854,16.7804878048781,5.59756097560975,11.0975609756098,2.04878048780488,3.63414634146342,2.5,3.09756097560976,46.3658536585366,34.7926829268293,2.64634146341463,0.907949790794979,23.0853658536585,0.707134852446769,9.0609756097561,0.794652406417112,0.729789590254707,11.5731707317073,0.646341463414634,0.178451178451178,8.20731707317073,0.29647577092511,2.71951219512195,0.243184296619411,0.28114213994352,0.592105263157895,0.728613569321534,0.777300085984523,0.796187683284457,0.790513833992095,0.396804260985353,0.258347978910369,0.24,0.239600665557404,0.25
0.72,7525,102.756097560976,26.390243902439,50.6463414634146,0.521069106669877,10.2560975609756,27.3292682926829,0.375278893351182,0.379855465221319,19.2073170731707,22.2195121951219,30.5609756097561,25.7560975609756,5.01219512195122,0.42097966728281,0.460799190692969,0.837098692033294,0.350484829527682,0.518321941823899,0.535736628088833,0.568249258160237,4.5609756097561,3.46341463414634,0.068384300505659,0.048780487804878,0.001784917447568,19.6951219512195,47.9756097560976,11.109756097561,8.58536585365854,7.31707317073171,1.75609756097561,2.03658536585366,3.20731707317073,5.37804878048781,47.1829268292683,35.4268292682927,2.3780487804878,0.878378378378378,24.8414634146341,0.719787985865724,8.20731707317073,0.780742459396752,0.734019501625135,11.7560975609756,0.402439024390244,0.108196721311475,7.19512195121951,0.299644489588624,4.15853658536585,0.253531598513011,0.280929390464695,0.609318996415771,0.724747474747475,0.793505412156536,0.779299847792998,0.785365853658537,0.407356948228883,0.269097222222222,0.206373292867982,0.24559585492228,0.273684210526316
0.695,7659,101.69512195122,31.8536585365854,64.7926829268293,0.491624317711274,6.48780487804878,19.0487804878049,0.340588988476312,0.344581440622972,18.5243902439024,31.6585365853658,32.0487804878049,15.8048780487805,3.65853658536585,0.496937212863706,0.555175363558597,0.81203007518797,0.2272,0.498637122207621,0.496,0.535925449871465,6.68292682926829,4.34146341463415,0.067005458309806,0.085365853658537,0.004481434058899,21.0975609756098,47.4634146341464,15.8292682926829,5.26829268292683,8.58536585365854,3.18292682926829,4.0609756097561,1.59756097560976,3.67073170731707,48.8536585365854,34.7317073170732,2.57317073170732,0.894067796610169,22.9024390243902,0.699701937406856,9.25609756097561,0.752229930624381,0.714053614947197,14.1219512195122,0.414634146341463,0.144067796610169,10.3414634146341,0.317960254968129,3.36585365853658,0.283076923076923,0.308621636463482,0.603837471783296,0.708450704225352,0.772058823529412,0.775235531628533,0.68796992481203,0.434684684684685,0.28253223915592,0.23866090712743,0.277333333333333,0.302222222222222
0.671,7661,102.012195121951,31.4878048780488,64.1707317073171,0.490687951349297,6.80487804878049,18.2682926829268,0.372496662216288,0.377281947261663,18.6219512195122,35,27.9756097560976,17.6341463414634,2.78048780487805,0.555770720371805,0.596921797004992,0.863799283154122,0.221597633136095,0.494472499628474,0.505769230769231,0.546660567246112,4.34146341463415,4.07317073170732,0.06347396427214,0.036585365853659,0.002002670226969,23.3780487804878,52.6341463414634,17.5,5.87804878048781,7.87804878048781,2.63414634146341,6.98780487804878,1.5609756097561,4.31707317073171,45.1707317073171,33.4146341463415,2.42682926829268,0.857758620689655,22.5,0.692048012003001,8.48780487804878,0.747583243823845,0.706422018348624,11.7560975609756,0.121951219512195,0.064935064935065,9.02439024390244,0.278719397363465,2.60975609756098,0.245131729667812,0.270408163265306,0.583123425692695,0.692602040816326,0.771139705882353,0.760342368045649,0.708695652173913,0.383631713554987,0.27390180878553,0.207461328480437,0.22289156626506,0.31578947368421
0.659,7818,110.231707317073,31.8170731707317,61.1951219512195,0.519928258270227,8.90243902439024,21.5853658536585,0.412429378531073,0.417048054919909,19.890243902439,32.3658536585366,31.2682926829268,21.4024390243902,5.30487804878049,0.508623993867382,0.558031959629941,0.801369863013699,0.260754272245138,0.512932818275913,0.545668827342369,0.581211419753086,5.63414634146341,4.31707317073171,0.070546034276604,0.134146341463415,0.006214689265537,23.3170731707317,53.7682926829268,16.1829268292683,7.13414634146341,9.46341463414634,2.68292682926829,4.03658536585366,2.47560975609756,4.65853658536585,47.2439024390244,34.1219512195122,2.32926829268293,0.830434782608696,23.4024390243902,0.666088163832003,8.39024390243903,0.705641025641026,0.676089211618257,13.1219512195122,0.414634146341463,0.141078838174274,9.30487804878049,0.32005033557047,3.40243902439024,0.280684104627767,0.308466548253404,0.583426651735722,0.656699889258029,0.741935483870968,0.704225352112676,0.709433962264151,0.417302798982188,0.32656023222061,0.231023102310231,0.267029972752044,0.319230769230769
0.646,7799,106.451219512195,31.4634146341463,62.9390243902439,0.499903119550475,6.63414634146341,18.5,0.358602504943968,0.363393453573814,23.6219512195122,31.6829268292683,31.2439024390244,15.3658536585366,4.53658536585366,0.503488372093023,0.547177759056445,0.772058823529412,0.227163821503444,0.511330954169797,0.508535489667565,0.555279898218829,5.02439024390244,5.23170731707317,0.083123425692695,0.109756097560976,0.005932762030323,20.9634146341463,47.0487804878049,15.8414634146341,5.1219512195122,9.41463414634146,1.8780487804878,4.54878048780488,1.57317073170732,3.54878048780488,46.2073170731707,32.8414634146341,2.6219512195122,0.888429752066116,21.6951219512195,0.665793413173653,8.52439024390244,0.763100436681223,0.690635451505017,13.3658536585366,0.426829268292683,0.120274914089347,10.0975609756098,0.324070450097847,2.84146341463415,0.251891891891892,0.304885057471264,0.561926605504587,0.667144906743185,0.747053490480508,0.773333333333333,0.734439834024896,0.409691629955947,0.322115384615385,0.249266862170088,0.245879120879121,0.274111675126904
0.646,7439,101.682926829268,32.4024390243902,65.1951219512195,0.497007108118219,6.39024390243903,17.7439024390244,0.360137457044674,0.365990202939118,17.7073170731707,33.0487804878049,31.7560975609756,15.8780487804878,3.29268292682927,0.509973654497554,0.559454995871181,0.82824427480916,0.21393912659903,0.498351993797076,0.506249081017497,0.541921227089562,5.73170731707317,4.25609756097561,0.065282454171343,0.121951219512195,0.006872852233677,21.8170731707317,48.9268292682927,16.5243902439024,5.29268292682927,8.84146341463415,2.3780487804878,5.30487804878049,2.41463414634146,2.8780487804878,45.6463414634146,31.780487804878,2.52439024390244,0.896103896103896,21.609756097561,0.676335877862595,7.64634146341463,0.730769230769231,0.689764232317424,13.8658536585366,0.280487804878049,0.103603603603604,10.4878048780488,0.323917137476459,3.09756097560976,0.291618828932262,0.315938740782757,0.598070739549839,0.672514619883041,0.751744765702891,0.749613601236476,0.672985781990521,0.438202247191011,0.323258869908016,0.240622140896615,0.290196078431373,0.293628808864266
0.646,7717,104.231707317073,34,65.4634146341463,0.519374068554396,5.35365853658537,14.7195121951219,0.363711681855841,0.36890756302521,20.1707317073171,44.3414634146342,23.6585365853659,13.5,2.5609756097561,0.652080344332855,0.704924389298178,0.840546697038724,0.183574144486692,0.510439115179252,0.524182509505703,0.562598736176935,5.09756097560976,5.34146341463415,0.081594634873323,0.085365853658537,0.005799502899751,26.6707317073171,57.8414634146341,22.1707317073171,4.5,12.7926829268293,2.63414634146341,6.74390243902439,1.36585365853659,3.13414634146341,46.4146341463415,33.4878048780488,2.70731707317073,0.844106463878327,22.0365853658537,0.711697518708153,8.74390243902439,0.762765957446809,0.725495832135671,12.9268292682927,0.829268292682927,0.22742474916388,9.73170731707317,0.313679245283019,2.36585365853658,0.267955801104972,0.303549571603427,0.640500568828214,0.682098765432099,0.792490118577075,0.772058823529412,0.738461538461539,0.40356394129979,0.316139767054908,0.225480283114257,0.265758091993186,0.277372262773723
0.61,7532,99.219512195122,30.9756097560976,59.280487804878,0.522526229170953,6.08536585365854,17.4756097560976,0.348220516399163,0.351904090267983,19.0121951219512,36.2439024390244,25.7073170731707,16.2439024390244,2.01219512195122,0.58503937007874,0.612278533168521,0.889779559118236,0.227677152843978,0.515803995215311,0.522481728630442,0.55833104584134,2.75609756097561,4.63414634146341,0.07817321538778,0.073170731707317,0.004187020237264,23.5365853658537,52.4878048780488,18.1219512195122,5.41463414634146,10.609756097561,2.45121951219512,5.0609756097561,1.30487804878049,4.10975609756098,42.8658536585366,32.1585365853659,2.92682926829268,0.869565217391304,21.6219512195122,0.690151810042818,7.60975609756097,0.736717827626918,0.701697892271663,10.7073170731707,0.426829268292683,0.130597014925373,7.48780487804878,0.268591426071741,2.79268292682927,0.260227272727273,0.266266582438408,0.578698224852071,0.68575624082232,0.783317353787152,0.756843800322061,0.68141592920354,0.35030303030303,0.222390317700454,0.2225,0.280780780780781,0.196261682242991
0.61,7237,98.109756097561,30.2804878048781,61.7682926829268,0.490227048371175,5.98780487804878,16.9268292682927,0.353746397694524,0.361827560795873,19.5853658536585,29.9268292682927,30.6341463414634,16.3536585365854,1.60975609756098,0.494160289971808,0.534407665505226,0.910386965376782,0.215093754842709,0.488502705020268,0.498915233224857,0.543801541165337,4.5609756097561,3.96341463414634,0.064165844027641,0.097560975609756,0.005763688760807,20.4146341463415,46.280487804878,14.9634146341463,5.45121951219512,7.45121951219512,1.76829268292683,5.74390243902439,2.18292682926829,3.26829268292683,44.0853658536585,31.1219512195122,2.48780487804878,0.857142857142857,20.6219512195122,0.690767973856209,8.01219512195122,0.764842840512223,0.710009071666163,12.9634146341463,0.292682926829268,0.118226600985222,9.86585365853659,0.318880567599527,2.80487804878049,0.278450363196126,0.308950341956586,0.581081081081081,0.700159489633174,0.773584905660377,0.763116057233704,0.769565217391304,0.411436541143654,0.309230769230769,0.267521367521367,0.283582089552239,0.268965517241379
0.61,7529,101.365853658537,31.6585365853658,62.3414634146342,0.507824726134585,6.75609756097561,18.8658536585366,0.358112475759535,0.361854996734161,17.7804878048781,32.5609756097561,30.7560975609756,18.0731707317073,2.19512195121951,0.514252696456086,0.55998322147651,0.891696750902527,0.23231716473945,0.507548651295961,0.514641838113831,0.550244935787104,5.17073170731707,4.85365853658537,0.077856025039124,0.231707317073171,0.012281835811248,22.3048780487805,50.6341463414634,16.2804878048781,6.02439024390244,8.53658536585366,2.75609756097561,4.98780487804878,2.65853658536585,3.36585365853658,47.1951219512195,34.2560975609756,2.57317073170732,0.890295358649789,25.0121951219512,0.720407446434844,6.67073170731707,0.75448275862069,0.727323628219485,12.9390243902439,0.609756097560976,0.204081632653061,9.19512195121951,0.303054662379421,3.13414634146341,0.271957671957672,0.294494611127294,0.595264937993236,0.755269320843091,0.793851717902351,0.78,0.674285714285714,0.417705735660848,0.277382645803698,0.227873855544252,0.247892074198988,0.3125
0.61,7677,101.487804878049,32.2560975609756,65.8536585365854,0.489814814814815,5.09756097560976,14.9878048780488,0.340113913751017,0.342364532019704,21.6829268292683,30.9756097560976,33.5365853658537,13.5,1.79268292682927,0.480151228733459,0.536770921386306,0.882775119617225,0.185397495851561,0.501257137456525,0.493588776587721,0.544134954884268,6.80487804878049,4.6219512195122,0.070185185185185,0.060975609756098,0.00406834825061,19.9878048780488,44.4756097560976,15.4878048780488,4.5,7.75609756097561,2.39024390243902,5.34146341463415,1.17073170731707,3.32926829268293,47.3170731707317,33.5365853658537,2.6219512195122,0.856573705179283,23.0243902439024,0.688799708135717,7.89024390243903,0.746251441753172,0.702605321507761,13.7804878048781,0.280487804878049,0.105990783410138,11.0121951219512,0.332841872465905,2.48780487804878,0.264591439688716,0.317738231917336,0.593561368209256,0.702380952380952,0.773965691220989,0.762917933130699,0.69377990430622,0.443557582668187,0.368131868131868,0.222021660649819,0.27461139896373,0.234375
0.573,7390,96.5121951219512,30.3658536585366,62.0975609756098,0.489002356637863,6.02439024390244,17.390243902439,0.346423562412342,0.350354609929078,17.7073170731707,28,32.7317073170732,14.6341463414634,3.4390243902439,0.461044176706827,0.505281690140845,0.809716599190283,0.218778766492789,0.486444535098522,0.49570420374348,0.533144704931285,5.31707317073171,4.23170731707317,0.068146111547526,0.097560975609756,0.005610098176718,18.8780487804878,42.6341463414634,14,4.87804878048781,6.15853658536585,1.95121951219512,5.89024390243903,1.85365853658537,3.02439024390244,45.4146341463415,32.9268292682927,2.81707317073171,0.881679389312977,21.4268292682927,0.690102120974077,8.68292682926829,0.747114375655824,0.705630180051443,12.4878048780488,0.304878048780488,0.108225108225108,9.37804878048781,0.299338263915921,2.80487804878049,0.260770975056689,0.289481309765285,0.589041095890411,0.694736842105263,0.769074262461851,0.744855967078189,0.754464285714286,0.421374045801527,0.336492890995261,0.218579234972678,0.255417956656347,0.275423728813559
0.817,8069,109.963414634146,30.8170731707317,60,0.513617886178862,10.7682926829268,27.0365853658537,0.398285972034281,0.403380539058931,16.0243902439024,37.1219512195122,24.5121951219512,26.5609756097561,5.74390243902439,0.602295211713494,0.656034482758621,0.822197055492639,0.310634720470786,0.519858449416069,0.539652515062351,0.568895899053628,5.04878048780488,3.39024390243902,0.056504065040651,0.182926829268293,0.006765899864682,27.4146341463415,63.6829268292683,18.5609756097561,8.85365853658537,11.1951219512195,3.20731707317073,4.15853658536585,2.70731707317073,6.14634146341463,48.9146341463415,36.7073170731707,2.42682926829268,0.865217391304348,24.3048780487805,0.698562916228531,9.97560975609756,0.737601442741208,0.709490156486623,12.2073170731707,0.195121951219512,0.082901554404145,8.4390243902439,0.291245791245791,3.57317073170732,0.228727556596409,0.269346458846049,0.616515837104072,0.696594427244582,0.773,0.749718151071026,0.689189189189189,0.3573264781491,0.322540473225405,0.19496855345912,0.214925373134328,0.278985507246377
0.805,7481,102.878048780488,29.6463414634146,55.3536585365854,0.535580524344569,8.74390243902439,22.0609756097561,0.396351575456053,0.398663697104677,17.3536585365854,30.9512195121951,28.3414634146341,22.719512195122,3.51219512195122,0.522007404360346,0.550542299349241,0.866108786610879,0.284971644612476,0.522895092460882,0.552378701953371,0.582596685082873,3.07317073170732,3.08536585365854,0.055739149592421,0.109756097560976,0.004975124378109,23.0487804878049,53.6707317073171,15.4756097560976,7.57317073170732,9.5609756097561,1.63414634146341,4.28048780487805,3.63414634146342,3.9390243902439,42.3048780487805,32.4024390243902,2.23170731707317,0.901477832512315,20.2804878048781,0.659920634920635,9.89024390243902,0.747465437788018,0.68626907073509,9.90243902439024,0.390243902439024,0.150943396226415,6.71951219512195,0.266569908079342,2.79268292682927,0.219558964525407,0.2508038585209,0.556424581005587,0.674540682414698,0.754345307068366,0.772068511198946,0.690184049079755,0.351648351648352,0.271704180064309,0.195544554455446,0.205329153605016,0.241975308641975
0.732,7745,105.719512195122,30.8292682926829,59.9512195121951,0.514239218877136,7.29268292682927,19.3658536585366,0.376574307304786,0.379529561347743,22.1829268292683,30.3414634146341,31.3170731707317,18.6219512195122,3.25609756097561,0.492088607594937,0.532762312633833,0.851170568561873,0.244157441574416,0.519636827086226,0.52659901599016,0.574867374005305,4.70731707317073,3.8780487804878,0.064686737184703,0.048780487804878,0.002518891687657,21.3780487804878,48.9634146341463,15.1707317073171,6.20731707317073,8.64634146341463,2.08536585365854,4.4390243902439,2.09756097560976,4.10975609756098,47.5,35.4878048780488,2.0609756097561,0.884816753926702,23.4390243902439,0.682044002838893,9.98780487804878,0.747945205479452,0.700485560950677,12.0121951219512,0.341463414634146,0.159090909090909,8.53658536585366,0.296233601354211,3.13414634146341,0.271957671957672,0.289298669891173,0.601196410767697,0.665094339622642,0.78076525336091,0.74235294117647,0.76734693877551,0.365785813630042,0.310810810810811,0.228982300884956,0.263888888888889,0.297777777777778
