Name,TeamAbbreviation,GamesPlayed,Minutes,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtsMade,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked,Usage,season,season_type
Monta Ellis,GSW,80,3227,6378,24.1125,7.3625,15.4,0.4780844155844156,1.7125,4.7375,0.3614775725593667,0.37057220708446864,4.25,5.15,9.575,3.375,1.7625,0.34974533106960953,0.35213675213675216,0.656934306569343,0.23525760397268775,0.4962556633291615,0.4931719428926133,0.5322847682119205,0.1,0.7,0.045454545454545456,0.0375,0.0079155672823219,28.20759911894273,2010-11,regular season
LaMarcus Aldridge,POR,81,3212,5871,21.839506172839503,8.679012345679013,17.185185185185187,0.5050287356321839,0.04938271604938271,0.2839506172839506,0.17391304347826084,0.21052631578947367,4.333333333333333,9.481481481481481,7.876543209876543,0.1111111111111111,0.037037037037037035,0.5462304409672831,0.6284779050736498,0.75,0.01625441696113074,0.4782181914893617,0.5010600706713781,0.5480173482032218,2.2716049382716053,0.654320987654321,0.03807471264367816,0.012345679012345678,0.043478260869565216,26.00441501103753,2010-11,regular season
Luol Deng,CHI,82,3208,6031,17.4390243902439,5.073170731707316,10.024390243902438,0.5060827250608273,1.4024390243902438,4.060975609756096,0.3453453453453453,0.3506097560975609,3.0853658536585367,6.2926829268292686,3.8536585365853657,4.097560975609756,0.1097560975609756,0.6201923076923077,0.671875,0.9739130434782608,0.2883116883116883,0.5069666956521739,0.5095238095238095,0.5462184873949579,0.7804878048780488,0.7439024390243902,0.07420924574209246,0.0,0.0,20.90961098398169,2010-11,regular season
Dorell Wright,GSW,82,3147,6282,16.390243902439025,3.5487804878048776,7.682926829268293,0.4619047619047619,2.365853658536585,6.2926829268292686,0.375968992248062,0.37743190661478604,2.1951219512195124,3.731707317073171,3.365853658536585,6.914634146341463,0.18292682926829268,0.5257731958762887,0.5687732342007435,0.9742268041237112,0.450261780104712,0.5399074430823118,0.5078534031413613,0.536741214057508,0.5365853658536586,0.5365853658536586,0.06984126984126984,0.04878048780487805,0.007751937984496123,19.29530201342282,2010-11,regular season
Blake Griffin,LAC,82,3112,5991,22.5,8.402439024390244,16.48780487804878,0.5096153846153846,0.08536585365853659,0.2926829268292683,0.2916666666666667,0.3333333333333333,5.439024390243904,11.19512195121951,5.609756097560974,0.25609756097560976,0.0,0.6661828737300436,0.7599337748344371,1.0,0.017441860465116282,0.4981803428154632,0.5083575581395349,0.5484542211652794,2.073170731707317,1.1341463414634143,0.06878698224852071,0.0,0.0,27.566237150716663,2010-11,regular season
LeBron James,MIA,79,3063,5824,26.72151898734177,8.430379746835444,15.265822784810126,0.5522388059701493,1.1645569620253164,3.5316455696202533,0.32974910394265233,0.3345588235294117,6.367088607594937,4.784810126582278,12.075949367088606,2.1265822784810124,1.3670886075949369,0.28378378378378377,0.294392523364486,0.6086956521739131,0.18787878787878787,0.4901057627118644,0.5414141414141415,0.5909854423292273,0.6075949367088608,0.4810126582278481,0.03150912106135987,0.0,0.0,31.273778724699437,2010-11,regular season
Kevin Durant,OKC,78,3038,5951,27.7051282051282,7.2564102564102555,14.410256410256409,0.5035587188612101,1.858974358974359,5.307692307692308,0.3502415458937198,0.3502415458937198,7.615384615384616,8.205128205128204,6.307692307692308,4.769230769230768,0.8076923076923077,0.5653710247349824,0.5850091407678245,0.8551724137931035,0.26918075422626786,0.4902171976592978,0.5094278283485045,0.577807486631016,0.4871794871794872,0.6025641025641025,0.04181494661921708,0.02564102564102564,0.004830917874396135,30.0,2010-11,regular season
Pau Gasol,LAL,82,3037,5742,18.79268292682927,7.219512195121951,13.621951219512196,0.5299910474485229,0.012195121951219513,0.03658536585365853,0.3333333333333333,0.3333333333333333,4.317073170731708,8.292682926829269,6.146341463414633,0.03658536585365853,0.0,0.5743243243243243,0.6576402321083172,1.0,0.002678571428571429,0.4675533482142858,0.5299107142857142,0.5886172650878533,1.8292682926829267,1.0365853658536586,0.07609668755595345,0.0,0.0,21.88536953242836,2010-11,regular season
Derrick Rose,CHI,81,3026,5715,25.01234567901234,7.197530864197531,14.962962962962965,0.481023102310231,1.5802469135802468,4.753086419753086,0.3324675324675325,0.3479452054794521,5.876543209876544,2.938271604938272,11.456790123456788,2.814814814814815,1.9259259259259256,0.20411663807890226,0.21212121212121213,0.59375,0.2410770194113964,0.5038326556543837,0.4852849092047589,0.5428724544480171,0.5432098765432098,1.5061728395061729,0.10066006600660066,0.061728395061728385,0.012987012987012988,31.87792717933223,2010-11,regular season
Al Jefferson,UTA,82,2941,5577,18.634146341463413,7.975609756097561,16.085365853658537,0.4958301743745261,0.0,0.0,0.0,0.0,2.6829268292682933,9.317073170731707,6.634146341463414,0.0,0.0,0.5840978593272171,0.6608996539792388,0.0,0.0,0.4683824109173616,0.4958301743745261,0.532404181184669,1.8536585365853657,1.1097560975609757,0.06899166034874905,0.0,0.0,24.179620034542317,2010-11,regular season
Dwight Howard,ORL,78,2935,5563,22.871794871794872,7.935897435897436,13.294871794871796,0.5969141755062681,0.0,0.08974358974358974,0.0,0.0,7.0,8.435897435897436,7.435897435897436,0.0,0.0,0.531502423263328,0.618421052631579,0.0,0.0067049808429118785,0.5165982194417709,0.592911877394636,0.6088737201365187,2.230769230769231,1.0128205128205128,0.07618129218900675,0.0,0.0,27.52250118427285,2010-11,regular season
Jrue Holiday,PHI,82,2901,5559,13.96341463414634,4.451219512195122,9.475609756097562,0.4697554697554698,0.9878048780487804,2.7073170731707314,0.3648648648648649,0.36818181818181817,2.0975609756097557,2.4390243902439024,6.463414634146342,2.1219512195121952,0.8414634146341463,0.273972602739726,0.2785515320334262,0.7160493827160493,0.2222222222222222,0.5050015562248996,0.48698698698698706,0.5247479376718607,0.14634146341463414,0.6707317073170732,0.07078507078507079,0.06097560975609756,0.022522522522522518,20.739088881809494,2010-11,regular season
Ray Allen,BOS,80,2890,5444,16.5125,3.9,7.5,0.52,2.1,4.725,0.4444444444444444,0.4444444444444444,2.4125,4.85,2.95,6.0375,0.2625,0.6217948717948718,0.6339869281045751,0.9583333333333334,0.38650306748466257,0.5185565439672801,0.5766871165644172,0.5966576332429991,0.15,0.4125,0.055,0.025,0.005291005291005291,19.430094984169305,2010-11,regular season
Brook Lopez,NJN,82,2889,5394,20.402439024390247,7.853658536585367,15.951219512195122,0.4923547400611621,0.0,0.012195121951219513,0.0,0.0,4.6951219512195115,10.0,5.7073170731707314,0.0,0.0,0.6366459627329193,0.6913996627318718,0.0,0.0007639419404125286,0.4516344155844156,0.4919786096256685,0.5499671268902038,1.2439024390243902,1.0,0.06269113149847094,0.0,0.0,27.434487220964087,2010-11,regular season
Chris Paul,NOH,80,2880,5351,15.85,4.4875,9.3125,0.4818791946308725,0.8875,2.2875,0.3879781420765027,0.3966480446927375,4.2125,1.075,7.9,1.275,1.3875,0.11977715877437325,0.1207865168539326,0.4788732394366197,0.19719827586206895,0.4585560195227766,0.5016163793103449,0.5670840787119857,0.075,0.35,0.03758389261744966,0.0125,0.00546448087431694,20.914816042426256,2010-11,regular season
Mike Conley,MEM,81,2872,5472,13.666666666666664,4.234567901234568,9.086419753086421,0.4660326086956522,0.9876543209876544,2.6790123456790123,0.3686635944700461,0.3703703703703704,2.2345679012345685,1.728395061728395,6.7407407407407405,2.7777777777777777,0.1851851851851852,0.20408163265306126,0.2046783625730994,0.9375,0.22770199370409236,0.5091576761303891,0.4858342077649528,0.5163246268656716,0.02469135802469136,0.8765432098765432,0.09646739130434782,0.0,0.0,19.645681746282822,2010-11,regular season
