Name,TeamAbbreviation,GamesPlayed,Minutes,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtsMade,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked,Usage,season,season_type
Bradley Beal,WAS,82,3028,6401,25.59756097560976,6.7682926829268295,12.353658536585364,0.5478775913129319,2.548780487804878,7.268292682926829,0.3506711409395973,0.35126050420168065,4.414634146341464,5.7560975609756095,7.780487804878049,5.487804878048781,2.158536585365854,0.4252252252252252,0.43703703703703706,0.7177033492822966,0.3704164077066501,0.5128811878109453,0.5397762585456806,0.5756993965990126,0.36585365853658536,0.7804878048780488,0.0631786771964462,0.0,0.0,28.22524163048045,2018-19,regular season
James Harden,HOU,78,2867,5778,36.12820512820513,5.961538461538463,11.294871794871796,0.5278093076049943,4.846153846153847,13.17948717948718,0.3677042801556421,0.3680623174294061,9.666666666666666,1.2564102564102564,10.666666666666666,2.3461538461538463,12.192307692307693,0.1053763440860215,0.10606060606060606,0.16137566137566134,0.5385018334206391,0.5112389501312337,0.5405971712938711,0.6171703898379326,0.07692307692307693,1.2435897435897436,0.1101021566401816,0.19230769230769232,0.014591439688715954,40.35303146584804,2018-19,regular season
Kemba Walker,CHA,82,2863,5835,25.63414634146341,5.743902439024391,11.621951219512196,0.4942287513116474,3.1707317073170733,8.914634146341463,0.3556771545827633,0.3592233009708738,4.634146341463413,2.292682926829268,9.195121951219512,4.170731707317073,5.341463414634147,0.19957537154989385,0.2017167381974249,0.4384615384615385,0.4340855106888361,0.5107428870292887,0.5112826603325415,0.5575596816976127,0.12195121951219512,1.304878048780488,0.11227701993704092,0.23170731707317074,0.025991792065663474,31.44501666161769,2018-19,regular season
Tobias Harris,PHI,82,2848,5949,20.048780487804876,5.548780487804878,10.5,0.5284552845528455,1.902439024390244,4.7926829268292686,0.3969465648854962,0.4,3.2439024390243905,4.365853658536587,6.7317073170731705,4.609756097560974,1.0975609756097562,0.3934065934065934,0.4105504587155963,0.8076923076923077,0.3133971291866029,0.4966016400000001,0.5494417862838915,0.5900933237616655,0.4634146341463415,0.7073170731707317,0.06736353077816493,0.012195121951219513,0.002544529262086514,22.96185489902767,2018-19,regular season
Paul George,OKC,77,2841,6060,28.038961038961038,5.3896103896103895,11.129870129870131,0.4842473745624271,3.7922077922077917,9.831168831168831,0.3857331571994716,0.3882195448460509,5.883116883116883,3.3506493506493507,7.428571428571429,7.636363636363638,3.74025974025974,0.3108433734939759,0.3233082706766917,0.6712328767123288,0.4690210656753408,0.5174811291328758,0.5285006195786865,0.5772727272727273,0.4155844155844156,0.8571428571428571,0.07701283547257877,0.14285714285714285,0.014531043593130781,29.195402298850574,2018-19,regular season
Damian Lillard,POR,80,2838,5905,25.8375,5.55,11.125,0.498876404494382,2.9625,8.0375,0.3685847589424573,0.3703125,5.85,2.15,8.95,4.0875,4.8,0.19369369369369369,0.1963470319634703,0.45991561181434604,0.4194390084801044,0.5169889470241988,0.5215264187866928,0.5806179775280899,0.15,1.0625,0.09550561797752807,0.0625,0.0077760497667185065,28.60495819275341,2018-19,regular season
PJ Tucker,HOU,82,2802,5636,7.329268292682928,0.7439024390243902,1.6585365853658536,0.4485294117647059,1.7804878048780488,4.719512195121951,0.3772609819121447,0.3782383419689119,0.5,1.0487804878048779,0.4390243902439024,5.341463414634147,0.0,0.7049180327868853,0.8775510204081632,1.0,0.739961759082218,0.5571960727969351,0.5353728489483748,0.5443840579710145,0.2926829268292683,0.17073170731707318,0.10294117647058824,0.024390243902439025,0.00516795865633075,9.641959798994977,2018-19,regular season
Kevin Durant,GSW,78,2702,5714,25.987179487179485,7.487179487179486,12.756410256410255,0.5869346733668341,1.7564102564102564,4.974358974358975,0.35309278350515466,0.35309278350515466,5.7435897435897445,7.05128205128205,7.9230769230769225,3.0,2.269230769230769,0.4708904109589041,0.4749568221070812,0.5693430656934306,0.28054953000723065,0.4830292028985507,0.5708604483007954,0.6271658415841584,0.1282051282051282,0.4743589743589744,0.0371859296482412,0.01282051282051282,0.002577319587628866,28.90118577075099,2018-19,regular season
Ben Simmons,PHI,79,2700,5742,16.924050632911392,6.835443037974684,12.075949367088606,0.5660377358490566,0.0,0.0759493670886076,0.0,0.0,3.2531645569620253,5.949367088607595,7.7215189873417724,0.0,0.0,0.4351851851851852,0.4671968190854871,0.0,0.00625,0.530025625,0.5625,0.5797918473547268,0.9367088607594936,0.7215189873417721,0.059748427672955975,0.0,0.0,21.955350269438032,2018-19,regular season
DeMar DeRozan,SAS,77,2688,5418,21.233766233766232,8.103896103896103,16.467532467532468,0.4921135646687697,0.09090909090909093,0.5844155844155844,0.15555555555555556,0.1590909090909091,4.753246753246753,4.467532467532466,11.74025974025974,0.2727272727272727,0.0,0.2756410256410257,0.2796747967479675,1.0,0.03427265803503427,0.4565283371472159,0.4832444782939833,0.5410324288550629,0.23376623376623376,1.2727272727272727,0.07728706624605679,0.0,0.0,28.23549032688459,2018-19,regular season
LaMarcus Aldridge,SAS,81,2687,5416,21.320987654320987,8.320987654320987,15.76543209876543,0.5277995301487862,0.12345679012345677,0.5185185185185185,0.2380952380952381,0.2380952380952381,4.3086419753086425,9.777777777777779,6.864197530864197,0.3333333333333333,0.037037037037037035,0.5875370919881305,0.6567164179104478,0.9,0.03184230477634572,0.4661828658074299,0.5223654283548143,0.5733731739707836,1.7530864197530864,0.5432098765432098,0.03445575567736883,0.012345679012345678,0.023809523809523808,27.32276897414512,2018-19,regular season
Steven Adams,OKC,80,2669,5748,13.85,6.0125,10.0875,0.5960346964064436,0.0,0.025,0.0,0.0,1.825,7.725,4.3,0.0,0.0,0.6424116424116424,0.7842639593908629,0.0,0.002472187886279357,0.5472814126394052,0.5945611866501854,0.5862433862433862,2.175,0.625,0.06195786864931847,0.0,0.0,16.227608008429925,2018-19,regular season
Klay Thompson,GSW,78,2652,5541,21.538461538461537,5.307692307692308,10.294871794871796,0.5155666251556662,3.08974358974359,7.67948717948718,0.4023372287145242,0.4030100334448161,1.6538461538461535,7.9230769230769225,2.6923076923076925,8.5,0.7692307692307693,0.7463768115942029,0.7648514851485149,0.91701244813278,0.4272467902995721,0.4991024982155604,0.5531383737517832,0.5679513184584178,0.2564102564102564,0.4487179487179487,0.04358655043586551,0.0641025641025641,0.008347245409015025,25.932591623036647,2018-19,regular season
Andre Drummond,DET,79,2647,5335,17.341772151898734,7.037974683544303,12.835443037974686,0.5483234714003945,0.06329113924050632,0.4810126582278481,0.13157894736842105,0.16129032258064516,3.075949367088608,8.025316455696203,6.050632911392405,0.1518987341772152,0.0379746835443038,0.5701438848920863,0.7885572139303483,0.8,0.03612167300380228,0.5294307655502392,0.5356463878326996,0.5524193548387096,3.8987341772151898,1.1265822784810129,0.08777120315581853,0.012658227848101266,0.02631578947368421,23.15875613747955,2018-19,regular season
