Name,TeamAbbreviation,GamesPlayed,Minutes,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtsMade,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked,Usage,season,season_type
David Lee,NYK,81,3019,5923,20.246913580246915,8.469135802469136,15.432098765432098,0.5488,0.0,0.09876543209876544,0.0,0.0,3.3086419753086425,10.814814814814815,6.1234567901234565,0.0,0.0,0.6384839650145773,0.7168576104746317,0.0,0.006359300476947536,0.4950490453460621,0.5453100158982512,0.586552217453505,1.851851851851852,1.271604938271605,0.0824,0.02469135802469136,0.25,23.88127165888202,2009-10,regular season
LeBron James,CLE,76,2966,5648,29.710526315789476,8.407894736842103,15.01315789473684,0.5600350569675723,1.6973684210526316,5.092105263157895,0.3333333333333333,0.3394736842105263,7.802631578947367,6.2105263157894735,10.605263157894736,1.7368421052631582,3.3552631578947367,0.3693270735524257,0.3818770226537217,0.34108527131782945,0.2532722513089005,0.5136097826086957,0.5448298429319371,0.5989389920424403,0.5526315789473685,0.5657894736842105,0.03768624014022787,0.0,0.0,33.39105793450881,2009-10,regular season
Rajon Rondo,BOS,81,2963,5693,13.703703703703706,5.45679012345679,10.17283950617284,0.5364077669902912,0.20987654320987653,0.9876543209876544,0.2125,0.2236842105263158,2.1604938271604937,3.2345679012345685,7.679012345679013,0.2962962962962963,0.3333333333333333,0.2963800904977376,0.3053613053613053,0.4705882352941176,0.08849557522123894,0.5317415178571429,0.5171460176991151,0.5388349514563107,0.32098765432098764,0.7654320987654321,0.07524271844660194,0.04938271604938271,0.05,20.123008989118443,2009-10,regular season
David West,NOH,81,2949,5690,19.024691358024693,7.5555555555555545,14.802469135802466,0.5104253544620517,0.08641975308641975,0.3333333333333333,0.25925925925925924,0.25925925925925924,3.6543209876543212,8.543209876543209,6.567901234567901,0.25925925925925924,0.0,0.565359477124183,0.6156583629893239,1.0,0.02202283849918434,0.4645269983686786,0.5077487765089723,0.5571221981200289,1.2345679012345678,0.8765432098765432,0.05921601334445371,0.0,0.0,24.115354637568196,2009-10,regular season
LaMarcus Aldridge,POR,78,2922,5275,17.858974358974358,7.358974358974358,14.782051282051285,0.4978317432784042,0.0641025641025641,0.20512820512820512,0.3125,0.38461538461538464,2.948717948717949,8.384615384615385,6.333333333333332,0.19230769230769232,0.0,0.5696864111498258,0.6193181818181818,1.0,0.013686911890504704,0.4493985420240137,0.4974337040205304,0.5349462365591398,1.1794871794871795,0.5384615384615384,0.036426712922810064,0.0,0.0,23.289713433824748,2009-10,regular season
Aaron Brooks,HOU,82,2919,5714,19.57317073170732,4.463414634146342,9.829268292682928,0.4540942928039702,2.548780487804878,6.402439024390245,0.3980952380952381,0.4034749034749035,3.0,1.8780487804878048,7.048780487804878,5.451219512195122,2.1951219512195124,0.2103825136612022,0.21212121212121213,0.7129186602870813,0.3944402704733283,0.5113003025718608,0.5105184072126221,0.5418636056718433,0.07317073170731707,0.9634146341463414,0.09801488833746898,0.012195121951219513,0.0019047619047619048,25.786646201074443,2009-10,regular season
Boris Diaw,CHA,82,2906,5447,11.280487804878051,3.7439024390243913,6.914634146341463,0.5414462081128748,0.8048780487804879,2.5121951219512195,0.32038834951456313,0.32195121951219513,1.3780487804878048,5.170731707317073,2.3170731707317067,2.414634146341464,0.0,0.6905537459283387,0.7386759581881533,1.0,0.2664941785252264,0.5085205310880829,0.5252263906856404,0.5519093078758951,0.4878048780487805,0.36585365853658536,0.052910052910052914,0.0,0.0,16.39185257032008,2009-10,regular season
Stephen Curry,GSW,80,2896,6099,17.4875,4.525,9.5375,0.4744429882044561,2.075,4.75,0.4368421052631579,0.4438502673796792,2.2125,2.775,6.275,4.6125,1.6125,0.30662983425414364,0.3126760563380282,0.7409638554216867,0.3324584426946632,0.4982836563876653,0.5345581802274716,0.5645682001614205,0.175,0.6,0.06290956749672345,0.0125,0.002631578947368421,21.80685358255452,2009-10,regular season
Joe Johnson,ATL,76,2886,5355,21.30263157894737,6.657894736842105,13.63157894736842,0.4884169884169885,1.6973684210526316,4.605263157894737,0.36857142857142855,0.3706896551724138,2.8947368421052637,3.8684210526315783,9.447368421052632,3.907894736842105,1.1842105263157894,0.29051383399209485,0.3012295081967213,0.7674418604651163,0.2525252525252525,0.4779420520231214,0.5046897546897547,0.5308196721311476,0.4736842105263158,0.6842105263157895,0.05019305019305019,0.0,0.0,26.76998368678629,2009-10,regular season
Jason Kidd,DAL,80,2881,5572,10.3,1.35,3.2125,0.42023346303501946,2.2,5.175,0.4251207729468599,0.4292682926829268,1.0,0.825,1.875,6.15,0.45,0.3055555555555556,0.3142857142857143,0.9318181818181818,0.61698956780924,0.530769578313253,0.5543964232488823,0.5738161559888579,0.075,0.1625,0.05058365758754864,0.0,0.0,14.559386973180075,2009-10,regular season
Derrick Rose,CHI,78,2871,5554,20.756410256410252,8.410256410256409,16.833333333333332,0.4996191926884997,0.20512820512820512,0.7692307692307693,0.26666666666666666,0.2807017543859649,3.3205128205128207,5.205128205128204,11.615384615384615,0.3461538461538461,0.2692307692307692,0.3094512195121951,0.31521739130434784,0.5625,0.043699927166788055,0.4780513513513514,0.495265841223598,0.5297774869109948,0.3076923076923077,1.1923076923076923,0.07083015993907082,0.0,0.0,27.231514772549637,2009-10,regular season
Josh Smith,ATL,81,2871,5333,15.666666666666664,6.222222222222222,12.246913580246911,0.5080645161290323,0.0,0.08641975308641975,0.0,0.0,3.2222222222222223,7.728395061728394,4.716049382716049,0.0,0.0,0.6210317460317459,0.6971046770601337,0.0,0.007007007007007007,0.5284405310621242,0.5045045045045045,0.5390824129141886,1.3580246913580247,0.7777777777777778,0.06350806451612903,0.0,0.0,22.456312265229464,2009-10,regular season
Al Horford,ATL,81,2845,5272,14.17283950617284,5.753086419753085,10.444444444444443,0.5508274231678487,0.012345679012345678,0.012345679012345678,1.0,1.0,2.6296296296296298,7.506172839506173,4.0,0.037037037037037035,0.0,0.6523605150214592,0.7524752475247525,1.0,0.001180637544273908,0.4789050767414404,0.551948051948052,0.5966735966735967,1.530864197530864,0.654320987654321,0.06264775413711582,0.0,0.0,17.961888980944487,2009-10,regular season
Dwight Howard,ORL,82,2843,5397,18.329268292682926,6.219512195121951,10.085365853658537,0.6166868198307134,0.0,0.08536585365853659,0.0,0.0,5.890243902439026,6.170731707317072,6.2682926829268295,0.0,0.0,0.496078431372549,0.5981087470449172,0.0,0.008393285371702638,0.5098960748792271,0.6115107913669064,0.6210743801652893,2.1219512195121952,0.7682926829268293,0.0761789600967352,0.0,0.0,24.43528441879637,2009-10,regular season
Amar'e Stoudemire,PHX,82,2838,5636,23.121951219512194,8.573170731707316,15.341463414634148,0.5588235294117647,0.012195121951219513,0.07317073170731707,0.16666666666666666,0.3333333333333333,5.939024390243902,10.48780487804878,6.6585365853658525,0.03658536585365853,0.0,0.6116642958748222,0.6793048973143759,1.0,0.004746835443037975,0.4920694290245837,0.5573575949367089,0.6147859922178989,1.7073170731707317,1.2560975609756098,0.08187599364069953,0.0,0.0,27.377972465581976,2009-10,regular season
Kobe Bryant,LAL,73,2836,5482,26.98630136986301,8.452054794520548,17.36986301369863,0.4865930599369085,1.356164383561644,4.123287671232877,0.3289036544850498,0.3333333333333333,6.013698630136986,6.219178082191781,10.684931506849317,2.589041095890411,1.4794520547945205,0.3679092382495948,0.3795986622073579,0.6363636363636364,0.19184193753983428,0.468901310741688,0.4878903760356915,0.5403181568842568,0.5205479452054794,0.9178082191780822,0.0528391167192429,0.0136986301369863,0.003322259136212625,32.40019087004931,2009-10,regular season
John Salmons,MIL,81,2825,5352,15.370370370370368,3.938271604938272,8.419753086419753,0.4677419354838709,1.4567901234567902,3.814814814814815,0.3818770226537217,0.3818770226537217,3.1234567901234573,3.3580246913580245,4.518518518518519,3.6296296296296298,0.7407407407407407,0.4263322884012539,0.43174603174603177,0.8305084745762712,0.31180625630676084,0.5004214141414142,0.5005045408678103,0.5503978779840849,0.09876543209876544,0.8148148148148148,0.0967741935483871,0.02469135802469136,0.0064724919093851144,20.322423058133854,2009-10,regular season
Ray Allen,BOS,80,2819,5392,16.3,3.9875,7.175,0.5557491289198606,1.8125,4.9875,0.3634085213032581,0.3634085213032581,2.8875,5.125,2.85,4.9875,0.45,0.6426332288401254,0.6528662420382165,0.9172413793103448,0.4100719424460432,0.5299036485097637,0.5513874614594039,0.5837063563115488,0.125,0.5,0.06968641114982578,0.0125,0.0025062656641604013,19.826290295640554,2009-10,regular season
Russell Westbrook,OKC,82,2813,5518,16.121951219512194,5.634146341463414,12.878048780487804,0.4375,0.2804878048780488,1.2682926829268293,0.22115384615384612,0.22549019607843135,4.012195121951219,2.0,9.268292682926827,0.5853658536585366,0.25609756097560976,0.1774891774891775,0.1920374707259953,0.6956521739130435,0.0896551724137931,0.5034501296456353,0.4280172413793104,0.4896296296296296,0.8536585365853658,1.2073170731707317,0.09375,0.0,0.0,25.461138262651744,2009-10,regular season
Deron Williams,UTA,76,2802,5492,18.67105263157895,5.2368421052631575,10.447368421052632,0.5012594458438288,1.263157894736842,3.4078947368421053,0.3706563706563705,0.372093023255814,4.407894736842105,4.7631578947368425,5.7105263157894735,1.973684210526316,1.8157894736842104,0.4547738693467337,0.4593908629441624,0.5208333333333334,0.2459639126305793,0.5077567015209125,0.5147198480531814,0.5689655172413793,0.10526315789473684,0.8289473684210527,0.07934508816120908,0.013157894736842105,0.003861003861003861,23.9477503628447,2009-10,regular season
Andrea Bargnani,TOR,80,2799,5421,17.2,5.2,10.225,0.508557457212714,1.5125,4.0625,0.3723076923076923,0.37383177570093457,2.2625,7.15,3.25,4.4625,0.075,0.6875,0.731457800511509,0.9834710743801652,0.28433945756780404,0.4901895430579965,0.5227471566054244,0.5508406725380304,0.625,0.5125,0.050122249388753065,0.025,0.006153846153846154,22.479474548440066,2009-10,regular season
Dwyane Wade,MIA,77,2793,5303,26.558441558441558,8.38961038961039,16.467532467532468,0.5094637223974764,0.9480519480519479,3.1558441558441563,0.3004115226337449,0.3067226890756303,6.9350649350649345,4.675324675324675,12.103896103896105,0.7402597402597403,2.103896103896104,0.2786377708978328,0.29654036243822074,0.2602739726027397,0.16082064857710127,0.5033518629407852,0.5,0.5590486604702023,1.0129870129870129,0.8181818181818182,0.049684542586750785,0.012987012987012988,0.00411522633744856,34.30705394190871,2009-10,regular season
Caron Butler,DAL,74,2784,5384,16.297297297297302,5.513513513513512,12.243243243243244,0.4503311258278146,0.5675675675675675,1.9594594594594597,0.2896551724137931,0.3,3.5675675675675675,5.378378378378378,5.648648648648647,1.135135135135135,0.5675675675675675,0.4877450980392157,0.5195822454308094,0.6666666666666666,0.1379638439581351,0.4759754318618042,0.4481446241674595,0.4971145919208574,0.6756756756756757,0.9054054054054054,0.0739514348785872,0.027027027027027032,0.013793103448275862,21.997389033942557,2009-10,regular season
Nene ,DEN,82,2755,5413,13.841463414634148,5.134146341463413,8.71951219512195,0.5888111888111888,0.0,0.024390243902439025,0.0,0.0,3.5731707317073167,7.73170731707317,2.5365853658536586,0.0,0.0,0.7529691211401425,0.7984886649874056,0.0,0.0027894002789400282,0.5372757322175732,0.5871687587168759,0.6284606866002215,0.5853658536585366,0.7073170731707317,0.08111888111888113,0.0,0.0,16.680214599252153,2009-10,regular season
Danilo Gallinari,NYK,81,2747,5365,15.074074074074074,2.54320987654321,5.419753086419753,0.469248291571754,2.2962962962962963,6.024691358024692,0.38114754098360654,0.382716049382716,3.098765432098765,2.2716049382716053,2.814814814814815,6.185185185185184,0.7037037037037037,0.4466019417475728,0.4816753926701571,0.8978494623655914,0.5264293419633226,0.5181586038961039,0.5231930960086301,0.5663265306122449,0.3703703703703704,0.2716049382716049,0.05011389521640091,0.037037037037037035,0.006147540983606557,19.41117764471058,2009-10,regular season
Rasual Butler,LAC,82,2702,5251,11.939024390243905,2.573170731707317,5.341463414634147,0.4817351598173516,1.7682926829268293,5.2682926829268295,0.3356481481481481,0.3356481481481481,1.4878048780487805,3.463414634146341,1.6829268292682926,4.7926829268292686,0.5121951219512195,0.6729857819905213,0.7064676616915423,0.9034482758620691,0.496551724137931,0.5121655132641292,0.4925287356321839,0.5168954593453009,0.24390243902439024,0.3048780487804878,0.05707762557077625,0.03658536585365853,0.006944444444444444,16.6860755281983,2009-10,regular season
Tyreke Evans,SAC,72,2677,5207,20.13888888888889,6.902777777777778,14.222222222222221,0.4853515625,0.5,1.9583333333333333,0.2553191489361702,0.26277372262773724,4.833333333333333,2.7777777777777777,11.027777777777779,0.5416666666666666,0.9583333333333334,0.2012072434607646,0.20491803278688525,0.3611111111111111,0.12103004291845496,0.5242641379310344,0.4729613733905579,0.5257432922407542,0.25,1.1527777777777777,0.0810546875,0.0,0.0,26.47157190635452,2009-10,regular season
Carlos Boozer,UTA,78,2673,5242,19.474358974358974,7.910256410256411,14.076923076923075,0.5619307832422586,0.0,0.0,0.0,0.0,3.6538461538461537,11.743589743589745,4.076923076923077,0.0,0.0,0.7423014586709886,0.8149466192170819,0.0,0.0,0.49448743169398907,0.5619307832422586,0.6032565528196981,1.4102564102564104,1.2307692307692308,0.08743169398907104,0.0,0.0,24.76415094339623,2009-10,regular season
Luis Scola,HOU,82,2672,5214,16.20731707317073,6.817073170731707,13.231707317073171,0.5152073732718894,0.012195121951219513,0.06097560975609756,0.2,0.3333333333333333,2.5365853658536586,8.536585365853659,5.097560975609756,0.03658536585365853,0.0,0.6261180679785331,0.6958250497017893,1.0,0.004587155963302753,0.4745833639705883,0.5142201834862385,0.5482673267326733,1.3658536585365857,0.9146341463414634,0.06912442396313365,0.0,0.0,23.021462105969146,2009-10,regular season
Brandon Jennings,MIL,82,2671,5080,15.48780487804878,3.731707317073171,10.097560975609756,0.3695652173913043,1.7682926829268293,4.7317073170731705,0.3737113402061856,0.37662337662337664,2.7195121951219514,1.4146341463414631,6.048780487804878,3.256097560975609,2.048780487804878,0.1895424836601307,0.19078947368421054,0.6137931034482759,0.3190789473684211,0.4979523102310231,0.4305098684210527,0.4672553348050037,0.04878048780487805,0.8414634146341463,0.08333333333333333,0.012195121951219513,0.002577319587628866,26.038121170864528,2009-10,regular season
Steve Nash,PHX,81,2660,5346,16.456790123456788,4.62962962962963,8.567901234567902,0.5403458213256485,1.530864197530864,3.592592592592593,0.4261168384879725,0.4320557491289199,2.6049382716049383,0.5679012345679012,8.691358024691358,1.2222222222222223,3.3703703703703702,0.06133333333333332,0.06133333333333332,0.2661290322580645,0.2954314720812183,0.4826536224489796,0.5695431472081218,0.5999099909990999,0.0,0.2716049382716049,0.031700288184438034,0.08641975308641975,0.024054982817869417,22.61548687271519,2009-10,regular season
Luol Deng,CHI,70,2651,5127,17.571428571428573,6.3,13.3,0.4736842105263158,0.4571428571428571,1.1857142857142855,0.3855421686746988,0.3902439024390244,3.6,7.3428571428571425,5.257142857142857,1.3285714285714283,0.042857142857142864,0.5827664399092971,0.6473551637279596,0.96875,0.08185404339250492,0.4821356860809477,0.4822485207100592,0.528804815133276,1.2571428571428571,0.7428571428571429,0.055853920515574654,0.014285714285714284,0.012048192771084338,21.866036780833472,2009-10,regular season
Monta Ellis,GSW,64,2647,5543,25.484375,8.65625,18.40625,0.4702886247877759,1.203125,3.5625,0.33771929824561403,0.3515981735159817,4.5625,5.4375,11.875,2.4375,1.171875,0.3140794223826715,0.32044198895027626,0.6753246753246753,0.16216216216216214,0.4999258781362008,0.4761735419630157,0.5151610865445357,0.34375,1.328125,0.07215619694397284,0.015625,0.0043859649122807015,29.561688311688307,2009-10,regular season
Raymond Felton,CHA,80,2643,4973,12.1,4.1,8.625,0.4753623188405797,0.75,1.95,0.38461538461538464,0.3881578947368421,1.65,2.375,5.825,1.95,0.3,0.2896341463414634,0.2950310559006211,0.8666666666666667,0.18439716312056734,0.5026948214285714,0.4940898345153664,0.51931330472103,0.15,0.6,0.06956521739130435,0.0,0.0,19.242343777659762,2009-10,regular season
Carmelo Anthony,DEN,69,2634,5178,28.159420289855074,9.115942028985508,19.057971014492754,0.4783269961977186,0.855072463768116,2.710144927536232,0.3155080213903743,0.3172043010752688,7.36231884057971,6.840579710144928,11.391304347826088,2.1739130434782608,0.39130434782608703,0.3751987281399046,0.4034188034188034,0.8474576271186439,0.12450066577896138,0.493014690206529,0.4776964047936085,0.5430408049189491,1.2753623188405796,1.579710144927536,0.08288973384030418,0.0,0.0,33.21560713084426,2009-10,regular season
Trevor Ariza,HOU,72,2629,5147,14.888888888888891,3.583333333333333,8.222222222222221,0.4358108108108108,1.8888888888888888,5.652777777777778,0.3341523341523341,0.33746898263027303,2.055555555555556,3.2777777777777777,3.888888888888889,4.791666666666667,0.875,0.4573643410852713,0.4957983193277311,0.8455882352941176,0.4074074074074074,0.5436734406438631,0.4624624624624625,0.4863883847549909,0.5555555555555556,0.8472222222222222,0.10304054054054054,0.013888888888888888,0.002457002457002457,21.38620572784274,2009-10,regular season
Chris Kaman,LAC,76,2609,5057,18.526315789473685,7.75,15.73684210526316,0.4924749163879599,0.0,0.07894736842105263,0.0,0.0,3.0263157894736836,10.921052631578947,4.578947368421051,0.0,0.0,0.7045840407470289,0.7699443413729128,0.0,0.0049916805324459225,0.4640845158597663,0.4900166389351082,0.5257654966392831,1.3157894736842106,0.8684210526315791,0.05518394648829431,0.0,0.0,27.17939794675483,2009-10,regular season
Metta World Peace,LAL,77,2605,5027,10.974025974025974,2.6103896103896105,5.766233766233766,0.4527027027027027,1.3636363636363635,3.8441558441558437,0.3547297297297297,0.35714285714285715,1.6623376623376624,2.9090909090909087,2.311688311688312,3.5064935064935066,0.5844155844155844,0.5572139303482587,0.6256983240223464,0.8571428571428571,0.4,0.5364742198100407,0.4844594594594594,0.5139902676399026,0.5714285714285714,0.5584415584415584,0.09684684684684684,0.012987012987012988,0.0033783783783783786,16.331832351922408,2009-10,regular season
Lamar Odom,LAL,82,2585,5022,10.75609756097561,3.463414634146341,6.7926829268292686,0.5098743267504489,0.7073170731707317,2.2195121951219514,0.31868131868131866,0.3314285714285714,1.7073170731707317,2.975609756097561,3.9512195121951224,1.7926829268292683,0.32926829268292684,0.4295774647887324,0.5470852017937221,0.8448275862068966,0.2462787550744249,0.5209915868673051,0.5020297699594046,0.5338983050847458,1.4878048780487805,0.5487804878048781,0.0807899461400359,0.012195121951219513,0.005494505494505495,16.950329975686007,2009-10,regular season
Mike Conley,MEM,80,2569,4988,11.9875,3.5875,7.725,0.4644012944983818,1.025,2.65,0.3867924528301887,0.3875598086124402,1.7375,0.8,6.375,2.85,0.225,0.11149825783972124,0.11149825783972124,0.9268292682926829,0.25542168674698795,0.5123429782082324,0.4939759036144578,0.5234716157205239,0.0,0.5875,0.07605177993527508,0.0,0.0,18.637067630356217,2009-10,regular season
Jason Terry,DAL,77,2540,4884,16.623376623376622,4.155844155844156,8.675324675324676,0.4790419161676647,1.7662337662337662,4.8441558441558445,0.3646112600536193,0.37057220708446864,3.0129870129870135,4.181818181818182,4.12987012987013,4.675324675324675,0.6233766233766234,0.503125,0.503125,0.8823529411764706,0.35830931796349663,0.4925597289448209,0.5033621517771374,0.5460750853242321,0.0,0.5064935064935064,0.05838323353293413,0.025974025974025976,0.0053619302949061655,22.90836653386454,2009-10,regular season
Chris Bosh,TOR,70,2526,4882,23.97142857142857,8.457142857142857,16.228571428571428,0.5211267605633803,0.11428571428571427,0.3142857142857143,0.3636363636363637,0.3809523809523809,6.7142857142857135,8.342857142857143,8.571428571428571,0.3,0.042857142857142864,0.4932432432432433,0.5604606525911708,0.875,0.018998272884283247,0.4744668685121107,0.5215889464594128,0.5904292751583392,2.0285714285714285,1.042857142857143,0.06426056338028169,0.014285714285714284,0.045454545454545456,28.967024959008928,2009-10,regular season
Baron Davis,LAC,75,2523,4925,15.266666666666667,4.4,9.586666666666666,0.458970792767733,1.0933333333333333,3.9466666666666663,0.27702702702702703,0.2827586206896552,3.1866666666666665,1.653333333333333,7.1466666666666665,1.32,1.96,0.18787878787878787,0.191358024691358,0.4024390243902439,0.2916256157635468,0.5073304369414101,0.4463054187192118,0.4961005199306759,0.16,0.7466666666666667,0.07788595271210014,0.02666666666666667,0.006756756756756757,24.017078811599358,2009-10,regular season
Richard Jefferson,SAS,81,2520,4728,12.271604938271606,3.7407407407407414,7.2592592592592595,0.5153061224489796,0.7283950617283951,2.308641975308642,0.3155080213903743,0.32065217391304346,2.6049382716049383,4.8395061728395055,2.6419753086419755,2.185185185185185,0.0,0.6468646864686468,0.6782006920415224,1.0,0.2412903225806452,0.5207334844559586,0.5051612903225806,0.5528364849833148,0.34567901234567894,0.5555555555555556,0.07653061224489796,0.02469135802469136,0.0106951871657754,18.546597633136095,2009-10,regular season
Andre Miller,POR,82,2500,4513,13.975609756097562,4.7317073170731705,10.097560975609756,0.4685990338164252,0.1951219512195122,0.975609756097561,0.2,0.22535211267605634,3.9268292682926833,2.5853658536585367,6.878048780487805,0.4390243902439024,0.14634146341463414,0.27319587628865977,0.2849462365591398,0.75,0.0881057268722467,0.4820295100222717,0.4537444933920705,0.5199637023593466,0.3902439024390244,0.8292682926829268,0.0821256038647343,0.03658536585365853,0.0375,24.072642967542507,2009-10,regular season
Rodney Stuckey,DET,73,2499,4596,16.643835616438356,5.904109589041097,14.10958904109589,0.4184466019417476,0.2465753424657534,1.082191780821918,0.2278481012658228,0.24,4.095890410958904,3.6986301369863015,8.109589041095889,0.4931506849315068,0.2465753424657534,0.31322505800464034,0.3221957040572792,0.6666666666666666,0.07123534715960325,0.4778270833333334,0.41298467087466173,0.4783464566929134,0.3287671232876712,1.356164383561644,0.09611650485436893,0.0273972602739726,0.02531645569620253,26.39274477142328,2009-10,regular season
Brandon Rush,IND,82,2491,4987,9.439024390243905,2.109756097560976,4.878048780487805,0.4325,1.5121951219512195,3.682926829268293,0.4105960264900662,0.4119601328903654,0.6829268292682927,2.2195121951219514,2.0,4.5,0.03658536585365853,0.5260115606936416,0.5481927710843374,0.9919354838709676,0.4301994301994302,0.5236905714285714,0.5113960113960114,0.5222672064777328,0.17073170731707318,0.3780487804878049,0.0775,0.0,0.0,14.989216391085545,2009-10,regular season
