Name,TeamAbbreviation,GamesPlayed,Minutes,Assists,AssistPoints,2ptAssists,3ptAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,Corner3Assists,Arc3Assists,season,season_type
Brandon Jennings,WAS,81,1801,4.876543209876544,11.333333333333336,3.2962962962962963,1.5802469135802468,1.9629629629629632,0.6419753086419753,0.6913580246913579,0.3950617283950617,1.1851851851851851,2016-17,regular season
Vince Carter,MEM,73,1800,1.8219178082191783,4.178082191780821,1.2876712328767124,0.5342465753424658,0.726027397260274,0.2602739726027397,0.3013698630136986,0.1506849315068493,0.3835616438356164,2016-17,regular season
Bismack Biyombo,ORL,81,1793,0.9135802469135802,2.1481481481481484,0.5925925925925926,0.32098765432098764,0.2345679012345679,0.1111111111111111,0.2469135802469136,0.02469135802469136,0.2962962962962963,2016-17,regular season
Dwyane Wade,CHI,60,1792,3.8,8.633333333333333,2.7666666666666666,1.0333333333333334,1.6833333333333331,0.4833333333333333,0.6,0.5166666666666667,0.5166666666666667,2016-17,regular season
Luc Mbah a Moute,LAC,80,1787,0.4875,1.1125,0.35,0.1375,0.3,0.0,0.05,0.0,0.1375,2016-17,regular season
Zach Randolph,MEM,73,1786,1.6712328767123288,4.0,1.0136986301369864,0.6575342465753424,0.6849315068493149,0.136986301369863,0.1917808219178082,0.1095890410958904,0.547945205479452,2016-17,regular season
Gary Harris,DEN,57,1782,2.8771929824561404,7.140350877192982,1.4912280701754386,1.3859649122807018,1.0701754385964912,0.2631578947368421,0.15789473684210525,0.3333333333333333,1.0526315789473684,2016-17,regular season
Marco Belinelli,CHA,74,1777,1.9864864864864864,4.6891891891891895,1.2702702702702702,0.7162162162162162,0.7567567567567568,0.35135135135135137,0.16216216216216214,0.16216216216216214,0.5540540540540541,2016-17,regular season
CJ Miles,IND,76,1776,0.631578947368421,1.4342105263157894,0.4605263157894737,0.17105263157894735,0.2894736842105263,0.05263157894736842,0.11842105263157895,0.07894736842105263,0.09210526315789473,2016-17,regular season
Matt Barnes,GSW,74,1776,2.6351351351351346,6.054054054054054,1.8513513513513515,0.7837837837837838,1.148648648648649,0.2702702702702703,0.4324324324324325,0.2972972972972973,0.4864864864864865,2016-17,regular season
Al-Farouq Aminu,POR,61,1773,1.6229508196721312,3.918032786885246,0.9508196721311476,0.6721311475409836,0.6721311475409836,0.18032786885245905,0.09836065573770493,0.11475409836065575,0.5573770491803278,2016-17,regular season
Jamal Murray,DEN,82,1764,2.073170731707317,4.890243902439026,1.329268292682927,0.7439024390243902,0.9146341463414634,0.1951219512195122,0.2195121951219512,0.14634146341463414,0.5975609756097561,2016-17,regular season
Rondae Hollis-Jefferson,BKN,78,1761,1.9743589743589745,4.807692307692308,1.1153846153846154,0.8589743589743589,0.7307692307692307,0.2307692307692308,0.15384615384615385,0.16666666666666666,0.6923076923076923,2016-17,regular season
Patty Mills,SAS,80,1754,3.5,7.9625,2.5375,0.9625,1.2875,0.475,0.775,0.325,0.6375,2016-17,regular season
Trevor Booker,BKN,71,1754,1.9436619718309858,5.014084507042254,0.8169014084507042,1.1267605633802815,0.5070422535211268,0.23943661971830985,0.07042253521126761,0.23943661971830985,0.8873239436619719,2016-17,regular season
Sean Kilpatrick,BKN,70,1754,2.242857142857143,5.514285714285713,1.2142857142857142,1.0285714285714285,0.7857142857142857,0.3428571428571429,0.08571428571428573,0.2857142857142857,0.7428571428571429,2016-17,regular season
Kyle Korver,CLE,67,1753,1.6417910447761197,3.7611940298507465,1.164179104477612,0.4776119402985074,0.7611940298507462,0.20895522388059698,0.19402985074626866,0.16417910447761194,0.31343283582089554,2016-17,regular season
Zach LaVine,MIN,47,1749,2.9574468085106385,6.531914893617022,2.3404255319148937,0.6170212765957447,1.0638297872340423,0.6382978723404256,0.6382978723404256,0.06382978723404255,0.5531914893617021,2016-17,regular season
Marquese Chriss,PHX,82,1743,0.7317073170731707,1.5365853658536586,0.6585365853658537,0.07317073170731707,0.35365853658536583,0.18292682926829268,0.12195121951219512,0.0,0.07317073170731707,2016-17,regular season
Ty Lawson,SAC,69,1732,4.840579710144928,11.304347826086955,3.217391304347826,1.6231884057971016,2.0869565217391304,0.7391304347826086,0.39130434782608703,0.5217391304347826,1.1014492753623188,2016-17,regular season
Garrett Temple,SAC,65,1728,2.5846153846153848,5.892307692307693,1.8615384615384616,0.7230769230769231,1.2,0.4615384615384616,0.2,0.26153846153846155,0.4615384615384616,2016-17,regular season
Jabari Parker,MIL,51,1728,2.784313725490196,6.588235294117648,1.7647058823529411,1.0196078431372548,1.2156862745098038,0.3137254901960784,0.2352941176470588,0.4313725490196079,0.5882352941176471,2016-17,regular season
Cody Zeller,CHA,62,1726,1.596774193548387,3.838709677419355,0.9516129032258064,0.6451612903225806,0.532258064516129,0.08064516129032258,0.3387096774193548,0.14516129032258066,0.5,2016-17,regular season
Will Barton,DEN,60,1705,3.433333333333333,8.45,1.85,1.5833333333333333,1.25,0.38333333333333336,0.21666666666666667,0.3,1.2833333333333334,2016-17,regular season
Raymond Felton,LAC,80,1700,2.3875,5.675,1.4875,0.9,0.95,0.1875,0.35,0.175,0.725,2016-17,regular season
Nikola Mirotic,CHI,70,1679,1.0714285714285714,2.4714285714285715,0.7428571428571429,0.32857142857142857,0.4857142857142857,0.15714285714285714,0.1,0.11428571428571427,0.21428571428571427,2016-17,regular season
Gerald Henderson,PHI,72,1667,1.5555555555555556,3.9166666666666665,0.75,0.8055555555555556,0.5138888888888888,0.05555555555555555,0.18055555555555555,0.19444444444444445,0.6111111111111112,2016-17,regular season
Evan Turner,POR,65,1659,3.1538461538461537,7.338461538461537,2.123076923076923,1.0307692307692309,1.3230769230769228,0.2769230769230769,0.5230769230769231,0.2,0.8307692307692308,2016-17,regular season
Deron Williams,CLE,64,1657,5.625,13.578125,3.296875,2.328125,1.640625,0.421875,1.234375,0.5625,1.765625,2016-17,regular season
Dante Cunningham,NOP,66,1649,0.5606060606060606,1.3636363636363635,0.3181818181818182,0.24242424242424246,0.16666666666666666,0.09090909090909093,0.060606060606060615,0.045454545454545456,0.19696969696969696,2016-17,regular season
Isaiah Whitehead,BKN,73,1644,2.6301369863013697,6.301369863013699,1.5890410958904109,1.0410958904109588,1.2328767123287672,0.2328767123287671,0.1232876712328767,0.273972602739726,0.7671232876712328,2016-17,regular season
Dorian Finney-Smith,DAL,81,1642,0.8271604938271605,2.1481481481481484,0.3333333333333333,0.4938271604938271,0.16049382716049382,0.04938271604938271,0.12345679012345677,0.2469135802469136,0.2469135802469136,2016-17,regular season
Justin Holiday,NYK,82,1639,1.2439024390243902,2.7926829268292686,0.9390243902439024,0.3048780487804878,0.5975609756097561,0.1097560975609756,0.23170731707317074,0.12195121951219512,0.18292682926829268,2016-17,regular season
Domantas Sabonis,OKC,81,1631,1.0123456790123455,2.5061728395061733,0.5308641975308642,0.4814814814814815,0.308641975308642,0.12345679012345677,0.09876543209876544,0.2222222222222222,0.25925925925925924,2016-17,regular season
Pau Gasol,SAS,64,1627,2.34375,5.265625,1.765625,0.578125,1.171875,0.234375,0.359375,0.1875,0.390625,2016-17,regular season
Josh Richardson,MIA,53,1614,2.641509433962264,6.377358490566037,1.5471698113207548,1.0943396226415094,0.8301886792452831,0.33962264150943394,0.37735849056603776,0.3018867924528302,0.7924528301886793,2016-17,regular season
Richard Jefferson,CLE,79,1614,0.9873417721518988,2.3797468354430378,0.5822784810126582,0.4050632911392405,0.37974683544303794,0.06329113924050632,0.13924050632911392,0.10126582278481013,0.3037974683544304,2016-17,regular season
Amir Johnson,BOS,80,1608,1.75,4.2625,0.9875,0.7625,0.5625,0.125,0.3,0.2625,0.5,2016-17,regular season
Kelly Oubre Jr.,WAS,79,1605,0.5949367088607594,1.4050632911392404,0.37974683544303794,0.21518987341772156,0.13924050632911392,0.08860759493670886,0.1518987341772152,0.02531645569620253,0.18987341772151897,2016-17,regular season
Patrick Patterson,TOR,65,1598,1.1692307692307693,2.907692307692308,0.6,0.5692307692307692,0.4,0.07692307692307693,0.12307692307692307,0.15384615384615385,0.4153846153846154,2016-17,regular season
Thabo Sefolosha,ATL,62,1596,1.7258064516129032,4.080645161290323,1.0967741935483872,0.6290322580645161,0.6290322580645161,0.1129032258064516,0.3548387096774194,0.16129032258064516,0.4677419354838709,2016-17,regular season
Rodney Hood,UTA,59,1593,1.6271186440677967,3.8135593220338975,1.0677966101694916,0.559322033898305,0.7796610169491526,0.11864406779661014,0.1694915254237288,0.1694915254237288,0.3898305084745763,2016-17,regular season
Tony Parker,SAS,63,1587,4.523809523809524,10.142857142857142,3.4285714285714284,1.0952380952380951,1.0952380952380951,0.6031746031746031,1.7301587301587302,0.3809523809523809,0.7142857142857143,2016-17,regular season
Arron Afflalo,SAC,61,1580,1.278688524590164,3.0327868852459017,0.8032786885245902,0.4754098360655738,0.3278688524590164,0.19672131147540986,0.2786885245901639,0.11475409836065575,0.3606557377049181,2016-17,regular season
Alex Len,PHX,77,1560,0.5714285714285714,1.2857142857142858,0.42857142857142855,0.14285714285714285,0.2727272727272727,0.025974025974025976,0.12987012987012986,0.025974025974025976,0.11688311688311688,2016-17,regular season
Nick Young,LAL,60,1556,0.9666666666666668,2.2666666666666666,0.6333333333333333,0.3333333333333333,0.31666666666666665,0.21666666666666667,0.1,0.13333333333333333,0.2,2016-17,regular season
Clint Capela,HOU,65,1551,0.9692307692307692,2.6153846153846154,0.2923076923076923,0.676923076923077,0.2153846153846154,0.07692307692307693,0.0,0.15384615384615385,0.5230769230769231,2016-17,regular season
George Hill,UTA,49,1544,4.163265306122448,10.020408163265307,2.4693877551020407,1.6938775510204085,1.5714285714285714,0.3673469387755102,0.5306122448979592,0.7346938775510204,0.9591836734693876,2016-17,regular season
Kelly Olynyk,BOS,75,1538,1.9733333333333332,4.693333333333333,1.2266666666666666,0.7466666666666667,0.8533333333333334,0.17333333333333334,0.2,0.18666666666666668,0.56,2016-17,regular season
D.J. Augustin,ORL,78,1538,2.6794871794871797,6.1923076923076925,1.8461538461538465,0.8333333333333334,0.9487179487179488,0.3461538461538461,0.5512820512820513,0.1282051282051282,0.7051282051282052,2016-17,regular season
Jeff Green,ORL,69,1534,1.173913043478261,2.782608695652174,0.7391304347826086,0.43478260869565216,0.4057971014492754,0.17391304347826084,0.15942028985507245,0.07246376811594203,0.3623188405797101,2016-17,regular season
Enes Kanter,OKC,72,1533,0.9305555555555556,2.3472222222222223,0.4444444444444444,0.4861111111111111,0.3333333333333333,0.027777777777777776,0.08333333333333333,0.1111111111111111,0.375,2016-17,regular season
Jerami Grant,OKC,80,1531,0.575,1.3875,0.3375,0.2375,0.2125,0.05,0.075,0.0875,0.15,2016-17,regular season
Tim Frazier,NOP,65,1525,5.153846153846153,11.815384615384614,3.6461538461538465,1.5076923076923077,1.6615384615384616,1.0,0.9846153846153848,0.3384615384615385,1.1692307692307693,2016-17,regular season
Sergio Rodriguez,PHI,68,1517,5.0588235294117645,11.647058823529413,3.5294117647058822,1.5294117647058822,2.647058823529412,0.5147058823529411,0.36764705882352944,0.2794117647058824,1.25,2016-17,regular season
Shabazz Muhammad,MIN,78,1515,0.4487179487179487,1.0256410256410255,0.3205128205128205,0.1282051282051282,0.15384615384615385,0.08974358974358974,0.07692307692307693,0.02564102564102564,0.10256410256410256,2016-17,regular season
Doug McDermott,OKC,66,1508,0.8787878787878788,2.060606060606061,0.5757575757575758,0.30303030303030304,0.2878787878787879,0.10606060606060606,0.18181818181818185,0.045454545454545456,0.2575757575757576,2016-17,regular season
James Ennis III,MEM,64,1501,1.0,2.359375,0.640625,0.359375,0.40625,0.078125,0.15625,0.171875,0.1875,2016-17,regular season
Wayne Ellington,MIA,62,1500,1.1290322580645162,2.806451612903226,0.5806451612903226,0.5483870967741935,0.3064516129032258,0.16129032258064516,0.1129032258064516,0.1774193548387097,0.3709677419354839,2016-17,regular season
Langston Galloway,SAC,74,1494,1.2567567567567568,3.0405405405405403,0.7297297297297297,0.527027027027027,0.33783783783783783,0.14864864864864866,0.2432432432432433,0.10810810810810813,0.4189189189189189,2016-17,regular season
Luol Deng,LAL,56,1486,1.3214285714285714,3.196428571428572,0.7678571428571429,0.5535714285714286,0.5178571428571429,0.08928571428571429,0.16071428571428573,0.17857142857142858,0.375,2016-17,regular season
David Lee,SAS,79,1477,1.5696202531645569,3.746835443037975,0.9620253164556962,0.6075949367088608,0.5569620253164557,0.10126582278481013,0.3037974683544304,0.18987341772151897,0.4177215189873418,2016-17,regular season
Anthony Tolliver,SAC,65,1477,1.1846153846153846,2.6769230769230767,0.8769230769230769,0.3076923076923077,0.5076923076923077,0.2153846153846154,0.15384615384615385,0.07692307692307693,0.2307692307692308,2016-17,regular season
Andrew Harrison,MEM,72,1474,2.75,6.6805555555555545,1.5694444444444444,1.1805555555555556,0.7361111111111112,0.3194444444444444,0.5138888888888888,0.2916666666666667,0.8888888888888888,2016-17,regular season
Larry Nance Jr.,LAL,63,1442,1.5238095238095235,3.4761904761904763,1.0952380952380951,0.42857142857142855,0.6666666666666666,0.25396825396825395,0.1746031746031746,0.15873015873015872,0.2698412698412698,2016-17,regular season
Glenn Robinson III,IND,69,1427,0.6811594202898551,1.6376811594202898,0.4057971014492754,0.2753623188405797,0.17391304347826084,0.05797101449275361,0.17391304347826084,0.05797101449275361,0.21739130434782608,2016-17,regular season
Dirk Nowitzki,DAL,54,1424,1.5185185185185186,3.7407407407407414,0.8148148148148148,0.7037037037037037,0.5,0.14814814814814814,0.16666666666666666,0.2037037037037037,0.5,2016-17,regular season
Reggie Jackson,DET,52,1424,5.1923076923076925,12.134615384615385,3.4423076923076925,1.75,1.6923076923076923,0.8269230769230769,0.9230769230769232,0.4230769230769231,1.3269230769230769,2016-17,regular season
Willie Cauley-Stein,SAC,75,1421,1.0666666666666669,2.4266666666666667,0.7733333333333333,0.2933333333333333,0.44,0.16,0.17333333333333334,0.10666666666666667,0.18666666666666668,2016-17,regular season
Kosta Koufos,SAC,71,1419,0.6619718309859155,1.5633802816901408,0.4225352112676056,0.23943661971830985,0.16901408450704225,0.09859154929577464,0.15492957746478872,0.07042253521126761,0.16901408450704225,2016-17,regular season
Sam Dekker,HOU,77,1419,0.987012987012987,2.5064935064935066,0.4545454545454545,0.5324675324675324,0.2987012987012987,0.07792207792207792,0.07792207792207792,0.06493506493506493,0.4675324675324675,2016-17,regular season
Emmanuel Mudiay,DEN,55,1406,3.945454545454545,8.872727272727273,2.963636363636364,0.9818181818181818,1.7636363636363637,0.5636363636363636,0.6363636363636364,0.21818181818181814,0.7636363636363637,2016-17,regular season
Channing Frye,CLE,74,1398,0.6081081081081081,1.5135135135135136,0.3108108108108108,0.2972972972972973,0.2432432432432433,0.027027027027027032,0.040540540540540536,0.13513513513513514,0.16216216216216214,2016-17,regular season
Jonathon Simmons,SAS,78,1392,1.6153846153846154,4.038461538461538,0.8076923076923077,0.8076923076923077,0.4230769230769231,0.14102564102564102,0.2435897435897436,0.2435897435897436,0.5641025641025641,2016-17,regular season
Jusuf Nurkic,POR,65,1391,1.892307692307692,4.276923076923077,1.4,0.4923076923076923,1.0615384615384615,0.13846153846153847,0.2,0.12307692307692307,0.3692307692307693,2016-17,regular season
Dion Waiters,MIA,46,1384,4.3478260869565215,10.847826086956523,2.1956521739130435,2.152173913043478,1.3695652173913044,0.3695652173913043,0.4565217391304348,0.7391304347826086,1.4130434782608696,2016-17,regular season
Stanley Johnson,DET,77,1371,1.3636363636363635,3.064935064935065,1.025974025974026,0.3376623376623377,0.5454545454545454,0.2987012987012987,0.18181818181818185,0.06493506493506493,0.2727272727272727,2016-17,regular season
Norman Powell,TOR,76,1368,1.0789473684210529,2.631578947368421,0.6052631578947368,0.4736842105263158,0.35526315789473684,0.10526315789473684,0.14473684210526316,0.14473684210526316,0.32894736842105265,2016-17,regular season
Jason Terry,MIL,74,1365,1.3243243243243243,3.121621621621621,0.8513513513513513,0.472972972972973,0.7162162162162162,0.040540540540540536,0.0945945945945946,0.14864864864864866,0.32432432432432434,2016-17,regular season
Jared Dudley,PHX,64,1362,1.890625,4.203125,1.46875,0.421875,0.8125,0.453125,0.203125,0.09375,0.328125,2016-17,regular season
Shaun Livingston,GSW,76,1345,1.8289473684210529,4.197368421052632,1.2894736842105263,0.5394736842105263,0.618421052631579,0.2631578947368421,0.4078947368421053,0.1973684210526316,0.34210526315789475,2016-17,regular season
Jaylen Brown,BOS,78,1341,0.8205128205128205,2.0,0.4615384615384616,0.35897435897435903,0.28205128205128205,0.10256410256410256,0.07692307692307693,0.1282051282051282,0.2307692307692308,2016-17,regular season
Spencer Dinwiddie,BKN,59,1334,3.135593220338983,7.7457627118644075,1.6610169491525424,1.4745762711864407,1.1694915254237288,0.288135593220339,0.2033898305084746,0.4915254237288136,0.9830508474576272,2016-17,regular season
Dwight Powell,DAL,77,1333,0.6363636363636364,1.6233766233766234,0.2857142857142857,0.35064935064935066,0.15584415584415584,0.05194805194805195,0.07792207792207792,0.09090909090909093,0.2597402597402597,2016-17,regular season
Kris Dunn,MIN,78,1333,2.41025641025641,5.641025641025642,1.5897435897435896,0.8205128205128205,0.9230769230769232,0.3717948717948718,0.2948717948717949,0.2435897435897436,0.5769230769230769,2016-17,regular season
Dewayne Dedmon,SAS,76,1330,0.5789473684210527,1.3026315789473684,0.4342105263157895,0.14473684210526316,0.2236842105263158,0.03947368421052632,0.17105263157894735,0.03947368421052632,0.10526315789473684,2016-17,regular season
Willy Hernangomez,NYK,72,1324,1.3333333333333333,3.180555555555556,0.8194444444444444,0.5138888888888888,0.375,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.3472222222222222,2016-17,regular season
Tyson Chandler,PHX,47,1298,0.6382978723404256,1.5106382978723405,0.40425531914893614,0.23404255319148934,0.2127659574468085,0.06382978723404255,0.1276595744680851,0.06382978723404255,0.1702127659574468,2016-17,regular season
Kenneth Faried,DEN,61,1296,0.9016393442622952,2.098360655737705,0.6065573770491803,0.29508196721311475,0.4262295081967213,0.06557377049180327,0.11475409836065575,0.08196721311475409,0.21311475409836064,2016-17,regular season
Manu Ginobili,SAS,69,1291,2.652173913043478,6.217391304347826,1.7391304347826086,0.9130434782608696,0.9855072463768116,0.3043478260869565,0.4492753623188406,0.3478260869565217,0.5652173913043478,2016-17,regular season
Marreese Speights,LAC,82,1286,0.7926829268292683,1.9146341463414636,0.4634146341463415,0.32926829268292684,0.32926829268292684,0.024390243902439025,0.1097560975609756,0.0975609756097561,0.23170731707317074,2016-17,regular season
Randy Foye,BKN,69,1284,1.9565217391304348,4.811594202898551,1.0579710144927537,0.8985507246376812,0.5942028985507246,0.3623188405797101,0.10144927536231883,0.3043478260869565,0.5942028985507246,2016-17,regular season
Boris Diaw,UTA,73,1283,2.3287671232876708,5.506849315068493,1.4794520547945205,0.8493150684931506,1.178082191780822,0.1780821917808219,0.1232876712328767,0.2054794520547945,0.6438356164383562,2016-17,regular season
Corey Brewer,LAL,82,1281,1.1829268292682926,2.7926829268292686,0.7560975609756098,0.4268292682926829,0.5121951219512195,0.12195121951219512,0.12195121951219512,0.1097560975609756,0.3170731707317073,2016-17,regular season
Terrence Jones,MIL,54,1271,1.0925925925925926,2.6111111111111107,0.6666666666666666,0.4259259259259259,0.4814814814814815,0.07407407407407407,0.1111111111111111,0.0925925925925926,0.3333333333333333,2016-17,regular season
Zaza Pachulia,GSW,70,1268,1.8857142857142857,4.371428571428571,1.2857142857142858,0.6,0.8428571428571429,0.12857142857142856,0.3142857142857143,0.08571428571428573,0.5142857142857142,2016-17,regular season
Noah Vonleh,POR,74,1265,0.4189189189189189,1.0810810810810811,0.17567567567567569,0.2432432432432433,0.10810810810810813,0.013513513513513514,0.054054054054054064,0.040540540540540536,0.20270270270270271,2016-17,regular season
Terry Rozier,BOS,74,1263,1.7702702702702702,4.216216216216216,1.0945945945945943,0.6756756756756757,0.5945945945945946,0.2297297297297297,0.2702702702702703,0.16216216216216214,0.5135135135135135,2016-17,regular season
Malcolm Delaney,ATL,73,1248,2.643835616438356,6.301369863013699,1.6301369863013702,1.0136986301369864,1.082191780821918,0.2054794520547945,0.3424657534246575,0.1917808219178082,0.821917808219178,2016-17,regular season
Caris LeVert,BKN,57,1237,1.9298245614035088,4.771929824561403,1.0175438596491229,0.912280701754386,0.8245614035087719,0.14035087719298245,0.05263157894736842,0.2456140350877193,0.6666666666666666,2016-17,regular season
Mike Muscala,ATL,70,1237,1.3571428571428572,3.2857142857142856,0.7857142857142857,0.5714285714285714,0.4714285714285714,0.12857142857142856,0.18571428571428567,0.14285714285714285,0.42857142857142855,2016-17,regular season
Jonas Jerebko,BOS,78,1232,0.9102564102564102,2.2564102564102564,0.4743589743589744,0.4358974358974359,0.2692307692307692,0.08974358974358974,0.1153846153846154,0.0641025641025641,0.3717948717948718,2016-17,regular season
Kyle O'Quinn,NYK,79,1229,1.4810126582278482,3.2784810126582284,1.1645569620253164,0.3164556962025317,0.7848101265822784,0.16455696202531644,0.21518987341772156,0.05063291139240506,0.26582278481012656,2016-17,regular season
Dante Exum,UTA,66,1228,1.681818181818182,3.878787878787879,1.1666666666666667,0.5151515151515151,0.8333333333333334,0.18181818181818185,0.15151515151515152,0.16666666666666666,0.3484848484848485,2016-17,regular season
Justin Anderson,PHI,75,1227,0.88,2.08,0.56,0.32,0.4,0.09333333333333334,0.06666666666666668,0.09333333333333334,0.22666666666666666,2016-17,regular season
Meyers Leonard,POR,74,1222,0.9594594594594594,2.4054054054054053,0.472972972972973,0.4864864864864865,0.2432432432432433,0.040540540540540536,0.1891891891891892,0.0945945945945946,0.3918918918918919,2016-17,regular season
Shelvin Mack,UTA,55,1205,2.8,6.8181818181818175,1.5818181818181818,1.2181818181818185,0.9454545454545454,0.3272727272727273,0.3090909090909091,0.4,0.8181818181818182,2016-17,regular season
Nene ,HOU,67,1198,0.9701492537313432,2.4776119402985075,0.4328358208955224,0.5373134328358209,0.4029850746268657,0.02985074626865672,0.0,0.20895522388059698,0.3283582089552239,2016-17,regular season
Yogi Ferrell,DAL,46,1197,3.739130434782609,9.108695652173912,2.108695652173913,1.6304347826086956,0.8913043478260869,0.4565217391304348,0.7608695652173914,0.4130434782608696,1.2173913043478262,2016-17,regular season
Richaun Holmes,PHI,57,1193,1.0175438596491229,2.5614035087719302,0.4912280701754386,0.5263157894736842,0.42105263157894735,0.03508771929824561,0.03508771929824561,0.10526315789473684,0.42105263157894735,2016-17,regular season
Timothe Luwawu-Cabarrot,PHI,69,1190,1.0869565217391304,2.4347826086956523,0.8260869565217391,0.2608695652173913,0.5362318840579711,0.17391304347826084,0.11594202898550725,0.07246376811594203,0.18840579710144928,2016-17,regular season
Nemanja Bjelica,MIN,65,1189,1.2153846153846153,2.8,0.8461538461538461,0.3692307692307693,0.5538461538461539,0.18461538461538465,0.1076923076923077,0.15384615384615385,0.2153846153846154,2016-17,regular season
JR Smith,CLE,41,1187,1.5121951219512195,3.609756097560976,0.9268292682926829,0.5853658536585366,0.6341463414634146,0.2195121951219512,0.07317073170731707,0.12195121951219512,0.4634146341463415,2016-17,regular season
Derrick Favors,UTA,50,1186,1.12,2.64,0.72,0.4,0.52,0.1,0.1,0.1,0.3,2016-17,regular season
Troy Daniels,MEM,67,1183,0.6865671641791045,1.582089552238806,0.4776119402985074,0.20895522388059698,0.2537313432835821,0.08955223880597014,0.13432835820895522,0.04477611940298507,0.16417910447761194,2016-17,regular season
Justin Hamilton,BKN,64,1176,0.859375,2.09375,0.484375,0.375,0.34375,0.09375,0.046875,0.0625,0.3125,2016-17,regular season
Ben McLemore,SAC,61,1176,0.8360655737704918,1.9344262295081969,0.5737704918032787,0.26229508196721313,0.3442622950819672,0.14754098360655735,0.08196721311475409,0.06557377049180327,0.19672131147540986,2016-17,regular season
Aron Baynes,DET,75,1162,0.4266666666666667,0.9866666666666668,0.2933333333333333,0.13333333333333333,0.10666666666666667,0.08,0.10666666666666667,0.04,0.09333333333333334,2016-17,regular season
Trey Lyles,UTA,71,1158,0.9718309859154929,2.4647887323943656,0.4507042253521127,0.5211267605633803,0.3380281690140845,0.04225352112676056,0.07042253521126761,0.1267605633802817,0.39436619718309857,2016-17,regular season
Jeremy Lamb,CHA,62,1143,1.2096774193548387,2.8225806451612905,0.8064516129032258,0.4032258064516129,0.4354838709677419,0.14516129032258066,0.2258064516129032,0.0967741935483871,0.3064516129032258,2016-17,regular season
Brandon Knight,PHX,54,1140,2.4074074074074074,5.814814814814816,1.4074074074074074,1.0,0.8148148148148148,0.2222222222222222,0.3703703703703704,0.25925925925925924,0.7407407407407407,2016-17,regular season
Joe Harris,BKN,52,1138,1.0384615384615383,2.4423076923076925,0.6730769230769231,0.36538461538461536,0.38461538461538464,0.21153846153846154,0.07692307692307693,0.19230769230769232,0.17307692307692307,2016-17,regular season
Ian Clark,GSW,77,1136,1.1688311688311688,2.6883116883116878,0.8181818181818182,0.35064935064935066,0.4675324675324675,0.09090909090909093,0.2597402597402597,0.11688311688311688,0.23376623376623376,2016-17,regular season
Jahlil Okafor,PHI,50,1134,1.16,2.82,0.66,0.5,0.46,0.06,0.14,0.1,0.4,2016-17,regular season
Mirza Teletovic,MIL,70,1133,0.6857142857142857,1.6285714285714286,0.42857142857142855,0.2571428571428571,0.2571428571428571,0.11428571428571427,0.057142857142857134,0.08571428571428573,0.17142857142857146,2016-17,regular season
Tyler Ulis,PHX,61,1123,3.704918032786885,8.278688524590164,2.836065573770492,0.8688524590163934,1.836065573770492,0.5573770491803278,0.4426229508196721,0.3114754098360656,0.5573770491803278,2016-17,regular season
John Henson,MIL,58,1123,0.9827586206896552,2.2931034482758617,0.6551724137931034,0.3275862068965517,0.3793103448275862,0.06896551724137931,0.20689655172413796,0.10344827586206896,0.2241379310344828,2016-17,regular season
Timofey Mozgov,LAL,54,1104,0.7962962962962963,1.9444444444444444,0.4444444444444444,0.35185185185185186,0.2037037037037037,0.05555555555555555,0.1851851851851852,0.0925925925925926,0.25925925925925924,2016-17,regular season
Tarik Black,LAL,67,1091,0.582089552238806,1.4477611940298507,0.29850746268656714,0.2835820895522388,0.14925373134328354,0.07462686567164177,0.07462686567164177,0.08955223880597014,0.19402985074626866,2016-17,regular season
Lucas Nogueira,TOR,57,1088,0.7368421052631579,1.9122807017543861,0.2982456140350877,0.43859649122807015,0.21052631578947367,0.03508771929824561,0.05263157894736842,0.17543859649122806,0.2631578947368421,2016-17,regular season
Devin Harris,DAL,65,1087,2.0923076923076924,4.815384615384615,1.4615384615384617,0.6307692307692307,0.8615384615384616,0.16923076923076924,0.4307692307692308,0.15384615384615385,0.476923076923077,2016-17,regular season
Patrick McCaw,GSW,71,1074,1.0845070422535212,2.591549295774648,0.6619718309859155,0.4225352112676056,0.4788732394366197,0.1267605633802817,0.056338028169014086,0.1267605633802817,0.29577464788732394,2016-17,regular season
Jason Smith,WAS,74,1068,0.5,1.162162162162162,0.33783783783783783,0.16216216216216214,0.17567567567567569,0.08108108108108109,0.08108108108108109,0.013513513513513514,0.14864864864864866,2016-17,regular season
Luke Babbitt,MIA,68,1065,0.5294117647058824,1.2941176470588236,0.29411764705882354,0.2352941176470588,0.14705882352941174,0.029411764705882356,0.1176470588235294,0.029411764705882356,0.2058823529411765,2016-17,regular season
Montrezl Harrell,HOU,58,1064,1.1034482758620692,2.896551724137931,0.4137931034482759,0.6896551724137931,0.3448275862068966,0.03448275862068965,0.03448275862068965,0.2241379310344828,0.4655172413793103,2016-17,regular season
Alex Abrines,OKC,68,1055,0.5882352941176471,1.3823529411764706,0.38235294117647056,0.2058823529411765,0.2352941176470588,0.07352941176470587,0.07352941176470587,0.05882352941176471,0.14705882352941174,2016-17,regular season
