Name,TeamAbbreviation,GamesPlayed,Minutes,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtsMade,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked,Usage,season,season_type
Kemba Walker,CHA,80,2736,5579,22.125,4.4625,9.525,0.46850393700787396,2.8875,7.5125,0.3843594009983361,0.38954468802698144,4.5375,1.35,7.575,4.1625,4.5,0.15126050420168066,0.1534090909090909,0.4805194805194805,0.4409391049156273,0.5095206577974871,0.5161408657373441,0.5702319587628866,0.125,1.0125,0.1062992125984252,0.1,0.013311148086522465,27.24088520936157,2017-18,regular season
Ben Simmons,PHI,81,2732,5665,15.790123456790125,6.716049382716049,12.185185185185185,0.5511651469098278,0.0,0.13580246913580246,0.0,0.0,2.3580246913580245,4.617283950617284,8.814814814814815,0.0,0.0,0.34375,0.3695652173913043,0.0,0.011022044088176352,0.5093105156723964,0.5450901803607214,0.5532006920415224,0.9382716049382716,0.6049382716049383,0.04964539007092199,0.0,0.0,22.35404308460818,2017-18,regular season
Anthony Davis,NOP,75,2727,5723,28.13333333333333,9.666666666666666,17.333333333333332,0.5576923076923077,0.7333333333333333,2.16,0.3395061728395062,0.34394904458598724,6.6,13.546666666666667,5.786666666666667,2.0,0.2,0.7006896551724138,0.7851622874806801,0.9090909090909092,0.11080711354309164,0.5136548387096774,0.5523255813953488,0.6063218390804598,2.08,0.6,0.03461538461538462,0.0,0.0,29.73229843180738,2017-18,regular season
Taj Gibson,MIN,82,2727,5423,12.182926829268293,5.097560975609756,8.560975609756097,0.5954415954415955,0.08536585365853659,0.4268292682926829,0.2,0.2058823529411765,1.7317073170731707,7.2439024390243905,2.9512195121951224,0.25609756097560976,0.0,0.7105263157894737,0.8181818181818182,1.0,0.047489823609226586,0.5159750000000001,0.5814111261872456,0.6113831089351285,1.3414634146341464,0.6951219512195121,0.0811965811965812,0.012195121951219513,0.028571428571428567,14.72931230694196,2017-18,regular season
DeMar DeRozan,TOR,80,2712,5535,23.0,6.95,14.075,0.4937833037300178,1.1125,3.5875,0.31010452961672474,0.31448763250883394,5.7625,3.65,10.25,2.25,1.0875,0.26258992805755393,0.2659380692167577,0.6741573033707865,0.20311394196744514,0.4683427758007118,0.4879688605803256,0.5466428995840761,0.175,0.95,0.0674955595026643,0.025,0.006968641114982578,29.136633028992467,2017-18,regular season
Josh Richardson,MIA,81,2689,5307,12.901234567901234,3.3580246913580245,6.777777777777778,0.4954462659380692,1.567901234567901,4.148148148148148,0.3779761904761905,0.3813813813813814,1.4814814814814814,2.6666666666666665,4.049382716049383,4.481481481481481,0.2222222222222222,0.3970588235294117,0.4075471698113208,0.9527559055118109,0.37966101694915255,0.5013017006802721,0.5225988700564972,0.5523255813953488,0.1728395061728395,0.4320987654320987,0.06375227686703097,0.037037037037037035,0.008928571428571428,18.171140939597315,2017-18,regular season
Will Barton,DEN,81,2683,5398,15.654320987654321,3.814814814814815,7.481481481481483,0.5099009900990099,1.9259259259259256,5.209876543209877,0.3696682464454976,0.37142857142857133,2.2469135802469142,2.9876543209876543,4.641975308641976,4.222222222222221,1.5555555555555556,0.39158576051779936,0.4172413793103448,0.7307692307692307,0.41050583657587547,0.5157858048780487,0.5282101167315175,0.5610619469026549,0.4691358024691358,0.8148148148148148,0.10891089108910892,0.04938271604938271,0.009478672985781993,20.656057161416047,2017-18,regular season
Damian Lillard,POR,73,2670,5416,26.876712328767123,5.397260273972603,10.767123287671232,0.5012722646310432,3.1095890410958904,8.616438356164384,0.36089030206677264,0.36089030206677264,6.753424657534247,1.9452054794520548,8.84931506849315,4.068493150684931,5.2602739726027385,0.1802030456852792,0.18489583333333331,0.4361233480176212,0.44452296819787984,0.5129632155477032,0.5190812720848057,0.5870736086175943,0.273972602739726,1.1232876712328768,0.10432569974554708,0.0958904109589041,0.011128775834658187,29.92831541218638,2017-18,regular season
Tobias Harris,LAC,80,2668,5383,18.575,4.7375,9.7,0.4884020618556701,2.2875,5.5625,0.41123595505617977,0.4130925507900677,2.2375,4.35,5.125,5.9625,0.9,0.4591029023746702,0.4690026954177898,0.8688524590163934,0.3644553644553645,0.4982529942575882,0.5352170352170352,0.5628787878787879,0.2,0.8125,0.08376288659793814,0.025,0.0044943820224719105,23.141172617097936,2017-18,regular season
Donovan Mitchell,UTA,79,2638,5268,20.455696202531644,5.1645569620253164,10.278481012658226,0.5024630541871922,2.367088607594937,6.962025316455697,0.34,0.34186471663619744,3.0253164556962027,2.556962025316456,7.772151898734178,4.670886075949367,2.4303797468354436,0.24754901960784315,0.25505050505050497,0.6577540106951871,0.40381791483113066,0.5017088864306785,0.5055066079295154,0.5393858477970628,0.3037974683544304,0.9873417721518988,0.0960591133004926,0.0379746835443038,0.005454545454545455,28.88662593346911,2017-18,regular season
Harrison Barnes,DAL,77,2635,5225,18.857142857142858,5.428571428571429,11.363636363636365,0.4777142857142857,1.5454545454545454,4.324675324675325,0.3573573573573573,0.3606060606060606,3.363636363636364,3.9740259740259742,6.883116883116883,3.8571428571428568,0.7792207792207793,0.3660287081339713,0.3825,0.8319327731092437,0.27566225165562913,0.4800340248962656,0.4937913907284768,0.5318681318681319,0.4675324675324675,0.6493506493506493,0.057142857142857134,0.012987012987012988,0.003003003003003003,25.374173337974238,2017-18,regular season
Andre Drummond,DET,78,2625,5258,15.012820512820511,5.974358974358975,11.153846153846152,0.535632183908046,0.0,0.14102564102564102,0.0,0.0,3.0641025641025643,6.512820512820514,5.435897435897436,0.0,0.0,0.5450643776824035,0.79375,0.0,0.012485811577752555,0.5529609018264839,0.5289443813847899,0.5513182674199624,3.743589743589744,0.7692307692307693,0.06896551724137931,0.0,0.0,21.058784235136944,2017-18,regular season
Thaddeus Young,IND,81,2607,5154,11.790123456790125,4.481481481481481,8.432098765432098,0.5314787701317716,0.7160493827160493,2.2345679012345685,0.32044198895027626,0.3240223463687151,0.6790123456790124,5.061728395061729,3.9012345679012346,2.0370370370370368,0.1111111111111111,0.5647382920110193,0.6591639871382636,0.9482758620689656,0.20949074074074076,0.5235754060324826,0.5208333333333334,0.5276243093922652,1.2839506172839503,0.7777777777777778,0.09224011713030747,0.0,0.0,17.490890161374285,2017-18,regular season
Lou Williams,LAC,79,2589,5404,22.556962025316448,5.012658227848102,10.367088607594935,0.4835164835164835,2.354430379746836,6.556962025316457,0.3590733590733591,0.35992217898832685,5.4683544303797476,2.4303797468354436,7.594936708860758,4.594936708860758,2.4683544303797467,0.24242424242424246,0.24870466321243526,0.6505376344086021,0.387434554973822,0.4980768942235559,0.5048616305160808,0.5653553299492385,0.2531645569620253,0.9493670886075948,0.09157509157509157,0.08860759493670886,0.013513513513513514,29.114131324709355,2017-18,regular season
E'Twaun Moore,NOP,82,2586,5413,12.46341463414634,3.597560975609756,6.475609756097561,0.5555555555555556,1.5609756097560976,3.670731707317073,0.425249169435216,0.425249169435216,0.5853658536585366,4.609756097560974,2.5853658536585367,4.609756097560974,0.07317073170731707,0.6406779661016949,0.675,0.984375,0.36177884615384615,0.5150013221153846,0.5853365384615384,0.5928074245939675,0.36585365853658536,0.4146341463414634,0.064030131826742,0.012195121951219513,0.003322259136212625,16.134989926124913,2017-18,regular season
Joe Ingles,UTA,82,2579,5130,11.46341463414634,1.5975609756097562,3.097560975609756,0.5157480314960631,2.4878048780487805,5.6585365853658525,0.4396551724137931,0.4406047516198704,0.8048780487804879,1.146341463414634,2.048780487804878,6.329268292682928,1.1341463414634143,0.3587786259541985,0.3643410852713178,0.8480392156862745,0.6462395543175488,0.5313990223463687,0.6086350974930362,0.6225165562913907,0.04878048780487805,0.2804878048780488,0.0905511811023622,0.0,0.0,15.942028985507244,2017-18,regular season
Jamal Murray,DEN,81,2565,5118,16.691358024691358,3.8765432098765427,7.728395061728394,0.5015974440894568,2.0370370370370368,5.382716049382715,0.37844036697247707,0.38283062645011606,2.8271604938271606,3.08641975308642,4.666666666666667,4.703703703703703,1.4074074074074074,0.3980891719745223,0.4180602006688963,0.7696969696969697,0.4105461393596987,0.4918487191650854,0.5287193973634652,0.5738539898132428,0.3703703703703704,0.654320987654321,0.08466453674121406,0.02469135802469136,0.004587155963302753,22.96923608710681,2017-18,regular season
Victor Oladipo,IND,75,2552,5126,23.13333333333333,6.386666666666668,12.093333333333335,0.5281146637265711,2.1466666666666665,5.786666666666667,0.3709677419354839,0.3735498839907193,3.92,3.5733333333333333,9.2,3.56,2.88,0.2797494780793319,0.2857142857142857,0.5527950310559007,0.32363907531692765,0.5109201793721974,0.5372856077554065,0.5741230972865652,0.26666666666666666,1.12,0.0926130099228225,0.08,0.013824884792626729,30.103200979534716,2017-18,regular season
James Harden,HOU,72,2551,5133,30.430555555555557,5.361111111111111,10.097222222222221,0.530949105914718,3.6805555555555554,10.027777777777779,0.3670360110803324,0.3680555555555556,8.666666666666666,0.9444444444444444,9.777777777777779,2.875,8.166666666666666,0.08808290155440414,0.08923884514435695,0.26037735849056604,0.4982746721877157,0.5161212110726644,0.5407177363699103,0.6189265536723164,0.1388888888888889,1.1805555555555556,0.11691884456671252,0.18055555555555555,0.018005540166204988,35.980409305579855,2017-18,regular season
Robert Covington,PHI,80,2531,5219,12.6125,1.775,3.575,0.4965034965034965,2.5375,6.875,0.3690909090909091,0.3717948717948718,1.45,2.875,0.675,7.3875,0.225,0.8098591549295775,0.8646616541353384,0.9704433497536946,0.6578947368421053,0.5374129206730769,0.5340909090909091,0.5636871508379888,0.225,0.425,0.11888111888111888,0.1,0.014545454545454544,17.244880690472158,2017-18,regular season
Kyle Lowry,TOR,78,2510,5118,16.243589743589745,2.1153846153846154,4.461538461538462,0.4741379310344828,3.051282051282051,7.641025641025642,0.39932885906040266,0.4,2.858974358974359,1.1282051282051282,3.102564102564102,5.884615384615384,3.2692307692307687,0.26666666666666666,0.2732919254658385,0.6428571428571429,0.6313559322033898,0.5227125398512221,0.5529661016949152,0.6010436432637571,0.10256410256410256,0.4615384615384616,0.10344827586206896,0.07692307692307693,0.010067114093959731,21.464602539572102,2017-18,regular season
LaMarcus Aldridge,SAS,75,2509,4862,23.13333333333333,8.8,16.733333333333334,0.5258964143426295,0.36,1.2266666666666666,0.29347826086956524,0.29347826086956524,4.453333333333333,8.8,8.8,1.04,0.04,0.5,0.5739130434782609,0.9629629629629628,0.06829992576095026,0.4723955423476968,0.5200445434298441,0.5681074001309757,2.2666666666666666,0.5733333333333334,0.034262948207171316,0.013333333333333334,0.010869565217391304,29.354313619099287,2017-18,regular season
Klay Thompson,GSW,73,2504,5167,20.013698630136982,4.7397260273972615,9.0,0.5266362252663622,3.136986301369863,7.123287671232878,0.4403846153846154,0.4420849420849421,1.1232876712328768,7.041095890410959,2.4383561643835616,8.958904109589039,0.4520547945205479,0.7427745664739884,0.7581120943952803,0.9519650655021834,0.4418011894647408,0.4947828510638298,0.5858113848768054,0.5973017170891249,0.1917808219178082,0.3835616438356164,0.0426179604261796,0.0136986301369863,0.0019230769230769234,23.79523389232127,2017-18,regular season
Carmelo Anthony,OKC,78,2501,5068,16.166666666666668,3.8846153846153846,8.8974358974359,0.4365994236311239,2.1666666666666665,6.0769230769230775,0.35654008438818563,0.35654008438818563,1.8974358974358971,2.9230769230769234,4.846153846153847,5.6923076923076925,0.8076923076923077,0.3762376237623761,0.4014084507042254,0.8757396449704142,0.4058219178082192,0.4917772298456261,0.4764554794520548,0.5003968253968254,0.4871794871794872,0.6410256410256411,0.07204610951008646,0.05128205128205128,0.008438818565400843,22.679892400806988,2017-18,regular season
Steven Adams,OKC,76,2487,5032,13.894736842105265,5.894736842105262,9.342105263157897,0.6309859154929578,0.0,0.02631578947368421,0.0,0.0,2.1052631578947367,8.157894736842103,3.631578947368421,0.0,0.0,0.6919642857142857,0.8831908831908832,0.0,0.002808988764044944,0.5913225352112677,0.6292134831460674,0.6278240190249703,2.5526315789473686,0.6052631578947368,0.0647887323943662,0.0,0.0,16.273981824301586,2017-18,regular season
Bojan Bogdanovic,IND,80,2465,4917,14.2625,3.1125,5.825,0.5343347639484979,1.9375,4.825,0.4015544041450777,0.4015544041450777,2.225,3.3,2.925,5.475,0.3375,0.5301204819277109,0.5477178423236515,0.9419354838709676,0.4530516431924882,0.5360789319248827,0.5651408450704225,0.599894847528917,0.2,0.7125,0.1223175965665236,0.05,0.010362694300518135,19.006755523096587,2017-18,regular season
Taurean Prince,ATL,82,2464,5028,14.121951219512196,2.914634146341464,6.317073170731707,0.4613899613899614,2.1463414634146343,5.573170731707316,0.3851203501094092,0.3851203501094092,1.8536585365853657,2.2195121951219514,3.609756097560976,5.780487804878049,0.6585365853658537,0.3807531380753138,0.4008810572687225,0.8977272727272727,0.4687179487179487,0.5223108717948718,0.5158974358974359,0.5482954545454546,0.2926829268292683,0.7439024390243902,0.11776061776061775,0.024390243902439025,0.00437636761487965,22.11144739184618,2017-18,regular season
Dwight Howard,CHA,81,2464,5030,16.62962962962963,6.234567901234567,11.160493827160494,0.5586283185840708,0.012345679012345678,0.08641975308641975,0.14285714285714285,0.2,4.1234567901234565,7.08641975308642,5.382716049382715,0.037037037037037035,0.0,0.5683168316831683,0.6866028708133971,1.0,0.0076838638858397375,0.5200772827282728,0.5559824368825467,0.5746587030716723,2.1481481481481484,0.9753086419753086,0.08738938053097345,0.0,0.0,24.290998766954374,2017-18,regular season
Kentavious Caldwell-Pope,LAL,74,2458,5098,13.405405405405405,2.4459459459459456,5.1756756756756745,0.4725848563968668,2.1486486486486487,5.608108108108108,0.3831325301204819,0.3840579710144928,2.0675675675675675,3.0,1.891891891891892,5.635135135135134,0.8108108108108109,0.6132596685082873,0.6607142857142857,0.8742138364779874,0.5200501253132832,0.5232205144291092,0.5256892230576441,0.5585585585585585,0.35135135135135137,0.2432432432432433,0.046997389033942565,0.027027027027027032,0.004819277108433735,16.843386059447244,2017-18,regular season
Jayson Tatum,BOS,80,2443,4837,13.9,3.65,7.4125,0.4924114671163575,1.3125,3.025,0.4338842975206612,0.4338842975206612,2.6625,4.125,3.175,3.6375,0.3,0.5650684931506851,0.5789473684210527,0.923809523809524,0.2898203592814371,0.5120295808383233,0.5383233532934132,0.5834207764952779,0.175,0.7375,0.09949409780775716,0.0,0.0,19.78450678060561,2017-18,regular season
Nikola Jokic,DEN,75,2443,4872,18.466666666666665,5.24,9.733333333333333,0.5383561643835616,1.48,3.733333333333333,0.3964285714285714,0.4007220216606498,3.546666666666667,5.706666666666668,4.773333333333333,3.96,0.48,0.544529262086514,0.6369047619047619,0.8918918918918919,0.27722772277227725,0.4765173783515392,0.553960396039604,0.6053321678321678,1.52,0.5866666666666667,0.06027397260273973,0.0,0.0,24.30293218204713,2017-18,regular season
Otto Porter Jr.,WAS,77,2432,4864,14.727272727272727,3.9870129870129865,7.428571428571429,0.5367132867132867,1.792207792207792,4.064935064935065,0.4408945686900959,0.4423076923076923,1.3766233766233766,5.038961038961039,2.935064935064935,4.909090909090909,0.4675324675324675,0.6319218241042345,0.6830985915492958,0.9130434782608696,0.3536723163841808,0.4984039071347678,0.5807909604519774,0.6019108280254777,0.5974025974025974,0.2207792207792208,0.02972027972027972,0.025974025974025976,0.006389776357827476,18.640955004591373,2017-18,regular season
DeAndre Jordan,LAC,77,2424,4896,12.03896103896104,4.8441558441558445,7.506493506493506,0.6453287197231834,0.0,0.0,0.0,0.0,2.3506493506493507,6.441558441558442,3.2467532467532467,0.0,0.0,0.6648793565683646,0.915129151291513,0.0,0.0,0.6065847750865052,0.6453287197231834,0.64375,2.6493506493506493,0.42857142857142855,0.057093425605536326,0.0,0.0,15.307582260371962,2017-18,regular season
Marc Gasol,MEM,73,2408,4677,17.232876712328768,4.452054794520548,9.767123287671232,0.455820476858345,1.4931506849315068,4.383561643835616,0.340625,0.3438485804416404,3.8493150684931514,5.890410958904107,3.0136986301369864,4.356164383561644,0.1232876712328767,0.6615384615384615,0.6869009584664537,0.9724770642201837,0.3097773475314617,0.4770397959183673,0.4728944820909971,0.5232945091514143,0.3287671232876712,0.6164383561643836,0.06311360448807854,0.0,0.0,26.093600764087874,2017-18,regular season
Kyle Kuzma,LAL,77,2401,4960,16.12987012987013,4.012987012987013,7.857142857142858,0.5107438016528926,2.064935064935065,5.636363636363638,0.3663594470046083,0.3689095127610209,1.9090909090909087,4.259740259740259,3.7662337662337664,5.454545454545454,0.7402597402597403,0.5307443365695793,0.5878136200716846,0.8805031446540881,0.4177093358999038,0.5095928571428572,0.526948989412897,0.547136563876652,0.7792207792207793,0.6493506493506493,0.08264462809917356,0.05194805194805195,0.009216589861751152,22.475106685633,2017-18,regular season
Goran Dragic,MIA,75,2378,4746,17.28,4.973333333333334,10.333333333333334,0.4812903225806451,1.48,4.0,0.37,0.3724832214765101,2.893333333333333,2.72,7.2266666666666675,3.48,0.96,0.2734584450402145,0.2779291553133515,0.7837837837837838,0.2790697674418605,0.5037207828518173,0.501860465116279,0.54,0.16,0.6666666666666666,0.06451612903225806,0.02666666666666667,0.006666666666666667,25.44534033377086,2017-18,regular season
Dillon Brooks,MEM,82,2350,4580,10.951219512195122,3.0,6.195121951219512,0.484251968503937,1.146341463414634,3.2195121951219514,0.3560606060606061,0.36328125,1.5121951219512195,3.1951219512195124,2.804878048780488,3.109756097560976,0.32926829268292684,0.532520325203252,0.5481171548117155,0.9042553191489362,0.34196891191709844,0.514033879423329,0.5012953367875648,0.5301062573789846,0.17073170731707318,0.5609756097560976,0.0905511811023622,0.024390243902439025,0.007575757575757577,18.845103394459613,2017-18,regular season
Wilson Chandler,DEN,74,2346,4689,9.972972972972975,2.608108108108108,5.202702702702703,0.5012987012987012,1.1891891891891893,3.3243243243243237,0.3577235772357724,0.3577235772357724,1.1891891891891893,2.5405405405405403,2.675675675675676,3.364864864864865,0.20270270270270271,0.4870466321243523,0.5340909090909091,0.9431818181818182,0.3898573692551506,0.5136419175911252,0.5150554675118859,0.5418502202643172,0.4594594594594595,0.32432432432432434,0.06233766233766234,0.0,0.0,14.510981790876665,2017-18,regular season
Kevin Durant,GSW,68,2325,4862,26.35294117647059,6.720588235294117,11.897058823529413,0.5648949320148331,2.544117647058824,6.0735294117647065,0.4188861985472155,0.4219512195121951,5.279411764705882,6.5588235294117645,6.882352941176472,5.25,2.3823529411764706,0.487964989059081,0.4988814317673378,0.6878612716763006,0.3379705400981997,0.4935136288998358,0.5863338788870703,0.6386315039201711,0.29411764705882354,0.5441176470588235,0.04573547589616811,0.014705882352941175,0.0024213075060532693,29.99062792877225,2017-18,regular season
Eric Bledsoe,MIL,74,2322,4680,17.743243243243242,4.635135135135135,8.5,0.5453100158982512,1.6891891891891893,4.864864864864865,0.3472222222222222,0.3501400560224089,3.4054054054054053,2.5945945945945947,6.6756756756756745,3.77027027027027,1.2972972972972974,0.27988338192419826,0.29003021148036257,0.7440000000000001,0.3640040444893832,0.5283938516260162,0.5364004044489383,0.5820035460992907,0.32432432432432434,0.5675675675675675,0.06677265500794913,0.027027027027027032,0.005555555555555557,25.930928033957173,2017-18,regular season
Jeff Teague,MIN,70,2311,4654,14.2,3.8571428571428568,8.085714285714285,0.4770318021201414,1.2,3.2571428571428567,0.3684210526315789,0.3700440528634361,2.8857142857142857,0.8,6.914285714285715,2.0142857142857142,1.5857142857142856,0.1037037037037037,0.1044776119402985,0.5595238095238095,0.2871536523929471,0.4849516393442623,0.4987405541561713,0.5479603087100331,0.057142857142857134,0.6285714285714286,0.07773851590106008,0.042857142857142864,0.013157894736842105,20.428679817905923,2017-18,regular season
Dario Saric,PHI,78,2310,4749,14.628205128205128,3.1538461538461537,6.294871794871796,0.5010183299389002,2.0128205128205128,5.115384615384615,0.3934837092731829,0.3934837092731829,2.2820512820512815,4.17948717948718,2.128205128205128,6.038461538461537,0.0,0.6626016260162602,0.7442922374429224,1.0,0.448314606741573,0.5163033146067416,0.5410112359550562,0.5791878172588832,0.6923076923076923,0.6794871794871795,0.1079429735234216,0.02564102564102564,0.005012531328320803,20.909090909090907,2017-18,regular season
Courtney Lee,NYK,76,2310,4624,12.01315789473684,3.0263157894736836,6.276315789473684,0.4821802935010482,1.4868421052631582,3.657894736842105,0.4064748201438849,0.4064748201438849,1.5,2.9736842105263164,3.0789473684210527,3.5526315789473686,0.9078947368421052,0.491304347826087,0.5022222222222222,0.7964601769911505,0.3682119205298013,0.4979743708609271,0.5291390728476821,0.5526634382566586,0.13157894736842105,0.34210526315789475,0.05450733752620545,0.03947368421052632,0.01079136690647482,16.91134413727359,2017-18,regular season
Spencer Dinwiddie,BKN,80,2306,4637,12.5875,2.2875,5.0625,0.4518518518518518,1.7625,5.4125,0.32563510392609696,0.3279069767441861,2.725,0.65,3.925,3.15,2.1375,0.14207650273224046,0.14772727272727273,0.5957446808510638,0.5167064439140812,0.5029864508393286,0.470763723150358,0.5266736401673641,0.175,0.625,0.12345679012345677,0.025,0.0046189376443418004,20.675753503551547,2017-18,regular season
Gary Harris,DEN,67,2304,4630,17.46268656716418,4.2388059701492535,7.671641791044776,0.5525291828793775,2.328358208955224,5.880597014925373,0.39593908629441626,0.3979591836734694,2.0,4.895522388059701,3.582089552238806,6.223880597014926,0.7611940298507462,0.5774647887323944,0.5878136200716846,0.8910256410256411,0.43392070484581496,0.5201931015452538,0.5704845814977973,0.5963302752293578,0.14925373134328354,0.5970149253731343,0.07782101167315175,0.01492537313432836,0.0025380710659898475,20.884146341463413,2017-18,regular season
Draymond Green,GSW,70,2287,4752,11.042857142857144,2.914285714285714,5.185714285714286,0.5619834710743802,1.1,3.6571428571428566,0.30078125,0.3043478260869565,1.9142857142857144,4.171428571428572,1.6571428571428573,3.0,0.3,0.7156862745098039,0.7643979057591623,0.9090909090909092,0.4135702746365105,0.5307728455284553,0.5161550888529887,0.554519368723099,0.37142857142857133,0.4571428571428571,0.0881542699724518,0.014285714285714284,0.00390625,17.335133050520632,2017-18,regular season
