Name,TeamAbbreviation,GamesPlayed,Minutes,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtsMade,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked,Usage,season,season_type
Kevin Durant,OKC,66,2546,5005,28.03030303030303,7.727272727272727,14.43939393939394,0.5351521511017838,2.015151515151515,5.212121212121212,0.3866279069767442,0.3877551020408163,6.53030303030303,6.121212121212121,9.333333333333334,4.863636363636363,1.181818181818182,0.396078431372549,0.40399999999999997,0.8045112781954887,0.26522744795682346,0.5037804398148148,0.5470316114109484,0.5983182406209573,0.30303030303030304,0.6363636363636364,0.044071353620146914,0.0,0.0,30.582269627557263,2011-12,regular season
Pau Gasol,LAL,65,2430,4596,17.369230769230768,6.953846153846153,13.692307692307693,0.5078651685393258,0.1076923076923077,0.4153846153846154,0.25925925925925924,0.25925925925925924,3.1384615384615384,8.984615384615385,4.9230769230769225,0.2769230769230769,0.04615384615384616,0.6460176991150443,0.7430025445292621,0.8571428571428571,0.02944383860414395,0.4684921943231441,0.5043620501635769,0.5443587270973963,1.8153846153846156,0.8615384615384616,0.06292134831460675,0.0,0.0,22.15320910973085,2011-12,regular season
Rudy Gay,MEM,65,2422,4571,18.953846153846158,6.630769230769231,13.753846153846155,0.4821029082774049,0.8307692307692308,2.6615384615384614,0.31213872832369943,0.3136094674556213,3.2,5.2615384615384615,8.0,1.984615384615385,0.5076923076923077,0.3967517401392112,0.4275,0.7962962962962963,0.16213683223992506,0.4989627939793039,0.4798500468603562,0.5172124265323258,0.953846153846154,1.0307692307692309,0.07494407158836687,0.0,0.0,25.197146075854302,2011-12,regular season
Blake Griffin,LAC,66,2392,4417,20.74242424242424,8.469696969696969,15.242424242424242,0.5556660039761432,0.030303030303030307,0.24242424242424246,0.125,0.15384615384615385,3.712121212121212,10.606060606060606,6.333333333333332,0.09090909090909093,0.0,0.6261180679785331,0.6862745098039216,1.0,0.015655577299412915,0.5057824828263002,0.5499021526418787,0.5574104234527687,1.4848484848484849,0.8484848484848485,0.05566600397614314,0.0,0.0,26.771806853582554,2011-12,regular season
John Wall,WAS,66,2386,4670,16.303030303030305,5.6818181818181825,12.909090909090908,0.44014084507042256,0.045454545454545456,0.6363636363636364,0.07142857142857142,0.08108108108108109,4.803030303030303,2.4242424242424243,8.93939393939394,0.13636363636363635,0.0,0.21333333333333332,0.21978021978021975,1.0,0.04697986577181208,0.5250168545659527,0.4244966442953021,0.5018656716417911,0.3333333333333333,0.9696969696969696,0.07511737089201878,0.045454545454545456,0.07142857142857142,24.724762082478076,2011-12,regular season
Marc Gasol,MEM,65,2371,4484,14.646153846153846,5.476923076923077,11.2,0.489010989010989,0.015384615384615384,0.18461538461538465,0.08333333333333333,0.14285714285714285,3.6461538461538465,7.476923076923077,3.4769230769230766,0.04615384615384616,0.0,0.6825842696629213,0.7126099706744868,1.0,0.016216216216216217,0.4534346258503401,0.4831081081081081,0.5378531073446328,0.4615384615384616,0.6307692307692307,0.05631868131868133,0.0,0.0,19.37536148062464,2011-12,regular season
Brandon Jennings,MIL,66,2331,4603,19.09090909090909,5.151515151515151,11.106060606060606,0.4638472032742155,1.9545454545454544,5.878787878787879,0.3324742268041237,0.33507853403141363,2.9242424242424243,3.363636363636364,6.9393939393939394,3.227272727272727,2.636363636363636,0.3264705882352941,0.3343373493975904,0.5503875968992248,0.34611953612845675,0.5327771095152602,0.47591436217662797,0.5052125100240578,0.24242424242424246,0.7272727272727273,0.06548431105047749,0.060606060606060615,0.010309278350515464,25.612052730696803,2011-12,regular season
Russell Westbrook,OKC,66,2331,4591,23.60606060606061,7.8181818181818175,16.21212121212121,0.4822429906542056,0.9393939393939394,2.9696969696969697,0.3163265306122449,0.3212435233160621,5.151515151515151,2.8484848484848486,12.787878787878787,1.4545454545454546,1.3636363636363635,0.1821705426356589,0.188,0.5161290322580645,0.1548183254344392,0.5131585114806018,0.4810426540284361,0.5357634112792297,0.4848484848484849,1.2424242424242424,0.07663551401869159,0.0,0.0,32.155074116305585,2011-12,regular season
Josh Smith,ATL,66,2329,4375,18.772727272727273,7.212121212121213,15.030303030303033,0.4798387096774194,0.42424242424242425,1.6515151515151516,0.2568807339449541,0.2616822429906542,3.075757575757576,8.969696969696969,5.454545454545454,1.2272727272727273,0.045454545454545456,0.6218487394957983,0.6607142857142857,0.9642857142857144,0.09900090826521343,0.5041813011828935,0.4704813805631245,0.5008084074373484,0.8484848484848485,0.6666666666666666,0.04435483870967742,0.0,0.0,28.297313674005252,2011-12,regular season
LeBron James,MIA,62,2326,4475,27.14516129032258,9.14516129032258,16.451612903225804,0.5558823529411765,0.8709677419354839,2.4032258064516134,0.3624161073825503,0.3648648648648649,6.241935483870968,6.580645161290323,11.709677419354836,1.3548387096774193,1.2580645161290325,0.35978835978835977,0.3763837638376384,0.5185185185185185,0.12745936698032506,0.5038824892703863,0.5543199315654406,0.6010714285714286,0.8064516129032258,0.4838709677419355,0.029411764705882356,0.016129032258064516,0.006711409395973154,31.66534810126582,2011-12,regular season
Kobe Bryant,LAL,58,2232,4258,27.86206896551724,8.396551724137929,18.08620689655172,0.4642516682554814,1.5,4.948275862068964,0.30313588850174217,0.30526315789473685,6.568965517241379,6.862068965517241,9.93103448275862,2.896551724137931,1.6034482758620692,0.4086242299794661,0.4171907756813417,0.6436781609195402,0.2148203592814371,0.4558744744744744,0.4622005988023952,0.5196141479099678,0.3448275862068966,0.7586206896551724,0.041944709246901815,0.017241379310344827,0.003484320557491289,35.17875383043923,2011-12,regular season
Wesley Matthews,POR,66,2228,4224,13.696969696969695,2.803030303030303,6.454545454545454,0.4342723004694836,1.9545454545454544,5.106060606060606,0.3827893175074184,0.3850746268656716,2.227272727272727,2.4545454545454546,3.1515151515151514,5.409090909090909,0.4545454545454545,0.43783783783783786,0.4709302325581395,0.9224806201550388,0.4416775884665793,0.536399014454665,0.4960681520314548,0.52989449003517,0.3939393939393939,0.7424242424242424,0.11502347417840375,0.060606060606060615,0.011869436201780416,18.81208609271523,2011-12,regular season
Andre Iguodala,PHI,62,2209,4103,12.43548387096774,3.4032258064516134,7.080645161290323,0.4806378132118451,1.2258064516129032,3.1129032258064515,0.3937823834196891,0.40425531914893614,1.9516129032258065,2.806451612903226,4.0,2.7580645161290325,0.9193548387096774,0.41232227488151657,0.4393939393939394,0.75,0.30537974683544306,0.5217039936102237,0.5142405063291139,0.5324585635359116,0.41935483870967744,0.2903225806451613,0.04100227790432802,0.0,0.0,17.940483836437593,2011-12,regular season
DeMar DeRozan,TOR,63,2206,4080,16.73015873015873,5.666666666666668,12.873015873015873,0.4401972872996301,0.3809523809523809,1.4603174603174602,0.2608695652173913,0.26666666666666666,4.253968253968254,7.142857142857142,4.190476190476192,0.9047619047619048,0.2380952380952381,0.6302521008403361,0.6428571428571429,0.7916666666666666,0.10188261351052047,0.4704125555555556,0.43521594684385373,0.5,0.2222222222222222,1.126984126984127,0.08754623921085081,0.015873015873015872,0.010869565217391304,25.44981573813137,2011-12,regular season
Jrue Holiday,PHI,65,2196,4096,13.523076923076925,4.538461538461538,10.2,0.44494720965309204,1.0,2.6307692307692307,0.38011695906432746,0.38011695906432746,1.446153846153846,2.5538461538461537,6.523076923076923,2.261538461538461,0.7384615384615385,0.28135593220338984,0.28719723183391005,0.7538461538461538,0.2050359712230216,0.5004556954436451,0.4706235011990408,0.4938202247191011,0.18461538461538465,0.953846153846154,0.09351432880844646,0.0,0.0,21.8248018847719,2011-12,regular season
Jeff Teague,ATL,66,2183,4086,12.590909090909092,4.075757575757576,7.924242424242424,0.51434034416826,0.7727272727272727,2.2575757575757582,0.3422818791946309,0.3422818791946309,2.121212121212121,1.818181818181818,6.333333333333332,1.7727272727272727,0.5454545454545454,0.22304832713754646,0.22304832713754646,0.7647058823529411,0.22172619047619047,0.5539345007451565,0.5141369047619048,0.5452755905511811,0.0,0.9090909090909092,0.1147227533460803,0.0,0.0,19.163612847596465,2011-12,regular season
Chris Paul,LAC,60,2180,4044,19.816666666666666,5.7666666666666675,11.283333333333333,0.5110782865583456,1.3166666666666669,3.55,0.3708920187793428,0.3761904761904762,4.333333333333333,1.2333333333333334,10.3,1.95,2.0,0.1069364161849711,0.10818713450292396,0.4936708860759494,0.2393258426966292,0.4586698985343856,0.5219101123595505,0.5661904761904762,0.13333333333333333,0.5666666666666667,0.050221565731166914,0.06666666666666668,0.018779342723004692,24.159931943853678,2011-12,regular season
Mike Conley,MEM,62,2174,4089,12.709677419354836,3.806451612903226,8.46774193548387,0.4495238095238096,0.967741935483871,2.5645161290322585,0.37735849056603776,0.3870967741935484,2.1935483870967745,1.4838709677419355,6.129032258064517,2.5645161290322585,0.3387096774193548,0.19491525423728812,0.19827586206896552,0.8833333333333333,0.2324561403508772,0.5209865044247788,0.4766081871345029,0.5170603674540682,0.12903225806451613,0.6129032258064516,0.07238095238095238,0.03225806451612903,0.012578616352201259,18.47160650200549,2011-12,regular season
Tyreke Evans,SAC,63,2162,4261,16.460317460317462,6.158730158730159,12.714285714285715,0.4843945068664171,0.31746031746031744,1.5714285714285714,0.202020202020202,0.1978021978021978,3.1904761904761907,4.031746031746032,8.285714285714286,0.7142857142857143,0.2380952380952381,0.32731958762886604,0.3377659574468085,0.75,0.11,0.5219665168539326,0.4644444444444445,0.5078354554358472,0.3809523809523809,1.1904761904761905,0.09363295880149812,0.0,0.0,23.855616051623308,2011-12,regular season
Kris Humphries,NJN,62,2162,4054,13.790322580645164,5.209677419354839,10.82258064516129,0.481371087928465,0.0,0.0,0.0,0.0,3.370967741935484,7.129032258064517,3.290322580645161,0.0,0.0,0.6842105263157895,0.775438596491228,0.0,0.0,0.507770044709389,0.481371087928465,0.5337078651685393,1.2258064516129032,1.3870967741935485,0.12816691505216096,0.0,0.0,19.498725573491924,2011-12,regular season
Antawn Jamison,CLE,65,2151,4144,17.2,5.0769230769230775,11.953846153846154,0.4247104247104247,1.4,4.107692307692306,0.3408239700374532,0.3408239700374532,2.8461538461538463,7.3538461538461535,2.8,4.107692307692306,0.09230769230769233,0.7242424242424242,0.8129251700680272,0.978021978021978,0.2557471264367816,0.504425,0.4468390804597701,0.4794168096054888,1.1076923076923078,0.7692307692307693,0.06435006435006435,0.030769230769230767,0.00749063670411985,25.887696118909997,2011-12,regular season
