Name,TeamAbbreviation,GamesPlayed,Minutes,Assists,AssistPoints,2ptAssists,3ptAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,Corner3Assists,Arc3Assists,season,season_type
Kevin Durant,OKC,66,2546,3.5,8.212121212121213,2.287878787878788,1.2121212121212122,1.4393939393939394,0.3636363636363637,0.4848484848484849,0.42424242424242425,0.7878787878787878,2011-12,regular season
Pau Gasol,LAL,65,2430,3.6461538461538465,7.984615384615385,2.9538461538461536,0.6923076923076923,1.907692307692308,0.476923076923077,0.5692307692307692,0.2,0.4923076923076923,2011-12,regular season
Rudy Gay,MEM,65,2422,2.261538461538461,5.06153846153846,1.7230769230769232,0.5384615384615384,0.7384615384615385,0.6153846153846154,0.3692307692307693,0.2,0.3384615384615385,2011-12,regular season
Blake Griffin,LAC,66,2392,3.1818181818181817,7.954545454545454,1.5909090909090908,1.5909090909090908,0.7575757575757576,0.18181818181818185,0.6515151515151515,0.4393939393939394,1.1515151515151516,2011-12,regular season
John Wall,WAS,66,2386,8.030303030303031,18.181818181818183,5.909090909090909,2.121212121212121,3.4696969696969697,0.7121212121212122,1.7272727272727273,1.1666666666666667,0.9545454545454546,2011-12,regular season
Marc Gasol,MEM,65,2371,3.1384615384615384,7.0769230769230775,2.3384615384615386,0.8,1.4153846153846157,0.3076923076923077,0.6153846153846154,0.2153846153846154,0.5846153846153846,2011-12,regular season
Brandon Jennings,MIL,66,2331,5.53030303030303,12.227272727272727,4.363636363636363,1.1666666666666667,2.136363636363636,0.5757575757575758,1.6515151515151516,0.3939393939393939,0.7727272727272727,2011-12,regular season
Russell Westbrook,OKC,66,2331,5.4848484848484835,12.56060606060606,3.8939393939393936,1.5909090909090908,2.2424242424242418,0.4545454545454545,1.196969696969697,0.2727272727272727,1.318181818181818,2011-12,regular season
Josh Smith,ATL,66,2329,3.8939393939393936,9.045454545454543,2.636363636363636,1.2575757575757576,1.8484848484848484,0.3484848484848485,0.4393939393939394,0.6060606060606061,0.6515151515151515,2011-12,regular season
LeBron James,MIA,62,2326,6.241935483870968,14.06451612903226,4.661290322580644,1.5806451612903225,2.532258064516129,0.6290322580645161,1.5,0.5967741935483871,0.9838709677419356,2011-12,regular season
Kobe Bryant,LAL,58,2232,4.551724137931036,10.0,3.655172413793104,0.8965517241379308,2.327586206896552,0.5,0.8275862068965517,0.4482758620689655,0.4482758620689655,2011-12,regular season
Wesley Matthews,POR,66,2228,1.7121212121212122,3.9090909090909087,1.2272727272727273,0.4848484848484849,0.803030303030303,0.07575757575757576,0.3484848484848485,0.2575757575757576,0.2272727272727273,2011-12,regular season
Andre Iguodala,PHI,62,2209,5.46774193548387,11.951612903225806,4.451612903225806,1.0161290322580645,1.7258064516129032,1.0161290322580645,1.7096774193548387,0.2258064516129032,0.7903225806451613,2011-12,regular season
DeMar DeRozan,TOR,63,2206,2.031746031746032,4.746031746031746,1.3492063492063493,0.6825396825396826,0.7936507936507936,0.14285714285714285,0.4126984126984127,0.2222222222222222,0.4603174603174603,2011-12,regular season
Jrue Holiday,PHI,65,2196,4.461538461538462,9.784615384615384,3.6,0.8615384615384616,1.3230769230769228,0.9846153846153848,1.2923076923076924,0.2153846153846154,0.6461538461538462,2011-12,regular season
Jeff Teague,ATL,66,2183,4.863636363636363,11.12121212121212,3.4696969696969697,1.393939393939394,1.9090909090909087,0.3939393939393939,1.1666666666666667,0.5757575757575758,0.8181818181818182,2011-12,regular season
Chris Paul,LAC,60,2180,9.05,20.633333333333333,6.5166666666666675,2.533333333333333,3.85,0.6333333333333333,2.033333333333333,0.7333333333333333,1.8,2011-12,regular season
Mike Conley,MEM,62,2174,6.516129032258066,13.806451612903226,5.741935483870968,0.7741935483870968,2.548387096774193,1.1451612903225807,2.048387096774193,0.1774193548387097,0.5967741935483871,2011-12,regular season
Tyreke Evans,SAC,63,2162,4.492063492063492,10.555555555555557,2.9206349206349205,1.5714285714285714,1.761904761904762,0.3968253968253968,0.7619047619047619,0.6190476190476191,0.9523809523809524,2011-12,regular season
Kris Humphries,NJN,62,2162,1.4516129032258065,3.338709677419355,1.0161290322580645,0.4354838709677419,0.3548387096774194,0.1935483870967742,0.4677419354838709,0.12903225806451613,0.3064516129032258,2011-12,regular season
Antawn Jamison,CLE,65,2151,2.0153846153846158,4.553846153846154,1.4923076923076923,0.5230769230769231,1.0461538461538462,0.15384615384615385,0.2923076923076923,0.26153846153846155,0.26153846153846155,2011-12,regular season
Kevin Love,MIN,55,2146,2.018181818181818,4.672727272727274,1.3818181818181818,0.6363636363636364,0.7090909090909091,0.07272727272727272,0.6,0.2,0.4363636363636363,2011-12,regular season
Luol Deng,CHI,54,2129,2.9074074074074074,6.407407407407407,2.314814814814815,0.5925925925925926,1.6111111111111112,0.2037037037037037,0.5,0.14814814814814814,0.4444444444444444,2011-12,regular season
Brandon Knight,DET,66,2129,3.803030303030303,8.333333333333334,3.075757575757576,0.7272727272727273,1.3636363636363635,0.4545454545454545,1.2575757575757576,0.2878787878787879,0.4393939393939394,2011-12,regular season
Joe Johnson,ATL,60,2127,3.8666666666666663,8.783333333333333,2.816666666666667,1.05,1.4166666666666667,0.26666666666666666,1.1333333333333333,0.38333333333333336,0.6666666666666666,2011-12,regular season
Ty Lawson,DEN,61,2124,6.573770491803278,14.852459016393444,4.868852459016393,1.7049180327868851,3.3114754098360657,0.6721311475409836,0.8852459016393442,0.6065573770491803,1.098360655737705,2011-12,regular season
David Lee,GSW,57,2121,2.8421052631578947,6.701754385964912,1.824561403508772,1.0175438596491229,0.9298245614035088,0.14035087719298245,0.7543859649122807,0.5263157894736842,0.4912280701754386,2011-12,regular season
Monta Ellis,MIL,58,2120,5.965517241379311,13.637931034482758,4.2586206896551735,1.7068965517241383,2.4827586206896552,0.4827586206896552,1.293103448275862,0.5862068965517241,1.1206896551724137,2011-12,regular season
Marcin Gortat,PHX,66,2114,0.8939393939393939,2.106060606060606,0.5757575757575758,0.3181818181818182,0.2272727272727273,0.030303030303030307,0.3181818181818182,0.19696969696969696,0.12121212121212123,2011-12,regular season
Andrew Bynum,LAL,60,2112,1.4166666666666667,3.1166666666666667,1.1333333333333333,0.2833333333333333,0.5,0.21666666666666667,0.4166666666666667,0.06666666666666668,0.21666666666666667,2011-12,regular season
Paul Millsap,UTA,64,2100,2.34375,5.296875,1.734375,0.609375,0.921875,0.265625,0.546875,0.15625,0.453125,2011-12,regular season
Tayshaun Prince,DET,63,2087,2.4285714285714284,5.396825396825397,1.8888888888888888,0.5396825396825397,0.9047619047619048,0.4126984126984127,0.5714285714285714,0.12698412698412698,0.4126984126984127,2011-12,regular season
Arron Afflalo,DEN,62,2086,2.4032258064516134,5.758064516129032,1.4516129032258065,0.9516129032258064,1.0483870967741935,0.1774193548387097,0.2258064516129032,0.27419354838709675,0.6774193548387096,2011-12,regular season
Greg Monroe,DET,66,2082,2.303030303030303,4.96969696969697,1.9393939393939397,0.3636363636363637,1.2272727272727273,0.21212121212121213,0.5,0.12121212121212123,0.24242424242424246,2011-12,regular season
Dirk Nowitzki,DAL,62,2079,2.1935483870967745,5.354838709677419,1.2258064516129032,0.967741935483871,0.7258064516129032,0.2903225806451613,0.20967741935483872,0.2258064516129032,0.7419354838709677,2011-12,regular season
Gerald Wallace,NJN,58,2076,2.827586206896552,6.482758620689656,2.0,0.8275862068965517,1.1724137931034482,0.27586206896551724,0.5517241379310345,0.25862068965517243,0.5689655172413793,2011-12,regular season
Al Jefferson,UTA,61,2075,2.19672131147541,5.0655737704918025,1.524590163934426,0.6721311475409836,0.8032786885245902,0.13114754098360654,0.5901639344262295,0.049180327868852465,0.6229508196721312,2011-12,regular season
Paul Pierce,BOS,61,2075,4.491803278688526,9.639344262295081,3.836065573770492,0.6557377049180327,1.4262295081967211,0.5901639344262295,1.819672131147541,0.3278688524590164,0.3278688524590164,2011-12,regular season
Dwight Howard,ORL,54,2070,1.9259259259259256,5.0,0.7777777777777778,1.148148148148148,0.4074074074074074,0.0925925925925926,0.2777777777777778,0.0925925925925926,1.0555555555555556,2011-12,regular season
Luis Scola,HOU,66,2067,2.121212121212121,5.03030303030303,1.3333333333333333,0.7878787878787878,0.803030303030303,0.2727272727272727,0.2575757575757576,0.2727272727272727,0.5151515151515151,2011-12,regular season
Danny Granger,IND,62,2062,1.7580645161290325,4.048387096774194,1.2258064516129032,0.532258064516129,0.4838709677419355,0.3064516129032258,0.4354838709677419,0.16129032258064516,0.3709677419354839,2011-12,regular season
Tyson Chandler,NYK,62,2061,0.9032258064516128,2.096774193548387,0.6129032258064516,0.2903225806451613,0.3709677419354839,0.04838709677419355,0.1935483870967742,0.06451612903225806,0.2258064516129032,2011-12,regular season
Jared Dudley,PHX,65,2020,1.7230769230769232,3.9384615384615382,1.2307692307692308,0.4923076923076923,0.676923076923077,0.18461538461538465,0.3692307692307693,0.13846153846153847,0.3538461538461539,2011-12,regular season
Gordon Hayward,UTA,66,2015,3.136363636363636,6.787878787878787,2.621212121212121,0.5151515151515151,1.303030303030303,0.5454545454545454,0.7727272727272727,0.060606060606060615,0.4545454545454545,2011-12,regular season
Chris Bosh,MIA,57,2007,1.8070175438596487,4.157894736842104,1.263157894736842,0.543859649122807,0.6491228070175439,0.2456140350877193,0.3684210526315789,0.17543859649122806,0.3684210526315789,2011-12,regular season
Jason Terry,DAL,63,2000,3.5873015873015874,8.126984126984128,2.6349206349206344,0.9523809523809524,1.5238095238095235,0.5238095238095238,0.5873015873015873,0.3015873015873016,0.6507936507936508,2011-12,regular season
Deron Williams,NJN,55,1999,8.745454545454546,20.254545454545454,5.9818181818181815,2.763636363636364,3.036363636363636,1.0909090909090908,1.8545454545454545,0.9272727272727272,1.8363636363636364,2011-12,regular season
LaMarcus Aldridge,POR,55,1995,2.4363636363636365,6.1818181818181825,1.1272727272727272,1.3090909090909093,0.5636363636363636,0.18181818181818185,0.3818181818181817,0.3636363636363637,0.9454545454545454,2011-12,regular season
Marco Belinelli,NOH,66,1966,1.5303030303030305,3.2424242424242418,1.3484848484848484,0.18181818181818185,0.4545454545454545,0.42424242424242425,0.4696969696969697,0.060606060606060615,0.12121212121212123,2011-12,regular season
Ryan Anderson,ORL,61,1964,0.8852459016393442,2.114754098360656,0.5409836065573771,0.3442622950819672,0.29508196721311475,0.14754098360655735,0.09836065573770493,0.09836065573770493,0.2459016393442623,2011-12,regular season
Steve Nash,PHX,62,1962,10.709677419354838,23.516129032258068,8.612903225806452,2.096774193548387,4.82258064516129,1.6774193548387095,2.1129032258064515,0.6129032258064516,1.4838709677419355,2011-12,regular season
Paul George,IND,66,1958,2.393939393939394,5.363636363636363,1.818181818181818,0.5757575757575758,0.9696969696969696,0.2727272727272727,0.5757575757575758,0.19696969696969696,0.3787878787878788,2011-12,regular season
Rajon Rondo,BOS,53,1957,11.698113207547168,25.849056603773583,9.245283018867925,2.452830188679245,4.169811320754717,0.8679245283018868,4.2075471698113205,1.1132075471698113,1.339622641509434,2011-12,regular season
DeMarcus Cousins,SAC,64,1950,1.59375,3.46875,1.3125,0.28125,1.0,0.171875,0.140625,0.125,0.15625,2011-12,regular season
Carlos Boozer,CHI,66,1949,1.893939393939394,4.287878787878788,1.393939393939394,0.5,0.9090909090909092,0.09090909090909093,0.3939393939393939,0.10606060606060606,0.3939393939393939,2011-12,regular season
James Harden,OKC,62,1946,3.693548387096774,8.64516129032258,2.4354838709677415,1.2580645161290325,1.4193548387096775,0.27419354838709675,0.7419354838709677,0.4838709677419355,0.7741935483870968,2011-12,regular season
Joakim Noah,CHI,64,1945,2.5,5.484375,2.015625,0.484375,1.125,0.3125,0.578125,0.203125,0.28125,2011-12,regular season
Roy Hibbert,IND,65,1937,1.6615384615384616,3.7230769230769236,1.2615384615384615,0.4,0.8153846153846154,0.1076923076923077,0.3384615384615385,0.09230769230769233,0.3076923076923077,2011-12,regular season
David West,IND,66,1925,2.121212121212121,4.9393939393939394,1.4242424242424243,0.696969696969697,0.7727272727272727,0.3484848484848485,0.30303030303030304,0.16666666666666666,0.5303030303030303,2011-12,regular season
Tony Parker,SAS,60,1923,7.716666666666668,17.85,5.3,2.4166666666666665,2.8833333333333333,0.8,1.6166666666666667,0.8333333333333334,1.5833333333333333,2011-12,regular season
Shawn Marion,DAL,63,1920,2.095238095238096,4.873015873015873,1.4126984126984128,0.6825396825396826,0.7619047619047619,0.1746031746031746,0.4761904761904762,0.14285714285714285,0.5396825396825397,2011-12,regular season
Raymond Felton,POR,60,1906,6.5,14.683333333333335,4.816666666666666,1.6833333333333331,2.7,0.6,1.5166666666666666,0.6,1.0833333333333333,2011-12,regular season
Landry Fields,NYK,66,1894,2.560606060606061,5.803030303030303,1.8787878787878791,0.6818181818181818,1.3333333333333333,0.16666666666666666,0.3787878787878788,0.15151515151515152,0.5303030303030303,2011-12,regular season
Darren Collison,IND,60,1878,4.783333333333333,10.716666666666667,3.633333333333333,1.15,1.4166666666666667,0.7666666666666667,1.45,0.36666666666666653,0.7833333333333333,2011-12,regular season
Carmelo Anthony,NYK,55,1876,3.636363636363636,8.418181818181818,2.4909090909090907,1.1454545454545455,1.8363636363636364,0.16363636363636366,0.4909090909090909,0.4545454545454545,0.6909090909090909,2011-12,regular season
Caron Butler,LAC,63,1871,1.238095238095238,2.8253968253968256,0.8888888888888888,0.3492063492063492,0.6190476190476191,0.07936507936507936,0.19047619047619047,0.19047619047619047,0.15873015873015872,2011-12,regular season
Brandon Bass,BOS,59,1868,0.9322033898305084,2.254237288135593,0.5423728813559322,0.3898305084745763,0.22033898305084745,0.05084745762711865,0.2711864406779661,0.11864406779661014,0.2711864406779661,2011-12,regular season
Kevin Garnett,BOS,60,1864,2.9166666666666665,6.616666666666666,2.1333333333333333,0.7833333333333333,1.45,0.15,0.5333333333333333,0.2333333333333333,0.55,2011-12,regular season
Gerald Henderson,CHA,55,1831,2.290909090909091,5.163636363636363,1.709090909090909,0.5818181818181818,0.9272727272727272,0.3272727272727273,0.4545454545454545,0.18181818181818185,0.4,2011-12,regular season
Alonzo Gee,CLE,63,1827,1.7936507936507935,4.301587301587301,1.0793650793650793,0.7142857142857143,0.5238095238095238,0.15873015873015872,0.3968253968253968,0.25396825396825395,0.4603174603174603,2011-12,regular season
Mario Chalmers,MIA,64,1825,3.46875,7.5,2.90625,0.5625,1.515625,0.5,0.890625,0.25,0.3125,2011-12,regular season
Andre Miller,DEN,66,1809,6.6818181818181825,14.727272727272727,5.318181818181818,1.3636363636363635,4.333333333333333,0.3787878787878788,0.6060606060606061,0.4696969696969697,0.8939393939393939,2011-12,regular season
Chandler Parsons,HOU,63,1804,2.126984126984127,4.9523809523809526,1.4285714285714286,0.6984126984126984,0.6984126984126984,0.15873015873015872,0.5714285714285714,0.3333333333333333,0.36507936507936506,2011-12,regular season
Jose Calderon,TOR,53,1799,8.830188679245284,19.32075471698113,7.169811320754717,1.660377358490566,3.5283018867924527,1.1886792452830188,2.452830188679245,0.4339622641509434,1.2264150943396226,2011-12,regular season
DeAndre Jordan,LAC,66,1798,0.2575757575757576,0.5757575757575758,0.19696969696969696,0.060606060606060615,0.10606060606060606,0.0,0.09090909090909093,0.015151515151515154,0.045454545454545456,2011-12,regular season
Serge Ibaka,OKC,66,1792,0.42424242424242425,0.9848484848484848,0.2878787878787879,0.13636363636363635,0.21212121212121213,0.015151515151515154,0.060606060606060615,0.0,0.13636363636363635,2011-12,regular season
Kemba Walker,CHA,66,1792,4.378787878787879,9.136363636363637,4.0,0.3787878787878788,1.5909090909090908,0.4393939393939394,1.9696969696969695,0.060606060606060615,0.3181818181818182,2011-12,regular season
Nicolas Batum,POR,59,1791,1.4237288135593218,3.3559322033898304,0.9152542372881356,0.5084745762711864,0.4406779661016949,0.1016949152542373,0.3728813559322034,0.23728813559322035,0.2711864406779661,2011-12,regular season
Marcus Thornton,SAC,51,1780,1.9215686274509804,4.215686274509804,1.5490196078431373,0.3725490196078432,0.9803921568627452,0.19607843137254904,0.3725490196078432,0.1568627450980392,0.21568627450980396,2011-12,regular season
O.J. Mayo,MEM,66,1771,2.560606060606061,5.53030303030303,2.1515151515151514,0.4090909090909091,1.2121212121212122,0.42424242424242425,0.5151515151515151,0.19696969696969696,0.21212121212121213,2011-12,regular season
JJ Redick,ORL,65,1764,2.523076923076923,6.123076923076923,1.446153846153846,1.0769230769230769,1.0,0.13846153846153847,0.3076923076923077,0.3076923076923077,0.7692307692307693,2011-12,regular season
Al Harrington,DEN,64,1761,1.375,3.265625,0.859375,0.515625,0.625,0.15625,0.078125,0.25,0.265625,2011-12,regular season
Courtney Lee,HOU,58,1757,1.5172413793103448,3.5172413793103448,1.0344827586206895,0.4827586206896552,0.4482758620689655,0.1724137931034483,0.4137931034482759,0.20689655172413796,0.27586206896551724,2011-12,regular season
Thaddeus Young,PHI,63,1755,1.1746031746031746,2.5873015873015874,0.9365079365079364,0.2380952380952381,0.4126984126984127,0.2380952380952381,0.2857142857142857,0.06349206349206349,0.1746031746031746,2011-12,regular season
Jordan Crawford,WAS,64,1753,2.96875,6.4375,2.46875,0.5,1.5625,0.390625,0.515625,0.21875,0.28125,2011-12,regular season
Goran Dragic,HOU,66,1752,5.318181818181818,11.969696969696967,3.984848484848485,1.3333333333333333,1.606060606060606,0.8181818181818182,1.5606060606060606,0.7878787878787878,0.5454545454545454,2011-12,regular season
Luke Ridnour,MIN,53,1750,4.754716981132075,11.11320754716981,3.150943396226415,1.6037735849056605,2.1320754716981134,0.4150943396226415,0.6037735849056604,0.2830188679245283,1.320754716981132,2011-12,regular season
Richard Jefferson,GSW,63,1748,1.3968253968253967,3.238095238095238,0.9523809523809524,0.4444444444444444,0.4761904761904762,0.12698412698412698,0.3492063492063492,0.15873015873015872,0.2857142857142857,2011-12,regular season
Kendrick Perkins,OKC,65,1744,1.2,2.6153846153846154,0.9846153846153848,0.2153846153846154,0.6,0.15384615384615385,0.2307692307692308,0.04615384615384616,0.16923076923076924,2011-12,regular season
Devin Harris,UTA,63,1741,5.015873015873017,11.031746031746032,4.015873015873016,1.0,1.984126984126984,0.8095238095238095,1.2222222222222223,0.3015873015873016,0.6984126984126984,2011-12,regular season
Elton Brand,PHI,60,1732,1.6166666666666667,3.683333333333333,1.1666666666666667,0.45,0.4166666666666667,0.18333333333333326,0.5666666666666667,0.016666666666666666,0.43333333333333335,2011-12,regular season
Nick Young,LAC,62,1729,0.9032258064516128,2.0161290322580645,0.6935483870967742,0.20967741935483872,0.3709677419354839,0.1129032258064516,0.20967741935483872,0.06451612903225806,0.14516129032258066,2011-12,regular season
Metta World Peace,LAL,64,1720,2.1875,4.828125,1.734375,0.453125,0.65625,0.34375,0.734375,0.125,0.328125,2011-12,regular season
Brandon Rush,GSW,65,1717,1.353846153846154,3.292307692307692,0.7692307692307693,0.5846153846153846,0.3692307692307693,0.13846153846153847,0.26153846153846155,0.2923076923076923,0.2923076923076923,2011-12,regular season
Evan Turner,PHI,65,1712,2.769230769230769,6.123076923076923,2.1846153846153844,0.5846153846153846,1.015384615384615,0.5384615384615384,0.6307692307692307,0.13846153846153847,0.4461538461538462,2011-12,regular season
Ramon Sessions,LAL,64,1707,5.53125,12.53125,4.0625,1.46875,2.0625,0.765625,1.234375,0.40625,1.0625,2011-12,regular season
Jameer Nelson,ORL,57,1706,5.701754385964912,13.859649122807017,3.245614035087719,2.456140350877193,2.333333333333333,0.3684210526315789,0.543859649122807,0.7543859649122807,1.7017543859649122,2011-12,regular season
Iman Shumpert,NYK,59,1705,2.7796610169491527,6.627118644067798,1.7118644067796611,1.0677966101694916,1.0677966101694916,0.0847457627118644,0.559322033898305,0.2542372881355932,0.8135593220338984,2011-12,regular season
Greivis Vasquez,NOH,66,1705,5.4393939393939394,11.545454545454545,4.7727272727272725,0.6666666666666666,2.4242424242424243,0.7727272727272727,1.5757575757575757,0.21212121212121213,0.4545454545454545,2011-12,regular season
Randy Foye,LAC,65,1682,2.2461538461538457,5.046153846153846,1.6923076923076923,0.5538461538461539,1.2153846153846153,0.07692307692307693,0.4,0.3076923076923077,0.24615384615384614,2011-12,regular season
Lou Williams,PHI,64,1682,3.453125,7.46875,2.890625,0.5625,1.21875,0.609375,1.0625,0.171875,0.390625,2011-12,regular season
Channing Frye,PHX,64,1670,1.375,3.21875,0.90625,0.46875,0.390625,0.203125,0.3125,0.203125,0.265625,2011-12,regular season
Jason Thompson,SAC,64,1657,1.234375,2.765625,0.9375,0.296875,0.640625,0.125,0.171875,0.078125,0.21875,2011-12,regular season
Isaiah Thomas,SAC,65,1655,4.092307692307692,9.03076923076923,3.246153846153846,0.8461538461538461,2.1538461538461537,0.3538461538461539,0.7384615384615385,0.2153846153846154,0.6307692307692307,2011-12,regular season
Ersan Ilyasova,MIL,60,1655,1.1833333333333331,2.8,0.75,0.43333333333333335,0.43333333333333335,0.15,0.16666666666666666,0.21666666666666667,0.21666666666666667,2011-12,regular season
Hedo Turkoglu,ORL,53,1653,4.39622641509434,10.60377358490566,2.5849056603773586,1.8113207547169807,1.981132075471698,0.3018867924528302,0.3018867924528302,0.7735849056603774,1.0377358490566038,2011-12,regular season
Dorell Wright,GSW,61,1650,1.540983606557377,3.5737704918032787,1.0491803278688523,0.4918032786885246,0.5573770491803278,0.14754098360655735,0.3442622950819672,0.16393442622950818,0.3278688524590164,2011-12,regular season
MarShon Brooks,NJN,56,1648,2.3392857142857144,5.285714285714286,1.7321428571428572,0.6071428571428571,0.9107142857142856,0.23214285714285715,0.5892857142857143,0.3392857142857143,0.26785714285714285,2011-12,regular season
Rodney Stuckey,DET,55,1643,3.8181818181818175,8.49090909090909,2.963636363636364,0.8545454545454545,1.490909090909091,0.4,1.0727272727272728,0.2909090909090909,0.5636363636363636,2011-12,regular season
Jodie Meeks,PHI,66,1643,0.8181818181818182,1.7878787878787878,0.6666666666666666,0.15151515151515152,0.2575757575757576,0.16666666666666666,0.24242424242424246,0.060606060606060615,0.09090909090909093,2011-12,regular season
Zaza Pachulia,ATL,58,1640,1.362068965517241,3.103448275862069,0.9827586206896552,0.3793103448275862,0.5,0.15517241379310345,0.3275862068965517,0.20689655172413796,0.1724137931034483,2011-12,regular season
Anthony Morrow,NJN,62,1636,0.9838709677419356,2.274193548387097,0.6774193548387096,0.3064516129032258,0.3548387096774194,0.1935483870967742,0.12903225806451613,0.0967741935483871,0.20967741935483872,2011-12,regular season
Ronnie Brewer,CHI,66,1635,2.075757575757576,4.742424242424242,1.4848484848484849,0.5909090909090909,0.8181818181818182,0.19696969696969696,0.4696969696969697,0.19696969696969696,0.3939393939393939,2011-12,regular season
Tim Duncan,SAS,58,1634,2.2758620689655173,5.0344827586206895,1.7931034482758617,0.4827586206896552,1.1896551724137931,0.1896551724137931,0.4137931034482759,0.20689655172413796,0.27586206896551724,2011-12,regular season
Dwyane Wade,MIA,49,1625,4.591836734693878,10.142857142857142,3.6326530612244903,0.9591836734693876,2.3877551020408165,0.4489795918367347,0.7959183673469388,0.4081632653061225,0.5510204081632653,2011-12,regular season
Jamal Crawford,POR,60,1613,3.183333333333333,7.166666666666668,2.3833333333333333,0.8,0.95,0.2,1.2333333333333334,0.4,0.4,2011-12,regular season
Klay Thompson,GSW,66,1608,2.015151515151515,4.5151515151515165,1.5303030303030305,0.4848484848484849,0.7878787878787878,0.2878787878787879,0.4545454545454545,0.19696969696969696,0.2878787878787879,2011-12,regular season
Jason Richardson,ORL,54,1591,1.9814814814814812,4.796296296296297,1.148148148148148,0.8333333333333334,0.7407407407407407,0.25925925925925924,0.14814814814814814,0.2777777777777778,0.5555555555555556,2011-12,regular season
Udonis Haslem,MIA,64,1589,0.65625,1.53125,0.4375,0.21875,0.28125,0.046875,0.109375,0.0625,0.15625,2011-12,regular season
Ray Allen,BOS,46,1565,2.369565217391304,4.978260869565218,2.130434782608696,0.2391304347826087,0.9130434782608696,0.3478260869565217,0.8695652173913043,0.15217391304347827,0.08695652173913042,2011-12,regular season
James Johnson,TOR,62,1561,1.9677419354838708,4.338709677419355,1.564516129032258,0.4032258064516129,1.0806451612903225,0.25806451612903225,0.2258064516129032,0.06451612903225806,0.3387096774193548,2011-12,regular season
Kyrie Irving,CLE,51,1558,5.3921568627450975,12.294117647058822,3.882352941176471,1.5098039215686274,2.5686274509803924,0.6470588235294118,0.6666666666666666,0.4313725490196079,1.0784313725490196,2011-12,regular season
Amir Johnson,TOR,64,1553,1.234375,2.703125,1.0,0.234375,0.421875,0.1875,0.390625,0.046875,0.1875,2011-12,regular season
Amar'e Stoudemire,NYK,47,1543,1.1063829787234043,2.6808510638297878,0.6382978723404256,0.4680851063829787,0.4680851063829787,0.0,0.1702127659574468,0.1276595744680851,0.3404255319148936,2011-12,regular season
Vince Carter,DAL,61,1542,2.278688524590164,5.19672131147541,1.639344262295082,0.639344262295082,0.9344262295081968,0.2295081967213115,0.4754098360655738,0.29508196721311475,0.3442622950819672,2011-12,regular season
Carlos Delfino,MIL,54,1537,2.2777777777777777,4.9444444444444455,1.8888888888888888,0.3888888888888889,1.0185185185185186,0.24074074074074076,0.6296296296296297,0.07407407407407407,0.3148148148148148,2011-12,regular season
JaVale McGee,DEN,61,1535,0.5081967213114754,1.1311475409836065,0.3934426229508197,0.11475409836065575,0.3278688524590164,0.032786885245901634,0.032786885245901634,0.049180327868852465,0.06557377049180327,2011-12,regular season
Kawhi Leonard,SAS,64,1534,1.09375,2.71875,0.5625,0.53125,0.328125,0.140625,0.09375,0.234375,0.296875,2011-12,regular season
Ed Davis,TOR,66,1534,0.9090909090909092,2.0454545454545454,0.6818181818181818,0.2272727272727273,0.3484848484848485,0.07575757575757576,0.2575757575757576,0.030303030303030307,0.19696969696969696,2011-12,regular season
Jarrett Jack,NOH,45,1530,6.333333333333332,13.533333333333333,5.466666666666668,0.8666666666666667,2.1333333333333333,0.9555555555555556,2.3777777777777778,0.26666666666666666,0.6,2011-12,regular season
Tony Allen,MEM,58,1525,1.362068965517241,2.8793103448275863,1.206896551724138,0.15517241379310345,0.7241379310344828,0.29310344827586204,0.1896551724137931,0.06896551724137931,0.08620689655172414,2011-12,regular season
Danny Green,SAS,66,1522,1.303030303030303,2.9393939393939394,0.9696969696969696,0.3333333333333333,0.696969696969697,0.12121212121212123,0.15151515151515152,0.19696969696969696,0.13636363636363635,2011-12,regular season
Kyle Lowry,HOU,47,1510,6.595744680851063,14.787234042553193,5.0,1.5957446808510638,2.3617021276595747,0.8297872340425532,1.8085106382978724,0.6170212765957447,0.9787234042553192,2011-12,regular season
Derek Fisher,OKC,63,1508,2.6984126984126986,5.7142857142857135,2.380952380952381,0.31746031746031744,1.0793650793650793,0.5079365079365079,0.7936507936507936,0.06349206349206349,0.25396825396825395,2011-12,regular season
Marvin Williams,ATL,57,1499,1.2456140350877194,3.0,0.7368421052631579,0.5087719298245614,0.3859649122807017,0.05263157894736842,0.2982456140350877,0.17543859649122806,0.3333333333333333,2011-12,regular season
Shane Battier,MIA,65,1499,1.2615384615384615,2.8,0.9846153846153848,0.2769230769230769,0.5076923076923077,0.15384615384615385,0.3230769230769231,0.12307692307692307,0.15384615384615385,2011-12,regular season
Patrick Patterson,HOU,64,1483,0.828125,2.0625,0.421875,0.40625,0.234375,0.046875,0.140625,0.15625,0.25,2011-12,regular season
