Name,TeamAbbreviation,GamesPlayed,Minutes,Rebounds,DefRebounds,FTDefRebounds,DefFTReboundPct,Def2ptRebounds,Def2ptReboundPct,Def3ptRebounds,Def3ptReboundPct,DefFGReboundPct,OffRebounds,FTOffRebounds,OffFTReboundPct,Off2ptRebounds,Off2ptReboundPct,Off3ptRebounds,Off3ptReboundPct,OffFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,season,season_type
Kevin Durant,OKC,82,3239,7.597560975609755,6.317073170731707,0.3902439024390244,0.16080402010050251,4.512195121951219,0.1610796691336526,1.4146341463414631,0.16714697406340054,0.1624874623871615,1.2804878048780488,0.024390243902439025,0.011235955056179777,1.0365853658536586,0.03854875283446712,0.2195121951219512,0.02795031055900621,0.03615303615303615,0.11320754716981132,0.16536661466458658,0.2079207920792079,0.17547169811320756,0.1402439024390244,0.06713286713286712,0.02966841186736475,0.02181025081788441,0.035196687370600416,0.006211180124223602,2009-10,regular season
Andre Iguodala,PHI,82,3193,6.451219512195122,5.451219512195122,0.475609756097561,0.21195652173913046,3.5487804878048776,0.14456035767511174,1.4268292682926829,0.16595744680851066,0.15011037527593818,1.0,0.024390243902439025,0.012345679012345678,0.7073170731707317,0.02655677655677656,0.2682926829268293,0.03442879499217527,0.028338646829613887,0.11444141689373295,0.1517509727626459,0.16862745098039214,0.17519685039370078,0.14213197969543148,0.0381791483113069,0.0234009360374415,0.019721577726218097,0.034261241970021415,0.034883720930232565,2009-10,regular season
Rudy Gay,MEM,80,3175,5.9,4.4625,0.3375,0.1588235294117647,2.975,0.12149055640632975,1.15,0.11344019728729965,0.11913357400722023,1.4375,0.0625,0.021739130434782608,1.1375,0.03892215568862276,0.2375,0.03815261044176707,0.038787023977433006,0.08536585365853659,0.1083844580777096,0.16666666666666666,0.10891089108910892,0.12682926829268293,0.046539379474940336,0.04275862068965517,0.027096774193548383,0.04050632911392405,0.029126213592233014,2009-10,regular season
Stephen Jackson,CHA,81,3129,4.950617283950617,3.9876543209876543,0.2222222222222222,0.11042944785276074,2.54320987654321,0.10372608257804633,1.2222222222222223,0.12390488110137672,0.10951526032315978,0.9629629629629628,0.02469135802469136,0.010362694300518135,0.8024691358024691,0.033028455284552845,0.13580246913580246,0.01757188498402556,0.029298380878951424,0.07934336525307797,0.09362549800796813,0.1341301460823373,0.1180679785330948,0.1375,0.047619047619047616,0.025943396226415096,0.020689655172413796,0.020224719101123598,0.011049723756906077,2009-10,regular season
Gerald Wallace,CHA,76,3120,10.026315789473683,8.052631578947368,0.8552631578947368,0.4088050314465409,5.302631578947368,0.20956838273530945,1.8947368421052633,0.17799752781211373,0.20021961932650076,1.973684210526316,0.07894736842105263,0.031746031746031744,1.3421052631578947,0.05196128374936322,0.5526315789473685,0.0639269406392694,0.0549618320610687,0.1404728789986092,0.2224669603524229,0.268,0.17406749555950266,0.1869918699186992,0.057176196032672114,0.05459057071960298,0.04409672830725463,0.0612691466083151,0.07,2009-10,regular season
O.J. Mayo,MEM,82,3114,3.7926829268292686,3.0487804878048776,0.07317073170731707,0.03296703296703297,1.9756097560975612,0.0847723704866562,1.0,0.10663198959687907,0.09104477611940298,0.7439024390243902,0.0,0.0,0.6585365853658537,0.02361171840839528,0.08536585365853659,0.014198782961460446,0.02194244604316547,0.07050359712230216,0.05845511482254698,0.1153324287652646,0.11363636363636365,0.08629441624365483,0.031367628607277286,0.027027027027027032,0.012706480304955529,0.013020833333333334,0.01834862385321101,2009-10,regular season
Zach Randolph,MEM,81,3051,11.728395061728394,7.654320987654321,0.6666666666666666,0.34394904458598724,5.234567901234568,0.2274678111587983,1.7530864197530864,0.19086021505376344,0.2170245398773006,4.0740740740740735,0.12345679012345677,0.046948356807511735,3.4320987654320985,0.1239964317573595,0.5185185185185185,0.08842105263157894,0.11777695988222305,0.2254758418740849,0.2908704883227176,0.18732394366197186,0.20255474452554745,0.15816326530612246,0.1625,0.12371134020618554,0.08387942332896461,0.08602150537634409,0.0970873786407767,2009-10,regular season
Jeff Green,OKC,82,3043,5.975609756097561,4.609756097560974,0.5487804878048781,0.2616279069767442,3.0,0.11714285714285715,1.0609756097560976,0.1334355828220859,0.1210029069767442,1.3658536585365857,0.012195121951219513,0.006024096385542169,1.1219512195121952,0.04466019417475728,0.23170731707317074,0.030944625407166124,0.041510845175766635,0.11686586985391766,0.1345514950166113,0.10335570469798658,0.13963039014373715,0.11515151515151514,0.055389221556886234,0.054744525547445265,0.029620853080568717,0.03744493392070485,0.0125,2009-10,regular season
Dirk Nowitzki,DAL,81,3039,7.654320987654321,6.666666666666668,0.7654320987654321,0.3522727272727273,4.432098765432099,0.17317896767969124,1.469135802469136,0.16391184573002754,0.17077527688460165,0.9876543209876544,0.02469135802469136,0.019230769230769232,0.6790123456790124,0.026947574718275358,0.2839506172839506,0.037037037037037035,0.02930127723516153,0.13866231647634586,0.1875,0.18779342723004694,0.16727272727272727,0.1534090909090909,0.03678929765886288,0.02333333333333333,0.022538552787663108,0.025806451612903226,0.07051282051282051,2009-10,regular season
Brook Lopez,NJN,82,3027,8.646341463414632,5.353658536585366,0.6585365853658537,0.3103448275862069,3.597560975609756,0.14596734289955468,1.0975609756097562,0.156794425087108,0.14836223506743734,3.2926829268292686,0.024390243902439025,0.013333333333333334,2.7195121951219514,0.09982094897045657,0.5487804878048781,0.078397212543554,0.09544159544159543,0.16891891891891891,0.1656441717791411,0.11237373737373738,0.14657210401891252,0.18543046357615892,0.14615384615384616,0.09390444810543658,0.06139315230224321,0.06532663316582915,0.10795454545454546,2009-10,regular season
