Name,TeamAbbreviation,GamesPlayed,Minutes,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtsMade,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked,Usage,season,season_type
Kevin Durant,OKC,81,3122,6270,32.01234567901235,8.11111111111111,14.777777777777779,0.5488721804511278,2.3703703703703702,6.061728395061729,0.3910386965376782,0.392638036809816,8.679012345679013,7.2592592592592595,8.962962962962962,3.962962962962963,3.1481481481481484,0.4474885844748858,0.46299212598425205,0.5572916666666666,0.2908767772511848,0.5049091097922849,0.5598341232227488,0.6260260743602124,0.5432098765432098,0.4691358024691358,0.031746031746031744,0.04938271604938271,0.00814663951120163,32.57682548632648,2013-14,regular season
Monta Ellis,DAL,82,3023,5929,19.02439024390244,6.182926829268293,13.03658536585366,0.4742750233863424,0.8414634146341463,2.548780487804878,0.3301435406698565,0.3333333333333333,4.134146341463413,3.317073170731707,9.048780487804876,2.1219512195121952,0.4024390243902439,0.2682445759368836,0.27091633466135456,0.8405797101449275,0.16353677621283255,0.4986377254901961,0.477699530516432,0.5291723202170964,0.12195121951219512,0.5365853658536586,0.0411599625818522,0.0,0.0,26.140641469658185,2013-14,regular season
DeMar DeRozan,TOR,79,3017,5704,22.670886075949365,6.835443037974684,15.151898734177214,0.4511278195488722,0.810126582278481,2.6582278481012658,0.3047619047619048,0.3062200956937799,6.569620253164557,6.354430379746836,7.3164556962025316,2.050632911392405,0.37974683544303794,0.4648148148148148,0.4674115456238361,0.84375,0.14925373134328354,0.4567573309608541,0.4520255863539446,0.5249120750293084,0.0759493670886076,0.7088607594936709,0.04678362573099415,0.012658227848101266,0.0047619047619047615,28.260207190737358,2013-14,regular season
Carmelo Anthony,NYK,77,2982,5615,27.42857142857143,7.48051948051948,15.948051948051946,0.4690553745928338,2.168831168831169,5.3896103896103895,0.4024096385542169,0.4058679706601467,5.961038961038962,4.363636363636363,10.597402597402596,4.636363636363637,1.87012987012987,0.2916666666666667,0.31401869158878504,0.7125748502994012,0.2525867315885575,0.4696378138395591,0.503043213633597,0.5528795811518324,1.0649350649350648,0.9090909090909092,0.05700325732899024,0.012987012987012988,0.002409638554216868,32.27116526085599,2013-14,regular season
John Wall,WAS,82,2980,5876,19.304878048780488,5.743902439024391,12.548780487804878,0.4577259475218659,1.3170731707317074,3.7560975609756095,0.35064935064935066,0.3540983606557377,3.865853658536585,2.024390243902439,9.46341463414634,2.5975609756097557,1.3536585365853657,0.1762208067940552,0.17849462365591398,0.6574074074074074,0.23036649214659685,0.5029660270880362,0.4734480179506357,0.5207236842105263,0.14634146341463414,0.6341463414634146,0.05053449951409135,0.012195121951219513,0.003246753246753247,27.07831325301205,2013-14,regular season
Nicolas Batum,POR,82,2956,5863,13.048780487804878,2.8780487804878048,5.085365853658536,0.565947242206235,1.7682926829268293,4.902439024390244,0.36069651741293535,0.3625,1.9878048780487805,3.1219512195121952,2.6341463414634148,4.7926829268292686,0.5121951219512195,0.5423728813559322,0.5981308411214953,0.9034482758620691,0.4908424908424908,0.5385217870257039,0.5537240537240538,0.5872667398463227,0.5365853658536586,0.1951219512195122,0.03836930455635491,0.024390243902439025,0.0049751243781094535,16.474926253687315,2013-14,regular season
Damian Lillard,POR,82,2937,5839,20.670731707317074,4.085365853658536,9.146341463414632,0.44666666666666666,2.658536585365854,6.7560975609756095,0.3935018050541516,0.394927536231884,4.524390243902438,2.1951219512195124,5.975609756097561,4.7560975609756095,3.2195121951219514,0.26865671641791045,0.2710843373493976,0.5963302752293578,0.4248466257668712,0.528985599078341,0.5076687116564417,0.5571992110453649,0.07317073170731707,0.9878048780487804,0.10800000000000001,0.04878048780487805,0.007220216606498195,24.82564178661523,2013-14,regular season
LeBron James,MIA,77,2902,5549,27.129870129870127,8.454545454545455,13.597402597402596,0.6217765042979942,1.5064935064935066,3.9740259740259742,0.3790849673202614,0.3828382838283829,5.701298701298702,6.675324675324675,10.233766233766234,2.415584415584416,2.103896103896104,0.3947772657450077,0.4131832797427653,0.5344827586206896,0.2261640798226164,0.5299468077208611,0.6097560975609756,0.646749226006192,0.7532467532467533,0.5194805194805194,0.03820439350525311,0.025974025974025976,0.006535947712418301,30.84158415841584,2013-14,regular season
Paul George,IND,80,2898,5561,21.725,4.9375,10.775,0.4582366589327146,2.275,6.25,0.364,0.3706720977596741,5.025,3.6,6.275,5.2875,1.5375,0.3645569620253165,0.3701799485861183,0.7747252747252747,0.3671071953010279,0.498589037037037,0.4904552129221733,0.5465408805031446,0.15,0.8,0.07424593967517401,0.0375,0.006,28.110161443494782,2013-14,regular season
DeAndre Jordan,LAC,82,2871,5684,10.439024390243905,4.243902439024391,6.280487804878049,0.6757281553398058,0.0,0.0,0.0,0.0,1.951219512195122,6.317073170731707,2.1707317073170733,0.0,0.0,0.7442528735632183,0.955719557195572,0.0,0.0,0.5864341747572815,0.6757281553398058,0.622093023255814,1.8780487804878048,0.3780487804878049,0.06019417475728155,0.0,0.0,12.505789717461786,2013-14,regular season
Klay Thompson,GSW,81,2868,5737,18.37037037037037,4.148148148148148,8.938271604938274,0.4640883977900552,2.7530864197530858,6.604938271604937,0.4168224299065421,0.4191729323308271,1.8148148148148149,5.1604938271604945,3.135802469135802,7.814814814814816,0.4444444444444444,0.6220238095238095,0.6295180722891566,0.9461883408071748,0.4249404289118348,0.5002300796812751,0.5325655281969818,0.5527488855869243,0.09876543209876544,0.5432098765432098,0.06077348066298342,0.04938271604938271,0.007476635514018692,22.74268104776579,2013-14,regular season
Blake Griffin,LAC,80,2864,5704,24.125,8.825,16.4375,0.5368821292775665,0.15,0.55,0.2727272727272727,0.2790697674418605,6.025,11.45,6.2,0.375,0.075,0.6487252124645893,0.7078825347758887,0.8333333333333334,0.032376747608535685,0.4994127855563744,0.5327446651949963,0.5799278846153846,1.475,0.8375,0.05095057034220532,0.0,0.0,29.191199256275183,2013-14,regular season
Kyle Lowry,TOR,79,2862,5553,17.936708860759495,3.3797468354430378,7.341772151898733,0.4603448275862069,2.4050632911392404,6.329113924050633,0.38,0.3810483870967742,3.9620253164556964,1.8987341772151896,4.860759493670887,4.594936708860758,2.6202531645569622,0.2808988764044944,0.28957528957528955,0.6368421052631579,0.462962962962963,0.4915602886405959,0.5111111111111111,0.562748212867355,0.20253164556962025,0.6075949367088608,0.08275862068965517,0.0379746835443038,0.006,22.631744040150558,2013-14,regular season
Stephen Curry,GSW,78,2846,5747,24.012820512820515,5.012820512820513,9.846153846153848,0.5091145833333334,3.3461538461538463,7.884615384615384,0.42439024390243896,0.4292763157894737,3.948717948717949,1.9743589743589745,8.051282051282051,4.5769230769230775,5.461538461538462,0.1969309462915601,0.19794344473007716,0.4559386973180077,0.4446854663774403,0.4959155272727273,0.5657989877078814,0.6049741602067183,0.05128205128205128,0.41025641025641024,0.04166666666666666,0.02564102564102564,0.0032520325203252032,27.89765721331689,2013-14,regular season
Joakim Noah,CHI,80,2820,5263,12.5875,4.75,9.975,0.4761904761904762,0.0,0.025,0.0,0.0,3.0875,6.05,3.45,0.0,0.0,0.6368421052631579,0.7960526315789473,0.0,0.0025,0.4987792240300376,0.475,0.5283315844700944,1.9,0.9375,0.09398496240601503,0.0,0.0,18.79711569977057,2013-14,regular season
Jeff Green,BOS,82,2805,5490,16.853658536585368,4.2317073170731705,9.451219512195124,0.44774193548387103,1.6463414634146343,4.829268292682927,0.3409090909090909,0.3461538461538461,3.4512195121951224,3.8780487804878048,4.585365853658536,4.280487804878049,0.6585365853658537,0.4582132564841498,0.470414201183432,0.8666666666666667,0.3381725021349274,0.4999007314974182,0.4692570452604611,0.5176029962546816,0.2195121951219512,0.5975609756097561,0.06322580645161291,0.0,0.0,23.52383959583202,2013-14,regular season
Gordon Hayward,UTA,77,2800,5339,16.207792207792206,4.428571428571429,9.766233766233766,0.4534574468085106,1.103896103896104,3.636363636363636,0.3035714285714285,0.3046594982078853,4.038961038961038,3.5584415584415585,5.298701298701299,2.9610389610389616,0.35064935064935066,0.4017595307917888,0.4164133738601824,0.8941176470588236,0.2713178294573643,0.491635922330097,0.4539728682170542,0.5148514851485149,0.3116883116883117,0.6493506493506493,0.06648936170212766,0.05194805194805195,0.014285714285714284,23.113595265494,2013-14,regular season
Kevin Love,MIN,77,2797,5765,26.11688311688312,5.974025974025973,11.896103896103895,0.5021834061135371,2.467532467532468,6.558441558441558,0.3762376237623761,0.38,6.766233766233766,6.831168831168832,5.116883116883117,6.350649350649349,1.051948051948052,0.5717391304347826,0.6778350515463918,0.8578947368421053,0.3553835327234342,0.5087639575971731,0.5242786769880365,0.5839140534262486,1.87012987012987,0.7402597402597403,0.06222707423580786,0.07792207792207792,0.01188118811881188,28.610189930660233,2013-14,regular season
Chandler Parsons,HOU,74,2783,5574,16.567567567567572,4.54054054054054,8.594594594594595,0.5283018867924528,1.7567567567567568,4.743243243243243,0.3703703703703704,0.3703703703703704,2.216216216216216,4.783783783783784,4.297297297297297,4.986486486486488,0.28378378378378377,0.5267857142857143,0.5514018691588785,0.946153846153846,0.3556231003039514,0.5327796446700508,0.5379939209726444,0.5670675300647549,0.40540540540540543,0.8378378378378378,0.09748427672955977,0.027027027027027032,0.005698005698005697,19.407477820025345,2013-14,regular season
Wesley Matthews,POR,82,2780,5501,16.378048780487806,2.975609756097561,6.073170731707318,0.4899598393574297,2.451219512195122,6.2317073170731705,0.3933463796477495,0.3941176470588235,3.0731707317073167,3.268292682926829,2.6829268292682933,6.951219512195122,0.4024390243902439,0.5491803278688525,0.5677966101694916,0.9452736318407958,0.5064420218037661,0.5301290178571428,0.5406342913776016,0.5864628820960699,0.1951219512195122,0.451219512195122,0.07429718875502007,0.04878048780487805,0.007827788649706456,19.580529034277664,2013-14,regular season
James Harden,HOU,73,2778,5598,25.356164383561644,5.095890410958903,9.89041095890411,0.5152354570637119,2.4246575342465757,6.616438356164384,0.36645962732919257,0.36721991701244816,7.890410958904107,2.2739726027397262,7.917808219178082,4.273972602739726,3.0,0.22311827956989247,0.2299168975069252,0.5875706214689266,0.4008298755186722,0.5233351744186047,0.529045643153527,0.6076822061720288,0.3013698630136986,0.7945205479452054,0.08033240997229918,0.0410958904109589,0.006211180124223602,27.42642454602379,2013-14,regular season
Lance Stephenson,IND,78,2752,5258,13.846153846153848,4.371794871794871,8.025641025641027,0.5447284345047924,1.1025641025641026,3.1282051282051277,0.3524590163934426,0.3583333333333333,1.794871794871795,2.8717948717948723,5.871794871794871,2.6153846153846154,0.6923076923076923,0.3284457478005865,0.35782747603833864,0.7906976744186046,0.2804597701149425,0.5237172055427252,0.5402298850574713,0.5654450261780105,0.7179487179487181,0.5641025641025641,0.07028753993610222,0.0,0.0,19.466800804828974,2013-14,regular season
Josh Smith,DET,77,2730,5403,16.415584415584416,5.805194805194804,12.571428571428573,0.4617768595041322,0.9090909090909092,3.441558441558441,0.2641509433962264,0.2641509433962264,2.0779220779220777,6.311688311688313,5.298701298701299,2.6103896103896105,0.11688311688311688,0.5436241610738255,0.5799522673031027,0.9571428571428572,0.21492295214922952,0.4938241281427413,0.4476885644768857,0.4643644379132991,0.7272727272727273,0.4935064935064935,0.03925619834710744,0.012987012987012988,0.0037735849056603774,24.49364107395196,2013-14,regular season
Brandon Jennings,DET,80,2728,5430,15.5125,3.3625,8.475,0.3967551622418879,1.925,5.7125,0.33698030634573306,0.34375,3.0125,1.55,5.175,2.5875,3.1875,0.2304832713754647,0.23220973782771534,0.448051948051948,0.4026431718061674,0.5166262877442274,0.4405286343612335,0.4821289821289821,0.05,0.55,0.06489675516224189,0.0,0.0,23.17549617127676,2013-14,regular season
