Name,TeamAbbreviation,GamesPlayed,Minutes,Rebounds,DefRebounds,FTDefRebounds,DefFTReboundPct,Def2ptRebounds,Def2ptReboundPct,Def3ptRebounds,Def3ptReboundPct,DefFGReboundPct,OffRebounds,FTOffRebounds,OffFTReboundPct,Off2ptRebounds,Off2ptReboundPct,Off3ptRebounds,Off3ptReboundPct,OffFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,season,season_type
Monta Ellis,GSW,80,3227,3.5125,2.9625,0.0875,0.035175879396984924,1.9125,0.07362848893166506,0.9625,0.0993548387096774,0.08061689449702067,0.55,0.0,0.0,0.375,0.01367365542388332,0.175,0.017094017094017096,0.014603385330235646,0.05530642750373692,0.06676136363636362,0.09787234042553193,0.10387323943661972,0.08695652173913042,0.013910355486862442,0.016176470588235296,0.011534025374855823,0.01584507042253521,0.0199203187250996,2010-11,regular season
LaMarcus Aldridge,POR,81,3212,8.753086419753087,5.320987654320987,0.5308641975308642,0.2638036809815951,3.7777777777777777,0.1565217391304348,1.0123456790123455,0.12094395280235988,0.14736042537030006,3.4320987654320985,0.012345679012345678,0.0076335877862595426,2.6666666666666665,0.1016949152542373,0.7530864197530864,0.08507670850767085,0.0975008799718409,0.14330218068535824,0.17206132879045996,0.15564738292011018,0.10851063829787234,0.14903846153846154,0.14262820512820512,0.10608203677510608,0.06557377049180327,0.08130081300813008,0.09333333333333334,2010-11,regular season
Luol Deng,CHI,82,3208,5.804878048780488,4.390243902439025,0.4024390243902439,0.1813186813186813,3.0,0.10856134157105032,0.9878048780487804,0.1187683284457478,0.11092265943012213,1.4146341463414631,0.03658536585365853,0.015706806282722512,1.024390243902439,0.03996194100856328,0.35365853658536583,0.04033379694019471,0.04005671747607231,0.1236133122028526,0.09302325581395347,0.10909090909090907,0.11046511627906977,0.14457831325301204,0.04832214765100671,0.04135338345864661,0.03151515151515152,0.041338582677165364,0.03791469194312797,2010-11,regular season
Dorell Wright,GSW,82,3147,5.2560975609756095,4.182926829268292,0.4390243902439024,0.19047619047619047,2.573170731707317,0.10388970950270802,1.170731707317073,0.12467532467532468,0.10960371295965726,1.0731707317073171,0.0,0.0,0.7926829268292683,0.029830197338228545,0.2804878048780488,0.028822055137844613,0.029559959690964057,0.08497723823975721,0.09198813056379823,0.1332378223495702,0.11594202898550725,0.14678899082568808,0.043478260869565216,0.021084337349397592,0.025943396226415096,0.030575539568345324,0.02479338842975207,2010-11,regular season
Blake Griffin,LAC,82,3112,12.060975609756095,8.768292682926829,1.0121951219512195,0.4486486486486487,5.780487804878049,0.2308816366293229,1.9756097560975612,0.2256267409470752,0.2295200288704439,3.2926829268292686,0.12195121951219512,0.04032258064516129,2.3780487804878048,0.10140405616224647,0.7926829268292683,0.08586525759577279,0.09701492537313433,0.16912972085385874,0.24110032362459544,0.2687651331719128,0.2268431001890359,0.2222222222222222,0.15014577259475215,0.10720562390158173,0.04640718562874251,0.0825515947467167,0.09375,2010-11,regular season
LeBron James,MIA,79,3063,7.4683544303797476,6.4556962025316444,0.6708860759493671,0.2760416666666667,4.316455696202532,0.16191832858499525,1.4683544303797469,0.15343915343915346,0.1596785464709993,1.0126582278481011,0.0,0.0,0.8227848101265823,0.03617139677239845,0.18987341772151897,0.02248875562218891,0.032467532467532464,0.12606232294617564,0.1609907120743034,0.1962864721485411,0.1520572450805009,0.15736040609137056,0.0605427974947808,0.03404255319148936,0.02358490566037736,0.020454545454545454,0.02643171806167401,2010-11,regular season
Kevin Durant,OKC,78,3038,6.833333333333332,6.102564102564102,0.6794871794871795,0.23873873873873874,4.166666666666667,0.15130353817504655,1.2564102564102564,0.15457413249211358,0.1520488856937455,0.7307692307692307,0.02564102564102564,0.012345679012345678,0.5897435897435898,0.023080782739588558,0.1153846153846154,0.013910355486862442,0.02083333333333333,0.0967741935483871,0.16124260355029585,0.19367588932806326,0.17278617710583152,0.10526315789473684,0.03163444639718805,0.026578073089701,0.0145985401459854,0.015151515151515154,0.008403361344537815,2010-11,regular season
Pau Gasol,LAL,82,3037,10.195121951219512,6.926829268292682,0.5975609756097561,0.3656716417910448,4.5,0.17529691211401424,1.8292682926829267,0.18915510718789408,0.17908902691511386,3.268292682926829,0.12195121951219512,0.057471264367816084,2.4878048780487805,0.09965803615046408,0.6585365853658537,0.08320493066255777,0.0956973293768546,0.1554160125588697,0.18081761006289307,0.18629807692307693,0.18694885361552027,0.1946902654867257,0.12834224598930485,0.09379310344827586,0.08409986859395532,0.07446808510638298,0.10614525139664804,2010-11,regular season
Derrick Rose,CHI,81,3026,4.0740740740740735,3.0740740740740735,0.037037037037037035,0.016853932584269662,2.074074074074074,0.07872539831302718,0.9629629629629628,0.12244897959183673,0.0887766149404547,1.0,0.0,0.0,0.8024691358024691,0.03309572301425662,0.19753086419753085,0.02359882005899705,0.030658591975775924,0.051369863013698634,0.07540983606557378,0.09787234042553193,0.12653061224489795,0.10884353741496597,0.04136947218259629,0.034,0.02490170380078637,0.023060796645702302,0.02487562189054726,2010-11,regular season
Al Jefferson,UTA,82,2941,9.682926829268293,6.817073170731707,0.7560975609756098,0.3734939759036144,4.451219512195122,0.1945628997867804,1.6097560975609757,0.19440353460972015,0.19452054794520549,2.865853658536585,0.04878048780487805,0.024844720496894408,2.158536585365854,0.0869351669941061,0.6585365853658537,0.10246679316888044,0.09012875536480687,0.1658291457286432,0.2100313479623825,0.2059282371294852,0.19230769230769232,0.2,0.1288244766505636,0.06738131699846861,0.06955380577427822,0.09808612440191387,0.11926605504587155,2010-11,regular season
Dwight Howard,ORL,78,2935,14.076923076923075,10.115384615384617,0.8717948717948718,0.41975308641975306,6.6923076923076925,0.25500732779677576,2.551282051282051,0.29701492537313434,0.2653662127346338,3.9615384615384617,0.01282051282051282,0.0038167938931297713,2.641025641025641,0.13678618857901725,1.3076923076923077,0.11233480176211454,0.1275890637945319,0.2170212765957447,0.2878048780487805,0.2525987525987526,0.3076923076923077,0.2670454545454545,0.201219512195122,0.11468812877263583,0.0967117988394584,0.1043872919818457,0.13360323886639675,2010-11,regular season
Jrue Holiday,PHI,82,2901,4.048780487804878,3.2195121951219514,0.13414634146341464,0.0658682634730539,2.3780487804878048,0.09933774834437084,0.7073170731707317,0.09523809523809523,0.09836702954898913,0.8292682926829268,0.024390243902439025,0.013793103448275862,0.6951219512195121,0.028585757271815445,0.1097560975609756,0.015734265734265736,0.025720966484801246,0.06375838926174497,0.08108108108108109,0.14363143631436315,0.09663865546218488,0.09022556390977443,0.03415559772296015,0.03183791606367583,0.02190721649484536,0.009195402298850576,0.0364963503649635,2010-11,regular season
Ray Allen,BOS,80,2890,3.425,2.7875,0.1,0.045454545454545456,1.9375,0.07936507936507936,0.75,0.10084033613445377,0.08437990580847722,0.6375,0.025,0.012738853503184714,0.4625,0.020705092333519862,0.15,0.026607538802660757,0.021894548704200174,0.06397306397306397,0.0535405872193437,0.11025641025641024,0.10981308411214953,0.07784431137724551,0.01592920353982301,0.020270270270270268,0.024421593830334192,0.029411764705882356,0.018018018018018014,2010-11,regular season
