Name,TeamAbbreviation,GamesPlayed,Minutes,Assists,AssistPoints,2ptAssists,3ptAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,Corner3Assists,Arc3Assists,season,season_type
Thaddeus Young,PHI,79,2718,2.3037974683544302,5.151898734177215,1.7594936708860758,0.5443037974683544,1.3291139240506329,0.2278481012658228,0.20253164556962025,0.13924050632911392,0.4050632911392405,2013-14,regular season
Zach Randolph,MEM,79,2705,2.5316455696202533,5.670886075949367,1.9240506329113924,0.6075949367088608,1.1139240506329111,0.35443037974683544,0.4556962025316456,0.06329113924050632,0.5443037974683544,2013-14,regular season
Greg Monroe,DET,82,2690,2.0853658536585367,4.7317073170731705,1.5243902439024388,0.5609756097560976,1.1097560975609757,0.14634146341463414,0.2682926829268293,0.18292682926829268,0.3780487804878049,2013-14,regular season
Goran Dragic,PHX,76,2668,5.88157894736842,14.342105263157894,3.3026315789473686,2.5789473684210527,1.947368421052632,0.5263157894736842,0.8289473684210527,0.8552631578947368,1.7236842105263157,2013-14,regular season
Serge Ibaka,OKC,81,2666,1.0493827160493827,2.555555555555556,0.5925925925925926,0.4567901234567901,0.3580246913580247,0.04938271604938271,0.1851851851851852,0.13580246913580246,0.32098765432098764,2013-14,regular season
Marcin Gortat,WAS,81,2655,1.7037037037037035,3.91358024691358,1.1975308641975309,0.5061728395061729,0.4074074074074074,0.1728395061728395,0.6172839506172839,0.12345679012345677,0.382716049382716,2013-14,regular season
Ricky Rubio,MIN,82,2638,8.585365853658537,19.390243902439025,6.365853658536586,2.2195121951219514,4.121951219512195,1.0853658536585369,1.1585365853658536,0.6097560975609756,1.6097560975609757,2013-14,regular season
Dirk Nowitzki,DAL,80,2628,2.7,6.125,1.975,0.725,1.3125,0.3375,0.325,0.3,0.425,2013-14,regular season
Andre Drummond,DET,81,2619,0.4320987654320987,0.9753086419753086,0.32098765432098764,0.1111111111111111,0.2345679012345679,0.012345679012345678,0.07407407407407407,0.02469135802469136,0.08641975308641975,2013-14,regular season
Kemba Walker,CHA,73,2614,6.123287671232878,13.67123287671233,4.698630136986301,1.4246575342465753,2.095890410958904,0.8356164383561644,1.7671232876712328,0.3150684931506849,1.1095890410958904,2013-14,regular season
Corey Brewer,MIN,81,2609,1.6666666666666667,3.8271604938271606,1.1728395061728396,0.4938271604938271,0.9135802469135802,0.12345679012345677,0.13580246913580246,0.07407407407407407,0.41975308641975306,2013-14,regular season
Robin Lopez,POR,82,2604,0.8902439024390244,2.1463414634146343,0.5243902439024389,0.36585365853658536,0.2804878048780488,0.03658536585365853,0.2073170731707317,0.08536585365853659,0.2804878048780488,2013-14,regular season
Tristan Thompson,CLE,82,2594,0.8780487804878049,2.073170731707317,0.5609756097560976,0.3170731707317073,0.2926829268292683,0.08536585365853659,0.18292682926829268,0.12195121951219512,0.1951219512195122,2013-14,regular season
Jimmy Butler,CHI,67,2591,2.611940298507463,5.880597014925373,1.955223880597015,0.6567164179104478,0.9701492537313432,0.2388059701492537,0.746268656716418,0.2388059701492537,0.41791044776119396,2013-14,regular season
Mike Dunleavy,CHI,82,2584,2.268292682926829,4.914634146341464,1.8902439024390243,0.3780487804878049,0.951219512195122,0.3414634146341464,0.5975609756097561,0.15853658536585366,0.2195121951219512,2013-14,regular season
Joe Johnson,BKN,79,2575,2.7341772151898733,6.518987341772152,1.6835443037974684,1.0506329113924051,0.9746835443037974,0.2911392405063291,0.4177215189873418,0.26582278481012656,0.7848101265822784,2013-14,regular season
Jodie Meeks,LAL,77,2556,1.792207792207792,4.220779220779221,1.155844155844156,0.6363636363636364,0.6493506493506493,0.2077922077922078,0.2987012987012987,0.18181818181818185,0.4545454545454545,2013-14,regular season
Al Jefferson,CHA,73,2553,2.1232876712328768,4.931506849315068,1.4383561643835616,0.6849315068493149,0.9041095890410958,0.1917808219178082,0.3424657534246575,0.136986301369863,0.547945205479452,2013-14,regular season
Arron Afflalo,ORL,73,2552,3.3972602739726026,7.821917808219178,2.3698630136986303,1.0273972602739727,1.1506849315068493,0.3972602739726027,0.821917808219178,0.2602739726027397,0.7671232876712328,2013-14,regular season
Jeff Teague,ATL,79,2542,6.6835443037974684,15.50632911392405,4.5443037974683556,2.1392405063291138,2.278481012658228,0.8987341772151899,1.3670886075949369,0.569620253164557,1.5696202531645569,2013-14,regular season
Chris Bosh,MIA,79,2531,1.1012658227848102,2.607594936708861,0.6962025316455697,0.4050632911392405,0.4556962025316456,0.08860759493670886,0.1518987341772152,0.20253164556962025,0.20253164556962025,2013-14,regular season
Rudy Gay,SAC,73,2531,2.863013698630137,6.424657534246576,2.164383561643836,0.6986301369863014,1.2739726027397258,0.4794520547945205,0.410958904109589,0.1780821917808219,0.5205479452054794,2013-14,regular season
Bradley Beal,WAS,73,2530,3.328767123287671,7.4520547945205475,2.5342465753424657,0.7945205479452054,1.0684931506849316,0.5753424657534246,0.8904109589041096,0.2602739726027397,0.5342465753424658,2013-14,regular season
LaMarcus Aldridge,POR,69,2499,2.579710144927536,6.463768115942028,1.2753623188405796,1.3043478260869563,0.8695652173913043,0.15942028985507245,0.2463768115942029,0.4782608695652174,0.8260869565217391,2013-14,regular season
Isaiah Thomas,SAC,72,2497,6.3055555555555545,14.055555555555555,4.861111111111111,1.4444444444444444,2.4166666666666665,0.8333333333333334,1.6111111111111112,0.4166666666666667,1.0277777777777777,2013-14,regular season
Kyrie Irving,CLE,71,2496,6.098591549295776,13.591549295774648,4.704225352112676,1.3943661971830985,1.9859154929577465,1.1690140845070425,1.5492957746478873,0.38028169014084506,1.0140845070422535,2013-14,regular season
PJ Tucker,PHX,81,2490,1.7407407407407407,4.148148148148148,1.0740740740740742,0.6666666666666666,0.654320987654321,0.12345679012345677,0.2962962962962963,0.19753086419753085,0.4691358024691358,2013-14,regular season
Victor Oladipo,ORL,80,2486,4.0875,9.1,3.1625,0.925,1.425,0.5,1.2375,0.3,0.625,2013-14,regular season
Randy Foye,DEN,81,2485,3.54320987654321,8.0,2.6296296296296298,0.9135802469135802,1.8888888888888888,0.3703703703703704,0.3703703703703704,0.382716049382716,0.5308641975308642,2013-14,regular season
Paul Millsap,ATL,74,2482,3.135135135135135,7.418918918918918,1.9864864864864864,1.148648648648649,1.2162162162162162,0.3108108108108108,0.4594594594594595,0.5540540540540541,0.5945945945945946,2013-14,regular season
David West,IND,80,2472,2.7875,6.475,1.8875,0.9,1.125,0.4125,0.35,0.275,0.625,2013-14,regular season
Spencer Hawes,CLE,80,2470,3.0,6.525,2.475,0.525,1.625,0.375,0.475,0.15,0.375,2013-14,regular season
Jose Calderon,DAL,81,2469,4.654320987654321,10.506172839506172,3.45679012345679,1.1975308641975309,1.6296296296296295,0.8395061728395061,0.9876543209876544,0.3950617283950617,0.8024691358024691,2013-14,regular season
Gerald Henderson,CHA,77,2461,2.5844155844155843,5.792207792207793,1.9610389610389607,0.6233766233766234,1.0389610389610389,0.4155844155844156,0.5064935064935064,0.14285714285714285,0.4805194805194805,2013-14,regular season
Khris Middleton,MIL,82,2460,2.0609756097560976,4.536585365853658,1.6463414634146343,0.4146341463414634,1.0487804878048779,0.2195121951219512,0.3780487804878049,0.13414634146341464,0.2804878048780488,2013-14,regular season
Evan Turner,IND,81,2457,3.2345679012345685,7.358024691358024,2.345679012345679,0.8888888888888888,1.5802469135802468,0.2962962962962963,0.4691358024691358,0.1728395061728395,0.7160493827160493,2013-14,regular season
Mike Conley,MEM,73,2446,6.041095890410959,13.150684931506849,4.972602739726027,1.0684931506849316,2.356164383561644,1.1643835616438356,1.452054794520548,0.3972602739726027,0.6712328767123288,2013-14,regular season
George Hill,IND,76,2434,3.486842105263158,7.723684210526316,2.736842105263158,0.75,0.8289473684210527,0.5131578947368421,1.3947368421052628,0.2631578947368421,0.4868421052631579,2013-14,regular season
JR Smith,NYK,74,2421,2.95945945945946,7.121621621621622,1.7567567567567568,1.2027027027027026,1.027027027027027,0.20270270270270271,0.527027027027027,0.4459459459459459,0.7567567567567568,2013-14,regular season
Michael Carter-Williams,PHI,70,2414,6.3,14.528571428571427,4.371428571428571,1.9285714285714288,2.628571428571429,0.9,0.8428571428571429,0.4,1.5285714285714285,2013-14,regular season
Roy Hibbert,IND,81,2409,1.1234567901234571,2.54320987654321,0.8271604938271605,0.2962962962962963,0.6419753086419753,0.04938271604938271,0.13580246913580246,0.02469135802469136,0.2716049382716049,2013-14,regular season
Shawn Marion,DAL,76,2409,1.631578947368421,3.947368421052632,0.9473684210526316,0.6842105263157895,0.4736842105263158,0.15789473684210525,0.3157894736842105,0.1973684210526316,0.4868421052631579,2013-14,regular season
Kyle Korver,ATL,71,2408,2.9295774647887325,6.577464788732394,2.2112676056338034,0.7183098591549296,1.1549295774647887,0.647887323943662,0.4084507042253521,0.23943661971830985,0.4788732394366197,2013-14,regular season
Brandon Knight,MIL,72,2400,4.888888888888889,11.138888888888891,3.5277777777777777,1.3611111111111112,1.5972222222222223,0.5833333333333334,1.3472222222222223,0.3472222222222222,1.0138888888888888,2013-14,regular season
Dwight Howard,HOU,71,2397,1.8450704225352117,4.366197183098592,1.1690140845070425,0.676056338028169,1.0,0.08450704225352113,0.08450704225352113,0.14084507042253522,0.5352112676056338,2013-14,regular season
Josh McRoberts,CHA,78,2360,4.269230769230768,9.346153846153848,3.4615384615384617,0.8076923076923077,1.794871794871795,0.5512820512820513,1.1153846153846154,0.28205128205128205,0.5256410256410257,2013-14,regular season
Anthony Davis,NOP,67,2358,1.5671641791044777,3.5522388059701493,1.1492537313432836,0.41791044776119396,0.5373134328358209,0.16417910447761194,0.4477611940298508,0.1044776119402985,0.31343283582089554,2013-14,regular season
Taj Gibson,CHI,82,2351,1.1097560975609757,2.6951219512195124,0.6341463414634146,0.475609756097561,0.4024390243902439,0.08536585365853659,0.14634146341463414,0.12195121951219512,0.35365853658536583,2013-14,regular season
DeMarre Carroll,ATL,73,2341,1.8356164383561644,4.383561643835616,1.1232876712328768,0.7123287671232876,0.6712328767123288,0.1643835616438356,0.2876712328767123,0.3013698630136986,0.410958904109589,2013-14,regular season
Kyle Singler,DET,82,2337,0.9146341463414634,2.0975609756097557,0.6463414634146342,0.2682926829268293,0.4268292682926829,0.06097560975609756,0.15853658536585366,0.04878048780487805,0.2195121951219512,2013-14,regular season
Gerald Green,PHX,82,2330,1.4878048780487805,3.524390243902439,0.9390243902439024,0.5487804878048781,0.5609756097560976,0.1951219512195122,0.18292682926829268,0.23170731707317074,0.3170731707317073,2013-14,regular season
Channing Frye,PHX,82,2312,1.195121951219512,2.9268292682926833,0.6585365853658537,0.5365853658536586,0.451219512195122,0.07317073170731707,0.13414634146341464,0.2073170731707317,0.32926829268292684,2013-14,regular season
James Anderson,PHI,80,2309,1.8625,4.4125,1.175,0.6875,0.75,0.2,0.225,0.175,0.5125,2013-14,regular season
DeMarcus Cousins,SAC,71,2298,2.915492957746478,6.704225352112676,2.0422535211267605,0.8732394366197183,1.3802816901408448,0.2535211267605634,0.4084507042253521,0.2112676056338028,0.6619718309859155,2013-14,regular season
David Lee,GSW,69,2289,2.130434782608696,5.086956521739131,1.3043478260869563,0.8260869565217391,0.8260869565217391,0.2608695652173913,0.21739130434782608,0.3623188405797101,0.463768115942029,2013-14,regular season
Jonas Valanciunas,TOR,81,2282,0.7037037037037037,1.6172839506172842,0.4938271604938271,0.20987654320987653,0.25925925925925924,0.08641975308641975,0.14814814814814814,0.061728395061728385,0.14814814814814814,2013-14,regular season
Reggie Jackson,OKC,80,2278,4.1375,9.4375,2.975,1.1625,1.3625,0.525,1.0875,0.4375,0.725,2013-14,regular season
Brandon Bass,BOS,82,2267,1.0609756097560976,2.451219512195122,0.7317073170731707,0.32926829268292684,0.3170731707317073,0.13414634146341464,0.2804878048780488,0.15853658536585366,0.17073170731707318,2013-14,regular season
Trey Burke,UTA,70,2263,5.6571428571428575,12.742857142857142,4.228571428571429,1.4285714285714286,2.2142857142857144,0.6571428571428571,1.3571428571428572,0.5142857142857142,0.9142857142857144,2013-14,regular season
Jarrett Jack,CLE,80,2252,4.05,9.375,2.775,1.275,1.275,0.55,0.95,0.4,0.875,2013-14,regular season
Wesley Johnson,LAL,79,2240,1.5696202531645569,3.5822784810126582,1.1265822784810129,0.4430379746835443,0.7215189873417721,0.13924050632911392,0.26582278481012656,0.2278481012658228,0.21518987341772156,2013-14,regular season
Ty Lawson,DEN,62,2222,8.758064516129032,20.258064516129032,6.016129032258066,2.7419354838709675,3.9354838709677415,1.032258064516129,1.0483870967741935,0.7903225806451613,1.9516129032258065,2013-14,regular season
Ramon Sessions,MIL,83,2214,4.096385542168675,9.228915662650602,3.060240963855421,1.036144578313253,1.4939759036144578,0.7228915662650602,0.8433734939759037,0.21686746987951808,0.8192771084337349,2013-14,regular season
Amir Johnson,TOR,77,2214,1.4935064935064934,3.363636363636364,1.1168831168831168,0.37662337662337664,0.5584415584415584,0.23376623376623376,0.3246753246753247,0.07792207792207792,0.2987012987012987,2013-14,regular season
Luol Deng,CLE,63,2213,2.9047619047619047,6.507936507936507,2.2063492063492065,0.6984126984126984,1.1428571428571428,0.4603174603174603,0.6031746031746031,0.3333333333333333,0.36507936507936506,2013-14,regular season
Richard Jefferson,UTA,82,2212,1.5853658536585369,3.5853658536585367,1.170731707317073,0.4146341463414634,0.7682926829268293,0.14634146341463414,0.25609756097560976,0.08536585365853659,0.32926829268292684,2013-14,regular season
Harrison Barnes,GSW,78,2204,1.4871794871794872,3.525641025641025,0.935897435897436,0.5512820512820513,0.6153846153846154,0.14102564102564102,0.1794871794871795,0.16666666666666666,0.38461538461538464,2013-14,regular season
Derrick Favors,UTA,73,2201,1.2465753424657535,2.9726027397260277,0.7671232876712328,0.4794520547945205,0.4246575342465753,0.1095890410958904,0.2328767123287671,0.1232876712328767,0.3561643835616438,2013-14,regular season
Alec Burks,UTA,78,2193,2.717948717948718,6.166666666666668,1.9871794871794872,0.7307692307692307,1.0,0.4487179487179487,0.5384615384615384,0.16666666666666666,0.5641025641025641,2013-14,regular season
Ben McLemore,SAC,82,2187,1.0,2.1951219512195124,0.8048780487804879,0.1951219512195122,0.4634146341463415,0.18292682926829268,0.15853658536585366,0.07317073170731707,0.12195121951219512,2013-14,regular season
Jameer Nelson,ORL,68,2179,7.0,15.661764705882351,5.338235294117646,1.6617647058823528,2.367647058823529,0.8970588235294118,2.073529411764706,0.75,0.9117647058823528,2013-14,regular season
Mario Chalmers,MIA,73,2178,4.890410958904108,10.835616438356164,3.8356164383561633,1.0547945205479452,2.4931506849315066,0.3698630136986301,0.9726027397260274,0.5205479452054794,0.5342465753424658,2013-14,regular season
Kenneth Faried,DEN,80,2178,1.2,2.925,0.675,0.525,0.575,0.0375,0.0625,0.225,0.3,2013-14,regular season
Kevin Martin,MIN,68,2177,1.7794117647058822,4.161764705882353,1.1764705882352942,0.6029411764705882,0.7205882352941176,0.22058823529411764,0.2352941176470588,0.1323529411764706,0.4705882352941176,2013-14,regular season
Chris Paul,LAC,62,2171,10.693548387096774,24.112903225806452,7.96774193548387,2.7258064516129035,4.838709677419356,0.8387096774193549,2.290322580645161,1.0,1.7258064516129032,2013-14,regular season
Terrence Ross,TOR,81,2159,0.9753086419753086,2.1481481481481484,0.7777777777777778,0.19753086419753085,0.4938271604938271,0.1728395061728395,0.1111111111111111,0.04938271604938271,0.14814814814814814,2013-14,regular season
Tim Duncan,SAS,74,2158,2.972972972972973,6.554054054054054,2.3648648648648654,0.6081081081081081,1.5135135135135136,0.3648648648648649,0.4864864864864865,0.13513513513513514,0.472972972972973,2013-14,regular season
Martell Webster,WAS,78,2157,1.2435897435897436,2.7948717948717947,0.935897435897436,0.3076923076923077,0.5897435897435898,0.15384615384615385,0.19230769230769232,0.10256410256410256,0.20512820512820512,2013-14,regular season
Markieff Morris,PHX,81,2153,1.7777777777777777,4.271604938271604,1.0617283950617284,0.7160493827160493,0.8148148148148148,0.12345679012345677,0.12345679012345677,0.308641975308642,0.4074074074074074,2013-14,regular season
Carlos Boozer,CHI,76,2141,1.5526315789473684,3.5789473684210527,1.0789473684210529,0.4736842105263158,0.6447368421052632,0.07894736842105263,0.35526315789473684,0.07894736842105263,0.3947368421052632,2013-14,regular season
Enes Kanter,UTA,80,2138,0.9375,2.2625,0.55,0.3875,0.2375,0.0625,0.25,0.05,0.3375,2013-14,regular season
Kirk Hinrich,CHI,73,2116,3.9178082191780814,8.794520547945206,2.958904109589041,0.9589041095890408,1.1506849315068493,0.4931506849315068,1.3150684931506849,0.3013698630136986,0.6575342465753424,2013-14,regular season
Paul Pierce,BKN,75,2098,2.373333333333333,5.613333333333332,1.5066666666666666,0.8666666666666667,0.8,0.26666666666666666,0.44,0.3466666666666667,0.52,2013-14,regular season
Jamal Crawford,LAC,69,2094,3.231884057971014,7.188405797101448,2.5072463768115942,0.7246376811594203,1.536231884057971,0.3188405797101449,0.6521739130434783,0.3478260869565217,0.37681159420289856,2013-14,regular season
Terrence Jones,HOU,76,2078,1.1447368421052628,2.736842105263158,0.6973684210526315,0.4473684210526316,0.618421052631579,0.02631578947368421,0.05263157894736842,0.09210526315789473,0.35526315789473684,2013-14,regular season
Dion Waiters,CLE,70,2072,2.9857142857142858,6.942857142857143,2.0142857142857142,0.9714285714285714,0.9571428571428572,0.42857142857142855,0.6285714285714286,0.4,0.5714285714285714,2013-14,regular season
Darren Collison,LAC,80,2069,3.7125,8.7125,2.425,1.2875,1.4375,0.2125,0.775,0.5125,0.775,2013-14,regular season
Deron Williams,BKN,64,2059,6.125,14.53125,3.84375,2.28125,2.03125,0.734375,1.078125,0.546875,1.734375,2013-14,regular season
Eric Gordon,NOP,64,2057,3.25,6.9375,2.8125,0.4375,1.21875,0.46875,1.125,0.15625,0.28125,2013-14,regular season
Jeremy Lin,HOU,71,2054,4.140845070422535,9.71830985915493,2.704225352112676,1.4366197183098592,2.112676056338028,0.5211267605633803,0.07042253521126761,0.4084507042253521,1.028169014084507,2013-14,regular season
Al-Farouq Aminu,NOP,80,2045,1.425,3.075,1.2,0.225,0.7,0.1875,0.3125,0.0125,0.2125,2013-14,regular season
Jared Sullinger,BOS,74,2041,1.5945945945945943,3.716216216216216,1.0675675675675675,0.527027027027027,0.5405405405405406,0.054054054054054064,0.472972972972973,0.1891891891891892,0.33783783783783783,2013-14,regular season
Andre Iguodala,GSW,63,2040,4.174603174603175,9.936507936507935,2.5873015873015874,1.5873015873015872,1.5238095238095235,0.3968253968253968,0.6666666666666666,0.5714285714285714,1.0158730158730158,2013-14,regular season
Tyreke Evans,NOP,72,2028,5.041666666666667,11.597222222222221,3.5277777777777777,1.5138888888888888,1.805555555555556,0.6666666666666666,1.0555555555555556,0.5277777777777778,0.9861111111111112,2013-14,regular season
Raymond Felton,NYK,65,2017,5.615384615384616,13.430769230769231,3.4153846153846152,2.2,2.046153846153846,0.4461538461538462,0.9230769230769232,0.4461538461538462,1.7538461538461538,2013-14,regular season
Marco Belinelli,SAS,80,2016,2.2375,5.2375,1.475,0.7625,0.8625,0.35,0.2625,0.3375,0.425,2013-14,regular season
Norris Cole,MIA,82,2014,3.024390243902439,6.743902439024391,2.3292682926829267,0.6951219512195121,1.4878048780487805,0.2926829268292683,0.5487804878048781,0.4146341463414634,0.2804878048780488,2013-14,regular season
Jason Thompson,SAC,82,2007,0.6463414634146342,1.4756097560975612,0.4634146341463415,0.18292682926829268,0.25609756097560976,0.1097560975609756,0.0975609756097561,0.03658536585365853,0.14634146341463414,2013-14,regular season
Tony Parker,SAS,68,1997,5.705882352941178,13.191176470588234,3.9264705882352944,1.7794117647058822,2.044117647058824,0.7352941176470589,1.1470588235294117,0.5588235294117647,1.2205882352941178,2013-14,regular season
Shaun Livingston,BKN,76,1974,3.2236842105263164,7.61842105263158,2.0526315789473686,1.1710526315789471,1.3289473684210529,0.17105263157894735,0.5526315789473685,0.32894736842105265,0.8421052631578947,2013-14,regular season
Boris Diaw,SAS,79,1974,2.8101265822784813,6.443037974683543,1.9873417721518989,0.8227848101265823,1.1772151898734178,0.4177215189873418,0.3924050632911392,0.4430379746835443,0.37974683544303794,2013-14,regular season
Vince Carter,DAL,81,1973,2.617283950617284,5.876543209876544,1.9753086419753083,0.6419753086419753,1.2839506172839503,0.382716049382716,0.308641975308642,0.1851851851851852,0.4567901234567901,2013-14,regular season
Courtney Lee,MEM,79,1973,1.4556962025316456,3.1898734177215182,1.1772151898734178,0.27848101265822783,0.4303797468354431,0.3924050632911392,0.35443037974683544,0.08860759493670886,0.18987341772151897,2013-14,regular season
Marc Gasol,MEM,59,1970,3.6440677966101696,8.101694915254237,2.8305084745762716,0.8135593220338984,1.7627118644067796,0.3389830508474576,0.7288135593220338,0.3559322033898305,0.4576271186440678,2013-14,regular season
Miles Plumlee,PHX,80,1964,0.5375,1.3,0.3125,0.225,0.125,0.0625,0.125,0.0,0.225,2013-14,regular season
Iman Shumpert,NYK,74,1962,1.7432432432432432,4.162162162162162,1.0675675675675675,0.6756756756756757,0.5945945945945946,0.10810810810810813,0.3648648648648649,0.16216216216216214,0.5135135135135135,2013-14,regular season
Rodney Stuckey,DET,73,1950,2.0821917808219177,4.630136986301371,1.6164383561643836,0.4657534246575342,1.0684931506849316,0.273972602739726,0.273972602739726,0.1643835616438356,0.3013698630136986,2013-14,regular season
Maurice Harkless,ORL,80,1950,1.0,2.2375,0.7625,0.2375,0.4,0.05,0.3125,0.0875,0.15,2013-14,regular season
Tayshaun Prince,MEM,76,1948,1.5657894736842106,3.381578947368421,1.3157894736842106,0.25,0.5131578947368421,0.4868421052631579,0.3157894736842105,0.07894736842105263,0.17105263157894735,2013-14,regular season
D.J. Augustin,CHI,71,1939,4.408450704225352,9.845070422535214,3.380281690140845,1.028169014084507,1.5774647887323945,0.3380281690140845,1.4647887323943662,0.35211267605633795,0.676056338028169,2013-14,regular season
Ray Allen,MIA,73,1936,1.9589041095890407,4.698630136986301,1.178082191780822,0.7808219178082192,0.8356164383561644,0.1506849315068493,0.1917808219178082,0.4383561643835616,0.3424657534246575,2013-14,regular season
Wilson Chandler,DEN,62,1927,1.8387096774193548,4.290322580645161,1.2258064516129032,0.6129032258064516,0.7580645161290323,0.25806451612903225,0.20967741935483872,0.06451612903225806,0.5483870967741935,2013-14,regular season
Kawhi Leonard,SAS,66,1923,2.015151515151515,4.803030303030303,1.2424242424242424,0.7727272727272727,0.7424242424242424,0.15151515151515152,0.3484848484848485,0.2575757575757576,0.5151515151515151,2013-14,regular season
Giannis Antetokounmpo,MIL,77,1897,1.9480519480519483,4.376623376623376,1.4675324675324677,0.4805194805194805,0.8701298701298701,0.2857142857142857,0.3116883116883117,0.11688311688311688,0.3636363636363637,2013-14,regular season
