Name,GamesPlayed,Rebounds,DefRebounds,FTDefRebounds,DefFTReboundPct,Def2ptRebounds,Def2ptReboundPct,Def3ptRebounds,Def3ptReboundPct,DefFGReboundPct,OffRebounds,FTOffRebounds,OffFTReboundPct,Off2ptRebounds,Off2ptReboundPct,Off3ptRebounds,Off3ptReboundPct,OffFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,season,season_type
ATL,82,46.3170731707317,35.951219512195124,2.256097560975609,0.8851674641148325,21.71951219512195,0.6723291808229521,11.975609756097562,0.7744479495268138,0.7053867755935666,10.365853658536585,0.18292682926829268,0.078125,6.7926829268292686,0.2523787947439964,3.3902439024390243,0.1886024423337856,0.22684053246400435,0.5881168177240684,0.6671309192200557,0.7654584221748401,0.7825630252100841,0.75,0.31534391534391537,0.245,0.1691842900302115,0.19043321299638988,0.1830601092896175,2015-16,regular season
CHA,82,48.5,37.53658536585366,2.304878048780488,0.9,22.37804878048781,0.7381335478680612,12.853658536585364,0.8039664378337147,0.7608638398735844,10.96341463414634,0.14634146341463414,0.0594059405940594,7.0,0.2485924642702469,3.817073170731707,0.21120107962213225,0.2339752044315484,0.6482758620689655,0.7154582763337893,0.8451977401129943,0.810204081632653,0.7854984894259819,0.3416666666666667,0.2207792207792208,0.17268041237113402,0.2079288025889968,0.22764227642276424,2015-16,regular season
MEM,82,46.09756097560975,32.42682926829269,2.6463414634146343,0.8930041152263375,17.463414634146346,0.6868105515587529,12.317073170731707,0.7588279489105936,0.7148711943793911,13.670731707317074,0.2073170731707317,0.07657657657657657,10.695121951219512,0.314336917562724,2.768292682926829,0.2364583333333333,0.2944,0.6226415094339622,0.7111459968602826,0.7411944869831547,0.7646464646464647,0.7419354838709677,0.3891050583657588,0.3473451327433628,0.18997668997669,0.2311111111111111,0.24912280701754386,2015-16,regular season
WAS,82,46.3170731707317,35.14634146341464,2.3902439024390243,0.9032258064516128,21.59756097560976,0.7318181818181818,11.158536585365852,0.7650501672240803,0.7428097345132744,11.170731707317074,0.3414634146341464,0.12389380530973453,7.524390243902439,0.2482897384305835,3.304878048780488,0.22194922194922195,0.2396114409066379,0.6384615384615384,0.7357237715803453,0.8105975197294251,0.7681159420289855,0.7558528428093646,0.33209417596034696,0.25936599423631124,0.1717479674796748,0.2255225522552255,0.21153846153846154,2015-16,regular season
DET,82,50.79268292682927,35.70731707317073,1.8170731707317076,0.8869047619047619,23.731707317073173,0.7438837920489296,10.158536585365852,0.8032786885245902,0.760744593484807,15.085365853658535,0.5243902439024389,0.1264705882352941,10.621951219512193,0.34345425867507884,3.9390243902439024,0.24285714285714285,0.3088463528194516,0.6606280193236715,0.751357220412595,0.8154555940023068,0.8107784431137725,0.7722772277227723,0.4375690607734807,0.3142272262026612,0.2568807339449541,0.24435318275154005,0.23876404494382025,2015-16,regular season
BOS,82,50.121951219512205,35.804878048780495,2.6951219512195124,0.86328125,21.792682926829272,0.68996138996139,11.317073170731707,0.7675765095119934,0.7146617530929192,14.317073170731707,0.3048780487804878,0.12195121951219512,10.134146341463415,0.3134666163711807,3.8780487804878048,0.2317784256559767,0.28560775540641314,0.6042600896860987,0.6899313501144165,0.7827669902912622,0.7786516853932585,0.7366771159874608,0.4123606889564336,0.3082614056720099,0.2039859320046893,0.22030651340996169,0.2682926829268293,2015-16,regular season
HOU,82,47.6829268292683,33.96341463414634,2.5853658536585367,0.8760330578512396,18.817073170731707,0.6599657827202737,12.560975609756095,0.762962962962963,0.6976681127982647,13.719512195121949,0.4634146341463415,0.09819121447028424,8.682926829268293,0.344294003868472,4.573170731707316,0.2368919772583702,0.2977266502328129,0.5766081871345029,0.6441798941798942,0.7744154057771664,0.775880469583778,0.7336561743341404,0.3976545842217484,0.3505747126436782,0.21889400921658986,0.23069767441860464,0.25,2015-16,regular season
LAC,82,45.878048780487795,35.47560975609756,2.6829268292682933,0.9053497942386832,22.170731707317074,0.6907294832826748,10.621951219512193,0.7204301075268817,0.7000781046602448,10.402439024390244,0.2804878048780488,0.07142857142857142,6.926829268292682,0.2572463768115942,3.1951219512195124,0.19596110695587132,0.23413258110014104,0.6090909090909091,0.6777777777777778,0.778131634819533,0.7333333333333333,0.6802721088435374,0.3195084485407066,0.29014598540145986,0.199207135777998,0.18023255813953487,0.2491803278688525,2015-16,regular season
LAL,82,47.45121951219512,34.47560975609756,2.756097560975609,0.8625954198473282,19.743902439024392,0.6874734607218683,11.975609756097562,0.7726199842643587,0.7173193601765029,12.975609756097562,0.3048780487804878,0.12437810945273632,9.170731707317072,0.28154249344814675,3.5,0.21891685736079328,0.260924158714214,0.5849282296650717,0.6830601092896175,0.8005082592121983,0.7878151260504201,0.7272727272727273,0.3867595818815331,0.28760529482551145,0.1838610827374872,0.2063037249283668,0.2689393939393939,2015-16,regular season
MIA,82,47.987804878048784,36.109756097560975,2.0609756097560976,0.845,23.59756097560976,0.7204020848845868,10.451219512195124,0.7891344383057091,0.7401908801696713,11.878048780487804,0.3048780487804878,0.1016260162601626,9.414634146341463,0.30513833992094863,2.158536585365854,0.1899141630901288,0.27411900635470826,0.6412556053811659,0.7129735935706085,0.8039003250270856,0.7915106117353309,0.7824561403508772,0.3918741808650065,0.3222748815165877,0.21776814734561212,0.18006993006993008,0.20555555555555555,2015-16,regular season
